id,remote_uid,legacy_id,code,chapter,description,is_service,tax_percentage,is_pre_gst,legacy_metadata,created_at,updated_at,is_active
24349,22972,,84440,8444,"MACHINES FOR EXTRUDING, DRAWING, TEXTURING OR CUTTING MAN-MADE TEXTILE MATERIALS",FALSE,0,FALSE,,,,TRUE
24350,23103,,84490,8449,"MACHINERY FOR THE MANUFACTURE OR FINISHING OF FELT OR NONWOVENS IN THE PIECE OR IN SHAPES, INCLUDING MACHINERY FOR MAKI",FALSE,0,FALSE,,,,TRUE
24351,23457,,84690,8469,TYEWRITERS OTHER THAN PRINTERS OF HEADING 8443 WORD-PROCESSING MACHINES:,FALSE,0,FALSE,,,,TRUE
24352,23787,,85030,8503,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE MACHINES OF HEADING 8501 OR 8502,FALSE,0,FALSE,,,,TRUE
24353,24727,,86080,8608,"RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS; MECHANICAL (INCLUDING ELECTOMECHANICAL) SIGNALLING, SAFETY OR TRAFFIC C",FALSE,0,FALSE,,,,TRUE
24354,24923,,87060,8706,"CHASSIS FITTED WITH ENGINES, FOR THE MOTOR VEHICLES OF HEADINGS 8701 TO 8705",FALSE,0,FALSE,,,,TRUE
24355,24995,,87120,8712,"BICYCLES AND OTHER CYCLES (INCLUDING DELIVERY TRICYCLES), NOT MOTORISED",FALSE,0,FALSE,,,,TRUE
24356,25032,,87150,8715,BABY CARRIAGES AND PARTS THEREOF,FALSE,0,FALSE,,,,TRUE
24357,25049,,88010,8801,"BALLOONS AND DIRIGIBLES; GLIDERS, HANG GLIDERS AND OTHER NON-POWERED AIRCRAFT",FALSE,0,FALSE,,,,TRUE
24358,25069,,88040,8804,PARACHUTES (INCLUDING DIRIGIBLE PARACHUTES AND PARAGLIDERS) AND ROTOCHUTES; PARTS THEREOF AND ACCESSORIES THERETO,FALSE,0,FALSE,,,,TRUE
24359,25090,,89020,8902,FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS,FALSE,0,FALSE,,,,TRUE
24360,14404,,3204900,3204,"SYNTHETIC ORGANIC COLOURING MATTER, WHETHER OR NOT CHEMICALLY DEFINED; PREPARATIONS AS SPECIFIED IN NOTE 3 TO THIS CHAP",FALSE,0,FALSE,,,,TRUE
24361,17130,,50404,5040,GUTS OTHER THAN FOR NATURAL FOOD CASTINGS,FALSE,0,FALSE,,,,TRUE
24362,17131,,50405,5040,BLADDERS AND STOMACHS,FALSE,0,FALSE,,,,TRUE
24363,17133,,50592,5059,OTHER FEATHER (EXCLUDING FOR STUFFING PURPOSE),FALSE,0,FALSE,,,,TRUE
24364,17134,,50593,5059,POWDER AND WASTE OF FEATHERS OR PARTS OF FEATHERS,FALSE,0,FALSE,,,,TRUE
24365,17135,,50599,5059,SKINS AND OTHER PARTS,FALSE,0,FALSE,,,,TRUE
24366,17137,,50611,5061,"BONES, INCLUDING HORN-CORES, CRUSHED",FALSE,0,FALSE,,,,TRUE
24367,17138,,50612,5061,BONE GRIST,FALSE,0,FALSE,,,,TRUE
24368,17139,,50613,5061,OSSEIN,FALSE,0,FALSE,,,,TRUE
24369,17140,,50614,5061,"BONES,HORN-CONES AND PARTS THEREOF, NOT CRUSHED",FALSE,0,FALSE,,,,TRUE
24370,17141,,50691,5069,BONE MEAL,FALSE,0,FALSE,,,,TRUE
24371,19023,,60122,6012,CHICORY PLANTS AND ROOTS,FALSE,0,FALSE,,,,TRUE
24372,21997,,80291,8029,BETEL NUTS,FALSE,0,FALSE,,,,TRUE
24373,13900,,3004320,3004,"MEDICAMENTS (EXCLUDING GOODS OF HEADING 3002, 3005 OR 3006) CONSISTING OF MIXED OR UNMIXED PRODUCTS FOR THERAPEUTIC OR",FALSE,0,FALSE,,,,TRUE
24374,13919,,3004410,3004,CONTAINING EPHEDRINE OR ITS SALTS,FALSE,0,FALSE,,,,TRUE
24375,13920,,3004420,3004,CONTAINING PSEUDOEPHEDRINE (INN) OR ITS SALTS,FALSE,0,FALSE,,,,TRUE
24376,13921,,3004430,3004,CONTAINING NOREPHEDRINE OR ITS SALTS,FALSE,0,FALSE,,,,TRUE
24377,13943,,3004600,3004,"OTHER, CONTAINING ANTIMALARIAL ACTIVE PRINCIPLES DESCRIBED IN SUB-HEADING NOTE 2 TO THIS CHAPTER",FALSE,0,FALSE,,,,TRUE
24378,18123,,5407430,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24379,18141,,5407530,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24380,18151,,5407690,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24381,18155,,5407720,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24382,18156,,5407730,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24383,18157,,5407740,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24384,18181,,5407830,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24385,18194,,5407920,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24386,18195,,5407930,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24387,18196,,5407940,5407,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARN, INCLUDING WOVEN FABRICS OBTAINED FROM MATERIALS OF HEADING 5404 OTHER WOVEN F",FALSE,0,FALSE,,,,TRUE
24388,10051,,85369090,8536,"ELECTRICAL AP PARATUS F O R S W ITCH ING O R PROTECTING ELECTRICAL CIRCUITS,",FALSE,0,FALSE,,,,TRUE
24389,10066,,73209090,7320,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL",FALSE,0,FALSE,,,,TRUE
24390,10218,,95049010,9504,"ARTICLES FOR FUNFAIR, TABLE OR PARLOUR GAMES, INCLUDING PINTABLES, BILLIARDS, SPECIAL TABLES FOR CASINO GAMES AND AUTOMA",FALSE,0,FALSE,,,,TRUE
24391,10257,,22019010,2201,"WATERS, INCLUDING NATURAL OR ARTIFICIALMINERAL WATERS AND AERATED WATERS, NOTCONTAINING ADDED SUGAR OR OTHERSWEETENING M",FALSE,0,FALSE,,,,TRUE
24392,15576,,3920430,3920,"OTHER PLATES, SHEETS, FILM, FOIL AND STRIP, OF PLASTICS, NON - CELLULAR AND NOT REINFORCED, LAMINATED, SUPPORTED OR SIM",FALSE,0,FALSE,,,,TRUE
24393,15577,,3920490,3920,"OTHER PLATES, SHEETS, FILM, FOIL AND STRIP, OF PLASTICS, NON - CELLULAR AND NOT REINFORCED, LAMINATED, SUPPORTED OR SIM",FALSE,0,FALSE,,,,TRUE
24394,17609,,5209190,5209,"WOVEN FABRICS OF COTTON, CONTAINING 85% OR MORE BY WEIGHT OF COTTON, WEIGHING MORE THAN 200 G/M2 - UNBLEACHED :OTHER FA",FALSE,0,FALSE,,,,TRUE
24395,17656,,5209420,5209,"WOVEN FABRICS OF COTTON, CONTAINING 85% OR MORE BY WEIGHT OF COTTON, WEIGHING MORE THAN 200 G/M2- - OF YARNS OF DIFFERE",FALSE,0,FALSE,,,,TRUE
24396,10016,,90329000,9032,INSTRUMENTS AND APPARATUS,FALSE,0,FALSE,,,,TRUE
24397,10167,,28279040,2827,"INORGANIC OR ORGANIC, OF RARE-EARTH METALS, OF YTTRIUM OR OF SCANDIUM OR MIXTURES OF THESE METAL",FALSE,0,FALSE,,,,TRUE
24398,10263,,68129011,6812,FABRICATED ASBESTOS FIBRES; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTIC,FALSE,0,FALSE,,,,TRUE
24399,10309,,10029000,1002,OTHER,FALSE,0,FALSE,,,,TRUE
24400,10317,,10039000,1003,OTHER,FALSE,0,FALSE,,,,TRUE
24401,10325,,10049000,1004,OTHER,FALSE,0,FALSE,,,,TRUE
24402,10329,,10059000,1005,MAIZE (CORN)OTHER,FALSE,0,FALSE,,,,TRUE
24403,10352,,10079000,1007,OTHER,FALSE,0,FALSE,,,,TRUE
24404,10416,,11029000,1102,CEREAL FLOURS OTHER THAN THAT OF WHEAT OR MESLIN OTHER,FALSE,0,FALSE,,,,TRUE
24405,10473,,12019000,1201,OTHER,FALSE,0,FALSE,,,,TRUE
24406,10501,,12059000,1205,"RAPE OR COLZA SEEDS, WHETHER OR NOT BROKEN OTHER",FALSE,0,FALSE,,,,TRUE
24407,10541,,12089000,1208,"FLOURS AND MEALS OF OIL SEEDS OR OLEAGINOUS FRUITS, OTHER THAN THOSE OF MUSTARD OTHER",FALSE,0,FALSE,,,,TRUE
24408,10642,,12149000,1214,"SWEDES, MANGOLDS, FODDER ROOTS, HAY, LUCERNE (ALFALFA), CLOVER, SAINFOIN, FORAGE KALE, LUPINES, VETCHES AND SIMILAR FOR",FALSE,0,FALSE,,,,TRUE
24409,10746,,15019000,1501,"PIG FAT (INCLUDING LARD) AND POULTRY FAT, OTHER THAN THAT OF HEADING 0209 OR 1503-OTHER",FALSE,0,FALSE,,,,TRUE
24410,10934,,16029000,1602,"OTHER PREPARED OR PRESERVED MEAT, MEAT OFFAL OR BLOOD OTHER, INCLUDING PREPARATIONS OF BLOOD OF ANY ANIMAL",FALSE,0,FALSE,,,,TRUE
24411,11104,,19049000,1904,"PREPARED FOODS OBTAINED BY THE SWELLING OR ROASTING OF CEREALS OR CEREAL PRODUCTS (FOR EXAMPLE, CORN FLAKES); CEREALS [",FALSE,0,FALSE,,,,TRUE
24412,11122,,20019000,2001,"VEGETABLES, FRUIT, NUTS AND OTHER EDIBLEPARTS OF PLANTS, PREPARED OR PRESERVEDBY VINEGAR OR ACETIC ACID OTHER",FALSE,0,FALSE,,,,TRUE
24413,11125,,20029000,2002,TOMATOES PREPARED OR PRESERVED OTHERWISETHAN BY VINEGAR OR ACETIC ACID OTHER,FALSE,0,FALSE,,,,TRUE
24414,11133,,20049000,2004,"OTHER VEGETABLES PREPARED OR PRESERVEDOTHERWISE THAN BY VINEGAR OR ACETIC ACID, FROZEN, OTHER THAN PRODUCTS OF HEADING",FALSE,0,FALSE,,,,TRUE
24415,11142,,20059000,2005,"OTHER VEGETABLES PREPARED OR PRESERVEDOTHERWISE THAN BY VINEGAR OR ACETIC ACID, NOT FROZEN, OTHER THAN PRODUCTS OF HEAD",FALSE,0,FALSE,,,,TRUE
24416,11211,,20099000,2009,"FRUIT JUICES (INCLUDING GRAPE MUST) AND VEGETABLE JUICES, UNFERMENTED AND NOTCONTAINING ADDED SPIRIT, WHETHER OR NOTCON",FALSE,0,FALSE,,,,TRUE
24417,11330,,22059000,2205,OTHER,FALSE,0,FALSE,,,,TRUE
24418,11575,,25059000,2505,"NATURAL SANDS OF ALL KINDS, WHETHER OR NOT COLOURED, OTHER THAN METAL-BEARING SANDS OF CHAPTER 26 OTHER",FALSE,0,FALSE,,,,TRUE
24419,11867,,26139000,2613,MOLYBDENUM ORES AND CONCENTRATES - OTHER,FALSE,0,FALSE,,,,TRUE
24420,11887,,26179000,2617,OTHER ORES AND CONCENTRATES - OTHER,FALSE,0,FALSE,,,,TRUE
24421,11916,,26219000,2621,"OTHER SLAG AND ASH, INLCUDING SEAWEED ASH (KELP); ASH AND RESIDUES FROM THE INCINERATION OF MUNICIPAL WASTE - OTHER",FALSE,0,FALSE,,,,TRUE
24422,12068,,27139000,2713,"PETROLEUM COKE, PETROLEUM BITUMEN AND OTHER RESIDUES OF PETROLEUM OILS OR OF OILS OBTAINED FROM BITUMINOUS MINERALS - O",FALSE,0,FALSE,,,,TRUE
24423,12118,,28049000,2804,"HYDROGEN, RARE GASES AND OTHER NON-METALS- SELENIUM",FALSE,0,FALSE,,,,TRUE
24424,12187,,28129000,2812,HALIDES AND HALIDE OXIDES OF NON-METALS - OTHER,FALSE,0,FALSE,,,,TRUE
24425,12219,,28199000,2819,CHROMIUM OXIDES AND HYDROXIDES - OTHER,FALSE,0,FALSE,,,,TRUE
24426,12222,,28209000,2820,MANGANESE OXIDES - OTHER,FALSE,0,FALSE,,,,TRUE
24427,12241,,28249000,2824,LEAD OXIDES; RED LEAD AND ORANGE LEAD - OTHER,FALSE,0,FALSE,,,,TRUE
24428,12279,,28269000,2826,"FLUORIDES; FLUOROSILICATES, FLUOROALUMINATES AND OTHER COMPLEX FLUORINE SALTS - OTHER",FALSE,0,FALSE,,,,TRUE
24429,12476,,28419000,2841,SALTS OF OXOMETALLIC OR PEROXOMETALLIC ACIDS - OTHER,FALSE,0,FALSE,,,,TRUE
24430,12551,,28529000,2852,"INORGANIC OR ORGANIC COMPOUNDS OF MERCURY, WHETHER OR NOT CHEMICALLY DEFINED, EXCLUDING AMALGAMS;-OTHER",FALSE,0,FALSE,,,,TRUE
24431,12878,,2910900,2910,"EPOXIDES, EPOXYALCOHOLS, EPOXYPHENOLS AND EXPOXYETHERS, WITH A THREE-MEMBERED RING, AND THEIR HALOGENATED, SULPHONATED,",FALSE,0,FALSE,,,,TRUE
24432,13156,,2918900,2918,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGE",FALSE,0,FALSE,,,,TRUE
24433,13197,,2920900,2920,OTHER,FALSE,0,FALSE,,,,TRUE
24434,13390,,2923900,2923,"QUATERNARY AMMONIUM SALTS AND HYDROXIDES; LECITHINS AND OTHER PHOSPHOAMINOLIPIDS, WHETHER OR NOT CHEMICALLY DEFINED OTH",FALSE,0,FALSE,,,,TRUE
24435,13427,,2926900,2926,NITRILE-FUNCTION COMPOUNDS OTHER,FALSE,0,FALSE,,,,TRUE
24436,13660,,2936900,2936,"PROVITAMINS AND VITAMINS, NATURAL OR REPRODUCED BY SYNTHESIS (INCLUDING NATURAL CONCENTRATES), DERIVATIVES THEREOF USED",FALSE,0,FALSE,,,,TRUE
24437,14115,,3103900,3103,"MINERAL OR CHEMICAL FERTILISERS, PHOSPHATIC OTHER",FALSE,0,FALSE,,,,TRUE
24438,14120,,3104900,3104,"MINERAL OR CHEMICAL FERTILISERS, POTASSIC OTHER",FALSE,0,FALSE,,,,TRUE
24439,14484,,3213900,3213,"ARTISTS, STUDENTS OR SIGNBOARD PAINTERS COLOURS, MODIFIYING TINTS, AMUSEMENT COLOURS AND THE LIKE, IN TABLETS, TUBES, J",FALSE,0,FALSE,,,,TRUE
24440,14648,,3306900,3306,"PREPARATIONS FOR ORAL OR DENTAL HYGIENE, INCLUDING DENTURE FIXATIVE PASTES AND POWDERS; YARN USED TO CLEAN BETWEEN THE",FALSE,0,FALSE,,,,TRUE
24441,14738,,3501900,3501,"CASEIN, CASEINATES AND OTHER CASEIN DERIVATIVES; CASEIN GLUES OTHER",FALSE,0,FALSE,,,,TRUE
24442,14743,,3502900,3502,"ALBUMINS (INCLUDING CONCENTRATES OF TWO OR MORE WHEY PROTEINS, CONTAINING BY WEIGHT MORE THAN 80% WHEY PROTEINS, CALCUL",FALSE,0,FALSE,,,,TRUE
24443,14966,,3801900,3801,ARTIFICIAL GRAPHITE; COLLOIDAL OR SEMI-COLLOIDAL GRAPHITE; PREPARATIONS BASED ON GRAPHITE OR OTHER CARBON IN THE FORM O,FALSE,0,FALSE,,,,TRUE
24444,15117,,3811900,3811,"ANTI-KNOCK PREPARATIONS, OXIDATION INHIBITORS, GUM INHIBITORS, VISCOSITY IMPROVERS, ANTI-CORROSIVE PREPARATIONS AND OTH",FALSE,0,FALSE,,,,TRUE
24445,15145,,3815900,3815,"REACTION INITIATORS, REACTION ACCELERATORS AND CATALYTIC PREPARATIONS, NOT ELSEWHERE SPECIFIED OR INCLUDED OTHER",FALSE,0,FALSE,,,,TRUE
24446,15253,,3825900,3825,"RESIDUAL PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES, NOT ELSEWHERE SPECIFIED OR INCLUDED; MUNICIPAL WASTE; SEWAGE SL",FALSE,0,FALSE,,,,TRUE
24447,15268,,3901900,3901,OTHER,FALSE,0,FALSE,,,,TRUE
24448,15275,,3902900,3902,"POLYMERS OF PROPYLENE OR OF OTHER OLEFINS, IN PRIMARY FORMS OTHER",FALSE,0,FALSE,,,,TRUE
24449,15310,,3904900,3904,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER",FALSE,0,FALSE,,,,TRUE
24450,15390,,3908900,3908,OTHER,FALSE,0,FALSE,,,,TRUE
24451,15718,,3922900,3922,"BATHS, SHOWER - BATHS, SINKS, WASH - BASINS, BIDETS, LAVATORY PANS, SEATS AND COVERS, FLUSHING CISTERNS AND SIMILAR SAN",FALSE,0,FALSE,,,,TRUE
24452,15948,,4011900,4011,OTHER,FALSE,0,FALSE,,,,TRUE
24453,16081,,4103900,4103,"OTHER RAW HIDES AND SKINS (FRESH, OR SALTED, DRIED, LIMED, PICKLED OR OTHERWISE PRESERVED, BUT NOT TANNED, PARCHMENT-DR",FALSE,0,FALSE,,,,TRUE
24454,16111,,4113900,4113,"LEATHER FURTHER PREPARED AFTER TANNING OR CRUSTING, INCLUDING PARCHMENT-DRESSED LEATHER, OF OTHER ANIMALS, WITHOUT WOOL",FALSE,0,FALSE,,,,TRUE
24455,16209,,4206900,4206,"ARTICLES OF GUT (OTHER THAN SILK-WORM GUT), OF GOLDBEATEQS SKIN, OF BLADDERS OR OF TENDONS - OTHER",FALSE,0,FALSE,,,,TRUE
24456,16216,,4301900,4301,"RAW FURSKINS (INCLUDING HEADS, TAILS, PAWS AND OTHER PIECES OR CUTTINGS, SUITABLE FOR FURRIERS USE), OTHER THAN RAW HID",FALSE,0,FALSE,,,,TRUE
24457,16342,,4406900,4406,RAILWAY OR TRAMWAY SLEEPERS (CROSSTIES) OF WOOD - OTHER,FALSE,0,FALSE,,,,TRUE
24458,16607,,4418900,4418,"BUILDERS` JOINERY AND CARPENTRY OF WOOD, INCLUDING CELLULAR WOOD PANELS, ASSEMBLED FLOORING PANELS, SHINGLES AND SHAKES",FALSE,0,FALSE,,,,TRUE
24459,16672,,4501900,4501,"NATURAL CORK, RAW OR SIMPLY PREPARED; WASTE CORK; CRUSHED, GRANULATED OR GROUND CORK - OTHER",FALSE,0,FALSE,,,,TRUE
24460,16685,,4504900,4504,AGGLOMERATED CORK (WITH OR WITHOUT A BINDING SUBSTANCE) AND ARTICLES OF AGGLOMERATED CORK - OTHER,FALSE,0,FALSE,,,,TRUE
24461,16708,,4602900,4602,"BASKETWORK, WICKERWORK AND OTHER ARTICLES, MADE DIRECTLY TO SHAPE FROM PLAITING MATERIALS OR MADE UP FROM GOODS OF HEAD",FALSE,0,FALSE,,,,TRUE
24462,16737,,4707900,4707,"RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD - OTHER, INCLUDING UNSORTED WASTE AND SCRAP",FALSE,0,FALSE,,,,TRUE
24463,16860,,4808900,4808,"PAPER AND PAPERBOARD, CORRUGATED (WITH OR WITHOUT GLUED FLAT SURFACE SHEETS), CREPED, CRINKLED, EMBOSSED OR PERFORATED,",FALSE,0,FALSE,,,,TRUE
24464,16865,,4809900,4809,"CARBON PAPER, SELF-COPY PAPER AND OTHER COPYING OR TRANSFER PAPERS (INCLUDING COATED OR IMPREGNATED PAPER FOR DUPLICATO",FALSE,0,FALSE,,,,TRUE
24465,16928,,4814900,4814,WALLPAPER AND SIMILAR WALL COVERINGS; WINDOW TRANSPARENCIES OF PAPER - OTHER,FALSE,0,FALSE,,,,TRUE
24466,16954,,4818900,4818,"TOILET PAPER AND SIMILAR PAPER, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES, OF A KIND USED FOR HOUSEHOLD OR SANITARY",FALSE,0,FALSE,,,,TRUE
24467,17054,,4908900,4908,TRANSFERS (DECALCOMANIAS) OTHER,FALSE,0,FALSE,,,,TRUE
24468,17217,,5109900,5109,"YARN OF WOOL OR FINE ANIMAL HAIR, PUT UP FOR RETAIL SALE OTHER",FALSE,0,FALSE,,,,TRUE
24469,17456,,5207900,5207,COTTON YARN (OTHER THAN SEWING THREAD) PUT UP FOR RETAIL SALE OTHER,FALSE,0,FALSE,,,,TRUE
24470,17857,,5302900,5302,"TRUE HEMP (CANNABIS SATIVA L ), RAW OR PROCESSED BUT NOT SPUN; TOW AND WASTE OF TRUE HEMP (INCLUDING YARN WASTE AND GAR",FALSE,0,FALSE,,,,TRUE
24471,17869,,5304900,5304,"SISAL AND OTHER TEXTILE FIBRES OF THE GENUS AGAVE, RAW OR PROCESSED BUT NOT SPUN; TOW AND WASTE OF THESE FIBRES (INCLUD",FALSE,0,FALSE,,,,TRUE
24472,18567,,5604900,5604,"RUBBER THREAD AND CORD, TEXTILE COVERED; TEXTILE YARN, AND STRIP AND THE LIKE OF HEADING 5404 OR 5405, IMPREGNATED, COA",FALSE,0,FALSE,,,,TRUE
24473,18976,,6002900,6002,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN OR RUB",FALSE,0,FALSE,,,,TRUE
24474,18982,,6003900,6003,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, OTHER THAN THOSE OF HEADING 6001 OR 6002 - OTHER",FALSE,0,FALSE,,,,TRUE
24475,18984,,6004900,6004,"KNITTED OR CROCHETED FABRICS OF A WIDTH EXCEEDING 30 CM, CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN OR RUBBER",FALSE,0,FALSE,,,,TRUE
24476,19004,,6005900,6005,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OTHE",FALSE,0,FALSE,,,,TRUE
24477,19019,,6006900,6006,OTHER KNITTED OR CROCHETED FABRICS- OTHER,FALSE,0,FALSE,,,,TRUE
24478,19239,,6110900,6110,"JERSEYS, PULLOVERS, CARDIGANS, WAISTCOATS AND SIMILAR ARTICLES, KNITTED OR CROCHETED - OF OTHER TEXTILE MATERIALS",FALSE,0,FALSE,,,,TRUE
24479,19334,,6117900,6117,"OTHER MADE UP CLOTHING ACCESSORIES, KNITTED OR CROCHETED; KNITTED OR CROCHETED PARTS OF GARMENTS OR OF CLOTHING ACCESSO",FALSE,0,FALSE,,,,TRUE
24480,19492,,6206900,6206,"WOMENS OR GIRLS BLOUSES, SHIRTS AND SHIRT-BLOUSES - OF OTHER TEXTILE MATERIALS",FALSE,0,FALSE,,,,TRUE
24481,19876,,6405900,6405,OTHER FOOTWEAR OTHER,FALSE,0,FALSE,,,,TRUE
24482,19960,,6704900,6704,"WIGS, FALSE BEARDS, EYEBROWS AND EYELASHES, SWITCHES AND THE LIKE, OF HUMAN OR ANIMAL HAIR OR OF TEXTILE MATERIALS; ART",FALSE,0,FALSE,,,,TRUE
24483,20006,,6806900,6806,"SLAG WOOL, ROCK WOOL AND SIMILAR MINERAL WOOLS; EXFOLIATED VERMICULITE, EXPANDED CLAYS, FOAMED SLAG AND SIMILAR EXPANDE",FALSE,0,FALSE,,,,TRUE
24484,20019,,6809900,6809,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER - BOARDS, SHEETS, PANELS, TILES AND SIMILAR ARTICLES, NOT ORNAM",FALSE,0,FALSE,,,,TRUE
24485,20047,,6811900,6811,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBRECEMENT OR THE LIKE OTHER ARTICLES",FALSE,0,FALSE,,,,TRUE
24486,20148,,6904900,6904,"CERAMIC BUILDING BRICKS, FLOORING BLOCKS, SUPPORT OR FILLER TILES AND THE LIKE - OTHER",FALSE,0,FALSE,,,,TRUE
24487,20151,,6905900,6905,"ROOFING TILES, CHIMNEY-POTS, COWLS, CHIMNEY LINERS, ARCHITECTURAL ORNAMENTS AND OTHER CERAMIC CONSTRUCTIONAL GOODS - OT",FALSE,0,FALSE,,,,TRUE
24488,20180,,6909900,6909,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES; CERAMIC TROUGHS, TUBS AND SIMILAR RECEPTACLES OF A KIND",FALSE,0,FALSE,,,,TRUE
24489,20183,,6910900,6910,"CERAMIC SINKS, WASH BASINS, WASH BASIN PEDESTALS, BATHS, BIDETS, WATER CLOSET PANS, FLUSHING CISTERNS, URINALS AND SIMI",FALSE,0,FALSE,,,,TRUE
24490,20203,,6913900,6913,STATUETTES AND OTHER ORNAMENTAL CERAMIC ARTICLES - OTHER,FALSE,0,FALSE,,,,TRUE
24491,20206,,6914900,6914,OTHER CERAMIC ARTICLES - OTHER,FALSE,0,FALSE,,,,TRUE
24492,20281,,7010900,7010,"CARBOYS, BOTTLES, FLASKS, JARS, POTS, PHIALS, AMPOULES AND OTHER CONTAINERS, OF GLASS, OF A KIND USED FOR THE CONVEYANC",FALSE,0,FALSE,,,,TRUE
24493,20327,,7016900,7016,"PAVING BLOCKS, SLABS, BRICKS, SQUARES, TILES AND OTHER ARTICLES OF PRESSED OR MOULDED GLASS, WHETHER OR NOT WIRED, OF A",FALSE,0,FALSE,,,,TRUE
24494,20469,,7105900,7105,DUST AND POWDER OF NATURAL OR SYNTHETIC PRECIOUS OR SEMI-PRECIOUS STONES - OTHER,FALSE,0,FALSE,,,,TRUE
24495,20559,,7118900,7118,COIN - OTHER,FALSE,0,FALSE,,,,TRUE
24496,20601,,7203900,7203,"FERROUS PRODUCTS OBTAINED BY DIRECT REDUCTION OF IRON ORE AND OTHER SPONGY FERROUS PRODUCTS, IN LUMPS, PELLETS OR SIMIL",FALSE,0,FALSE,,,,TRUE
24497,20733,,7208900,7208,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED -",FALSE,0,FALSE,,,,TRUE
24498,20775,,7209900,7209,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLA",FALSE,0,FALSE,,,,TRUE
24499,21273,,7304900,7304,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER",FALSE,0,FALSE,,,,TRUE
