id,aliasname,address,sap_id,created_at,updated_at
1714,"Chandramukhi Sales",,468,"2017-10-16 12:52:45","2018-05-08 10:50:05"
1718,KMGAF,,,NULL,NULL
1730,PEW,,,NULL,NULL
1733,"Skimmer On Line","154 Fowler Rd
Guildford NSW 2161
Australia",534,"2017-10-24 06:25:09","2018-05-08 10:50:25"
1734,Remsons,,,NULL,NULL
1736,"Rahi Sys","4th Floor, Meridian Plaza, Senapati Bapat Rd, University Circle, Pune, Maharashtra 411016",566,"2017-10-24 06:47:41","2018-05-08 10:50:33"
1737,E14IPL,"IBC Knowledge Park D Block, 11th Floor 4/1, Bannerghatta Main Rd, Bhavani Nagar, Suddagunte Palya, Bangalore",,NULL,NULL
1738,NJPMLC," 666 Zhongxing E Rd, Fenghua Shi, Ningbo Shi, Zhejiang Sheng, Chin",,NULL,NULL
1739,"Avenue Engineers",,596,"2017-10-24 09:01:22","2018-05-08 10:50:39"
1740,"Jai Bhavani Engitech",,607,"2017-10-24 09:12:43","2018-05-08 10:50:42"
1741,"Avadhoot Paper",,619,"2017-10-24 09:27:43","2018-05-08 10:50:47"
1742,"Givaudan India",,631,"2017-10-24 09:32:04","2018-05-08 10:50:51"
1743,"Hanaprotech Moulding",,643,"2017-10-24 09:57:50","2018-05-08 10:50:54"
1744,OCIPL,,,NULL,NULL
1745,"Narender Mohan Hosp",,669,"2017-10-24 10:54:44","2018-05-08 10:51:01"
1747,"Rallis India",,685,"2017-10-24 10:59:13","2018-05-08 10:51:06"
1748,"Unichem Lab.",,700,"2017-10-24 11:01:33","2018-05-08 10:51:09"
1749,"RDC Rmc",,,NULL,NULL
1773,"Himanshu Projects",,714,"2017-10-24 11:23:42","2018-05-08 10:51:14"
1774,"renfo india",,,NULL,NULL
1777,"Shree Polymers",,745,"2017-10-24 11:38:44","2018-05-08 10:51:21"
1782,Crompton,,755,"2017-10-24 11:48:28","2018-05-08 10:51:25"
1783,"Asiatech Coatings",,768,"2017-10-24 11:54:20","2018-05-08 10:51:28"
1788,"Aroma Treasures",,779,"2017-10-24 11:55:14","2018-05-08 10:51:37"
1790,"Shilpi Cable Tech",,808,"2017-10-24 11:56:53","2018-05-08 10:51:40"
1791,MRL,,,NULL,NULL
1792,"SM Cylinders",,840,"2017-10-24 12:00:24","2018-05-08 10:51:51"
1793,"Venkatesh Enterprise",,849,"2017-10-24 12:02:24","2018-05-08 10:51:54"
1794,"Gulf Oil",,861,"2017-10-24 12:04:14","2018-05-08 10:51:58"
1795,Yamaha,,877,"2017-10-24 12:04:16","2018-05-08 10:52:03"
1797,"J.B. Chem and Pharma",,887,"2017-10-24 12:06:26","2018-05-08 10:52:06"
1798,"Everest Spices",,901,"2017-10-24 12:08:55","2018-05-08 10:52:09"
1799,"3A Composites",,457,"2017-11-27 05:25:51","2018-05-08 10:50:02"
1800,RSBPL,,,NULL,NULL
1801,"Union Steel ",,943,"2017-10-24 12:12:49","2018-05-08 10:52:20"
1802,"Tag Polymers",,979,"2017-10-24 12:26:04","2018-05-08 10:52:28"
1803,"Ashland India","7th Floor, Omega C Block, Divyasree Building, 500032,, Hitech City Rd, Whitefields, Kondapur, Hyderabad, Telangana 500084
",994,"2017-10-24 12:36:22","2018-05-08 10:52:31"
1804,Barry-Callebaut,,1008,"2017-10-24 12:41:08","2018-05-08 10:52:34"
1805,Halliburton,,1017,"2017-10-24 12:44:59","2018-05-08 10:52:37"
1806,"Kenway IPL",,,NULL,NULL
1807,PVIPL,,,NULL,NULL
1808,"Sun Forge",,1056,"2017-10-24 15:05:46","2018-05-08 10:52:46"
1809,"Cast and Alloys",,1070,"2017-10-24 15:35:51","2018-05-08 10:52:49"
1810,MLL,,,NULL,NULL
1811,"Swastik Industries",,1093,"2017-10-25 06:47:48","2018-05-08 10:52:54"
1812,"Avenu Eng",,,NULL,NULL
1813,"Integral Enterprise",,1106,"2017-10-25 07:32:05","2018-05-08 10:52:57"
1814,"OVN Eng",,,NULL,NULL
1815,"Mondelez India Foods pvt ltd",,,NULL,NULL
1816,"Goldcoin Industries",,1135,"2017-10-25 07:46:59","2018-05-08 10:53:05"
1817,"MRK Steel Cast",,1147,"2017-10-25 07:50:46","2018-05-08 10:53:07"
1818,"Repro India Ltd",,,NULL,NULL
1819,"KKN PVT Ltd",,,NULL,NULL
1820,"Charaniya Industries",,1217,"2017-10-25 08:00:40","2018-05-08 10:53:23"
1821,"Nimbus Harbor",,1231,"2017-10-25 08:02:30","2018-05-08 10:53:26"
1822,Khas,"401/A, B-Wing, Plot No: 341, Hasina Co-op. Hsg. Spc. Ltd., 1st Hasnabad Lane, Santacruz (w),1st Hasnabad Lane, Santacruz (w),Mumbai",,NULL,NULL
1823,"Tredegar ",,1256,"2017-10-25 09:42:43","2018-05-08 10:53:32"
1825,"McClelland Engineers pvt ltd",,,NULL,NULL
1826,"Mahindra Stiller auto trucks ltd ",,,NULL,NULL
1827,"Asian Institute Med",,1291,"2017-10-25 10:29:46","2018-05-08 10:53:42"
1828,"Super Polymers",,1300,"2017-10-25 10:58:13","2018-05-08 10:53:44"
1830,"Disuku Auto Clutch",,1310,"2017-10-25 11:00:22","2018-05-08 10:53:47"
1831,"Autonix auto Industries pvt ltd",,,NULL,NULL
1832,"Faridabad Control",,1328,"2017-10-25 11:17:48","2018-05-08 10:53:52"
1833,"Bhartia Chemicals",,1340,"2017-10-25 11:17:51","2018-05-08 10:53:57"
1843,"Progression I. PL",,,NULL,NULL
1844,PPF,,,NULL,NULL
1845,"PC ",,,NULL,NULL
1846,"Anwar Al Ganat Al",,1439,"2017-10-25 11:35:27","2018-05-08 10:58:14"
1847,"Sterling And Wilson",,1440,"2017-10-25 11:35:39","2018-05-08 10:58:17"
1848,AIPL,,,NULL,NULL
1850,"Abdon M Valladares","Loma, Plot.No.116 Prof Almedia Road TPS-IV,
Bandra West Mumbai -50
MUMBAI, MAHARASHTRA, 400050",1441,"1970-01-01 00:00:00","2018-05-08 10:58:21"
1851,"Pioneer Enterprises (India) Private Limited",,,NULL,NULL
1852,"Pl Industries Limited",,,NULL,NULL
1853,"Atlantis Agritech",,1443,"2017-10-27 07:20:03","2018-05-08 10:58:30"
1855,"Shreenath Tools Cent","9 SHREE SHARAN BUSINESS PARK
CHANGODAR",1446,"2017-10-27 09:07:15","2018-05-08 10:58:38"
1856,"Green Gas","Fortuna Tower, IInd Floor, 10, 
Rana Pratap Marg, 
Lucknow-01",1769,"2017-10-27 09:46:22","2018-05-08 10:48:39"
1857,"GAIL Gas","GAIL Gas Limited, 
14th Floor, Gail Jubilee Tower, 
B-35 &36 Sector-1, 
Noida-201301 (UP).",,NULL,NULL
1858,IIHM,,,"2017-10-27 10:34:14","2018-05-08 10:48:45"
1860,"Kadakia ","M/S.Kadakia Sales Corporation,
A-12/1, Kanji Gokaldas Bldg,
158, Lohar Chawl,
Mumbai - 400002,
Maharashtra,
INDIA.
GST NO.: 27AABPK4523F1Z2
E-mail: info@kadakiasales.com",,NULL,NULL
1861,"Brihans Lab.","Plot no. T-51 to T-55, M.I.D.C., Bhosari, Pune, Maharashtra 411046",1448,"2017-10-28 06:22:10","2018-05-08 10:58:47"
1862,"Vinati Organics",,1450,"2017-10-28 06:24:33","2018-05-08 10:58:50"
1863,"Shop Mate",,1451,"2017-10-30 07:58:23","2018-05-08 10:58:56"
1864,"Essar Oilfield","Essar House, 11, K.K.Marg, Mahalaxmi,Mumbai-400034 | Maharashtra | India |",,NULL,NULL
1865,"Turbo Bearings","Plot No.250, Q - Road, Aji GIDC Rajkot - 360003",207,"2017-10-30 09:44:37","2018-05-08 10:48:55"
1866,"Cool Rays","2628,kucha chalan,darya ganj,new delhi",224,"2017-10-31 06:41:02","2018-05-08 10:48:58"
1867,"Bharat Container","Windsor |Unit No.604| 6th floor,
Add:  Off CST Road| Vidyanagari Marg,
Kalina | Santacruz (E) | Mumbai â€“ 400 098.",234,"2017-10-31 11:27:00","2018-05-08 10:49:01"
1868,"Packwell ","Ramtekdi Industrial area, Plot no 36, Sr no 105-108 Ramtekdi Industrial Area Hadapsar , Pune-411013
",,NULL,NULL
1869,"Surindra Electricals","C-1/43 yamuna vihar Delhi-110053",265,"2017-11-01 11:49:17","2018-05-08 10:49:10"
1870,"Song Quang","32 Le Hong Phong Str, 4 Ward, Vung Tau City, Viet Nam",279,"2017-11-02 09:21:36","2018-05-08 10:49:14"
1871,Mita,"Plot No. 21/2, Site-II, Loni Road, 
Mohan Nagar, Ghaziabad, U.P. [201007]",,NULL,NULL
1872,"Presto ","A-32 Mohan Co-operative Industrial Estate Mathura Road, New
Delhi-110 044",,NULL,NULL
1873,"Vyline Glass Works","Plot No. 22/24 & 25, Ankleshwar - Rajpipla Road, Village Dumala Boridra, Post - Kharchi,  Taluka-Jhagadia, Bharuch - 393001, Gujarat, , India",310,"2017-11-03 06:21:02","2018-05-08 10:49:21"
1874,HYATT,"Bhikaji Cama Place, Ring Road, New Delhi - 110 066, India",333,"2017-11-03 07:31:45","2018-09-06 06:36:30"
1875,"Axalta Coating","Address - KV-1/2, Savli G.I.D.C. Village Alindra Vadodara, Gujarat, India - 391775
",350,"2017-11-03 07:40:27","2018-05-08 10:49:33"
1876,"Adino Telecom","C-11, Sea -Face Park , 5th Floor, 
Bhulabhai Desai Road, 
Mumbai -400026
",364,"2017-11-03 09:05:37","2018-06-26 12:11:40"
1877,"Mi Industries","Plot No 6, 1st Floor, Opp. Metro Pillar no 93,
M.G.Road , Sultanpur,
New Delhi-110030
",399,"2017-11-03 10:12:28","2018-05-08 10:49:45"
1878,"Dyna Filters","Plot no 14/15 &20, Ramtekdi industrial estate, Hadapsar Pune -411028.",409,"2017-11-04 09:21:00","2018-05-08 10:49:49"
1879,RAJOO,"Address - Rajoo Avenue Survey No. 210, Plot No.1, Industrial Area, Veraval (Shapar), Rajkot. - 360024, Gujarat - India. ",,NULL,NULL
1880,Mansons,"146-147, J.C.I.E., Kamothe, Panvel, Navi Mumbai, Maharashtra 410209",441,"2017-11-06 07:51:47","2018-05-08 10:49:59"
1881,"URB India Bearing","925-926, JMD Megapolis, Sohna Road,
Sector â€“ 48, Gurgaon - 122018",456,"2017-11-06 07:57:03","2018-05-08 10:50:02"
1882,"Asian Electronics","Ramesh Market,East of Kailash
New Delhi 110065",472,"2017-11-06 09:11:31","2018-05-08 10:50:06"
1885,CML,India,,NULL,NULL
1886,"Oriental Foundry","Address - Survey No. 442, Vill.: Chopadava, Tal.: Bhachau, Dist.: Kutch (Gujarat).",496,"2017-11-08 05:53:05","2018-05-08 10:50:12"
1887,WAYTOCAP,"india
",,NULL,NULL
1888,"Ways to Cap","63 Boulevard Moulay Youssef, 9th floor Casablanca - Morocco",506,"2017-11-08 06:35:07","2018-05-08 10:50:15"
1889,LPSS,"India
",,NULL,NULL
1890,"Square Foot","Raghuvanshi Mansion, Raghuvanshi Mills Compound, 9-11, Senapati Bapat Marg, Lower Parel, Mumbai - 400 013.",557,"2017-11-08 11:11:56","2018-05-08 10:50:30"
1891,"Comart Lithographers",India,572,"2017-11-08 12:41:46","2018-05-08 10:50:34"
1892,PPL," 1B/1C Udyog Vihar Gr Noida
Pin Code: 201306
",,NULL,NULL
1893,"Fine Thread Industry"," Aji G I D C, Main Road, Phase-II, Plot No-353, Aji G I D C, Rajkot, Gujarat 360003",601,"2017-11-09 09:32:37","2018-05-08 10:50:41"
1894,"Amity University",India,621,"2017-11-10 05:43:13","2018-05-08 10:50:48"
1895,Samsung,"Upper Basement, Ground Floor to 8th Floor, Block A,

2nd Floor to 6th Floor, Block-B, Ground, 2nd Floor & 3rd Floor, Block E,

Plot No. 2A, Sector-126, Noida-201304 (UP)",633,"1970-01-01 00:00:00","2018-08-07 07:22:04"
1896,"Firmenich Aromatics","INdia
",661,"2017-11-10 10:33:55","2018-05-08 10:50:59"
1897,"Gifting Xpress","#16, 1st â€˜Câ€™ Cross Lalbagh Road, Sudham Nagar  Bangalore  560027
080 - 22134444 / 40909198",681,"2017-11-13 09:00:33","2018-05-08 10:51:04"
1898,"Gujarat Nippon","Sultania House, 1st floor,
18, Subhash road,
Vile Parle (East),
Mumbai â€“ 400057, India.",693,"2017-11-13 09:05:46","2018-05-08 10:51:07"
1899,"Olam ","Building No - 8 A I Ground Floor I DLF Cyber City I Phase-2 Gurgaon I Haryana I India I 122 002 ",,NULL,NULL
1900,"Scandic Food India","Khalad Village, Taluka Purandar
Saswad, Pune 412301.",718,"2017-11-14 07:05:42","2018-05-08 10:51:14"
1901,"Walchandnagar Ind","Walchand House, 15/1/B-2   G.A. Kulkarni Path .
          Opp. Karishma Society Gate No. 2,
          Kothrud, Pune 411038 . Maharashtra, India
",732,"2017-11-14 09:44:25","2018-05-08 10:51:18"
1902,National,,,NULL,NULL
1903,HSIL,"SP1-254 , RIICO Industrial Area,Kaharani Bhiwadi-301019, (Rajasthan)",742,"2017-11-14 11:42:24","2018-05-08 10:51:21"
1904,Rama,"Loni Kalnhor, Tal: Haveli

Dist: Pune - 412 201.",,NULL,NULL
1905,"TVS Logistics","B1/G-2, Mohan Cooperative Industrial Estate, New Delhi-110044
",771,"2017-11-15 06:22:00","2018-05-08 10:51:28"
1907,"Sterling Auxiliaries",,791,"2017-11-15 13:03:32","2018-05-08 10:51:35"
1908,"Philip Morris",,,NULL,NULL
1909,"VRS Food",,815,"2017-11-16 04:59:10","2018-05-08 10:51:43"
1910,Simbhaoli,,825,"2017-11-16 05:09:26","2018-05-08 10:51:46"
1911,Cheminova,,853,"2017-11-16 05:12:43","2018-05-08 10:51:55"
1912,"Khardekar ",,,NULL,NULL
1913,"American Embassy","Chanakyapuri New Delhi 11002",889,"2017-11-16 05:17:27","2018-05-08 10:52:07"
1914,Ferreterro,,913,"2017-11-16 05:21:38","2018-05-08 10:52:12"
1915,Hyva,,925,"2017-11-16 05:24:25","2018-05-08 10:52:14"
1916,"Durr India",,936,"2017-11-16 05:38:58","2018-05-08 10:52:17"
1917,"Caparo Engineering",,949,"2017-11-16 05:46:20","2018-05-08 10:52:20"
1918,"Demi Speciality Chem",,961,"2017-11-16 05:47:43","2018-05-08 10:52:23"
1919,ARR,,,NULL,NULL
1920,SpiceJet,"319 Udyog Vihar, Phase IV, Gurgaon 122016 (Haryana), India.",972,"2017-11-16 06:01:31","2018-05-08 10:52:26"
1921,"Dyna Biotech",,986,"2017-11-16 06:02:26","2018-05-08 10:52:29"
1922,Monsoon,,,NULL,NULL
1923,"Suddpram Auto Engg",,1019,"2017-11-16 06:06:54","2018-05-08 10:52:37"
1924,"Tulip Lab",,1034,"2017-11-16 06:09:01","2018-05-08 10:52:41"
1925,Ampacet,,1049,"2017-11-16 06:10:11","2018-05-08 10:52:45"
1926,Miracle,,,NULL,NULL
1927,"Ascent Precision",,1080,"2017-11-16 06:13:17","2018-05-08 10:52:51"
1928,"Master Fluid",,,NULL,NULL
1929,"Deeplaxmi Steel","Shop No.2, 13th Katewalla bldg,
4th Cross Lane, Ground floor, 
Opp. 7th Khetwadi Back Road,",1108,"2017-11-16 07:30:36","2018-05-08 10:52:57"
1930,NXPIPL,"Plot 2 & 3, Sector â€“ 16A,
Noida, UP - 201301",,NULL,NULL
1931,"SAP Parts",,1129,"2017-11-16 09:20:49","2018-05-08 10:53:04"
1932,"DH Printpack",,1144,"2017-11-16 09:22:11","2018-05-08 10:53:07"
1933,"Sardar Patel Renew",,673,"2017-11-20 07:43:36","2018-05-08 10:51:02"
1935,"Danone India",,1156,"2017-11-16 09:27:49","2018-05-08 10:53:09"
1942,"Durga Forge",,1169,"2017-11-16 09:32:21","2018-05-08 10:53:12"
1944,Monad,,,NULL,NULL
1946,"Global Healthline",,1196,"2017-11-16 09:48:57","2018-05-08 10:53:18"
1948,Zebronics,,1208,"2017-11-16 09:51:40","2018-05-08 10:53:20"
1949,"Alexis Global",,1218,"2017-11-16 09:52:57","2018-05-08 10:53:22"
1951,"Jivo Wellness",,1229,"2017-11-16 09:54:39","2018-05-08 10:53:25"
1952,Hirschvogel,,1238,"2017-11-16 09:56:24","2018-05-08 10:53:27"
1953,Puratos,,,NULL,NULL
1954,"Libra Drugs",,1247,"2017-11-16 09:59:42","2018-05-08 10:53:31"
1955,"Shree Chakra Organic",,1258,"2017-11-16 10:02:48","2018-05-08 10:53:33"
1956,"Maharashtra Fastener",,1271,"2017-11-16 10:04:27","2018-05-08 10:53:36"
1957,"Galaxy Surfactants","M -3 , MIDC, tarapur
Palghar 401 506
India",1282,"2017-11-16 10:09:34","2018-05-08 10:53:40"
1958,"Globe Broadcasting",,1297,"2017-11-16 10:53:17","2018-05-08 10:53:44"
1959,"Sterling Chemicals",,1309,"2017-11-16 10:57:42","2018-05-08 10:53:47"
1960,PCP,,,NULL,NULL
1961,"Saikrupa Industries",,1329,"2017-11-16 11:02:03","2018-05-08 10:53:53"
1962,"Iris Polymers",,1337,"2017-11-16 11:03:57","2018-05-08 10:53:56"
1963,MVL,,,NULL,NULL
1964,"G S Medical College",,1353,"2017-11-16 12:57:38","2018-05-08 10:54:02"
1965,"Saraswathi Inst. Med",,1360,"2017-11-17 06:34:44","2018-05-08 10:54:07"
1966,Cemcon,,1366,"2017-11-17 06:38:35","2018-05-08 10:54:11"
1967,"Star Equipment","- Lot D9 Sao Mai Ben Dinh- Ward 9 , Vungtau  City  -  S.R  Vietnam",1371,"2017-11-17 10:19:48","2018-05-08 10:54:15"
1968,Okay,",Ranjangaon Midc Pune",,NULL,NULL
1969,"Dia Aluminium",,1453,"2017-11-17 11:12:34","2018-05-08 10:59:04"
1970,"Aura Energy",,1454,"2017-11-17 11:17:05","2018-05-08 10:59:08"
1971,PMIPL,"Gat No: 742/2, Near Praj Industries ltd, Sanaswadi
Tal - Shirur, Pune - 412208",,NULL,NULL
1972,LAIPL,,,NULL,NULL
1973,LEPL,,,NULL,NULL
1975,"Hero Fasteners",,225,"2017-11-18 07:03:07","2018-05-08 10:48:59"
1978,"Sumo Poly Plast",,1463,"2017-11-18 05:45:33","2018-05-08 10:59:29"
1979,"Trident Group Hotel",,1596,"2017-11-15 07:42:43","2018-06-02 13:07:05"
1980,"Zamil Steel",,1467,"2017-11-18 05:51:33","2018-05-08 10:59:42"
1981,Pooja,,,NULL,NULL
1982,"Creative Dyeing",,1471,"2017-11-18 05:54:30","2018-05-08 10:59:51"
1983,"EPP Composites",,1473,"1970-01-01 00:00:00","2018-05-08 10:59:55"
1984,"Wave Infratech",,,"2017-11-18 06:00:52","2018-05-08 10:48:38"
1985,"Echelon India",,167,"2017-11-18 06:15:09","2018-05-08 10:48:41"
1986,Duroshox,,179,"2017-11-18 06:18:03","2018-07-30 12:12:57"
1987,"Goyal Group",,1475,"2017-11-18 06:25:27","2018-05-08 11:00:00"
1994,"Rathi Steel",,,NULL,NULL
1995,KPMG,,1479,"2017-11-18 06:35:20","2018-05-08 11:00:08"
1996,"K. Plast",,195,"2017-11-18 06:38:19","2018-05-08 11:00:11"
1997,MDS,,,NULL,NULL
1998,"Deepak Electricals",,199,"2017-11-18 06:44:55","2018-05-08 10:48:52"
1999,"Automate Tech",,212,"2017-11-18 06:50:16","2018-05-08 10:48:55"
2000,Ciron,,239,"2017-11-18 07:06:23","2018-05-08 10:49:03"
2001,"IPCA Laboratories",,256,"2017-11-18 07:28:48","2018-05-08 10:49:08"
2002,PMAPL,,,NULL,NULL
2003,"Shah Bhogilal","72, Siddhi Vinayak Estate, Opp.Ramdev Kitchen Express, Shah Alloys Cross Road, Village. Santej, Ta. Kalol, Dist. Gandhinagar - 382721 ",286,"2017-11-18 08:44:44","2018-05-08 10:49:16"
2015,Onkar,,,NULL,NULL
2016,"Sherni Locks",,343,"2017-11-18 09:25:20","2018-05-08 10:49:31"
2017,P.M.,,,NULL,NULL
2018,"Teva API India Ltd.",,372,"2017-11-18 09:33:50","2018-05-08 10:49:37"
2019,"Raj Petro",,,NULL,NULL
2021,"Venkateshkrup Sugar ",,393,"2017-11-18 09:38:44","2018-05-08 10:49:44"
2022,Convertex,,413,"2017-11-18 09:42:34","2018-05-08 10:49:49"
2023,Nidhi,,,NULL,NULL
2024,"XJS Electronics",,443,"2017-11-18 09:49:44","2018-05-08 10:50:00"
2025,"Ambit Switchgear",,461,"2017-11-18 09:51:17","2018-05-08 10:50:03"
2026,Arkema,,482,"2017-11-18 09:54:00","2018-05-08 10:50:09"
2027,"Suraj Colour Roof",,497,"2017-11-20 05:04:32","2018-05-08 10:50:13"
2029,PerfectPac,,588,"2017-11-09 06:38:31","2018-05-08 10:50:38"
2035,"Spack Automotives",,509,"2017-11-20 05:09:29","2018-05-08 10:50:16"
2036,Rieco,,,NULL,NULL
2037,"Amcor Rigid Plastics",,532,"2017-11-20 05:13:17","2018-05-08 10:50:23"
2040,"Link Eng.",,,NULL,NULL
2041,Hyundai,,560,"2017-11-20 05:22:04","2018-05-08 10:50:31"
2042,"Arkema Chemicals",,579,"2017-11-20 05:24:33","2018-05-08 10:50:36"
2043,I-Chess,,594,"2017-11-20 05:27:02","2018-05-08 10:50:39"
2046,IChess,,,NULL,NULL
2049,"Eagle Sys",,624,"2017-11-20 06:00:17","2018-05-08 10:50:49"
2050,"Gits Food Products",,635,"2017-11-20 06:01:42","2018-05-08 10:50:52"
2051,"Country Inn",,647,"2017-11-20 06:40:10","2018-05-08 10:50:55"
2052,"Vagh Enterprise","Vadodara, Gujarat",664,"2017-11-20 06:53:50","2018-05-08 10:50:59"
2053,"HPT Construction","P906, Nha An Lac, To 21, Cau Dien, Nam Tu Liem, Hanoi, Vietnam",684,"2017-11-20 09:10:13","2018-05-08 10:51:06"
2054,"UKB Electronics",,699,"2017-11-20 09:40:57","2018-05-08 10:51:09"
2055,"Emaar MGF Emerald",,715,"2017-11-20 09:43:56","2018-05-08 10:51:13"
2056,Param,,,NULL,NULL
2057,OIAPL,,,NULL,NULL
2058,Polybond,,,NULL,NULL
2059,"Sunpower India",,772,"2017-11-20 10:07:04","2018-05-08 10:51:29"
2062,IDBI,,811,"2017-11-20 10:19:26","2018-05-08 10:51:42"
2063,"Sun Pharma",,822,"2017-11-20 10:23:22","2018-05-08 10:51:45"
2064,"Glulam Technologies",,832,"2017-11-20 11:06:32","2018-05-08 10:51:49"
2067,"DSW Group",,842,"2017-11-20 11:12:31","2018-05-08 10:51:53"
2068,"Sujan Industries",,1524,"2018-02-23 08:21:57","2018-05-08 11:02:18"
2070,"Curo India",,883,"2017-11-20 11:29:26","2018-05-08 10:52:04"
2071,"Bharat Electricals",,892,"2017-11-20 11:33:17","2018-05-08 10:52:07"
2074,Prime,,,NULL,NULL
2075,Rolex,,,NULL,NULL
2076,"Thomson Press",,933,"2017-11-20 12:01:40","2018-05-08 10:52:16"
2077,Jyotech,,,NULL,NULL
2078,"Highly Elec Appl.",,981,"2017-11-20 12:43:36","2018-05-08 10:52:27"
2079,"Ajanta Soap",,995,"2017-11-20 12:46:36","2018-05-08 10:52:31"
2080,PDRC,,,NULL,NULL
2081,"Technix Electronics",,1020,"2017-11-20 12:51:06","2018-05-08 10:52:37"
2082,Gionee,,1043,"2017-11-20 12:55:09","2018-05-08 10:52:44"
2083,"HT Media",,1059,"2017-11-21 05:04:36","2018-05-08 10:52:47"
2092,NWIL,,,NULL,NULL
2093,KBDC,,,NULL,NULL
2094,"Carl Zeiss",,1100,"2017-11-21 05:23:02","2018-05-08 10:52:56"
2095,"Varindera Const",,1110,"2017-11-21 05:24:39","2018-05-08 10:52:59"
2096,"Singer India Ltd.",,1124,"2017-11-21 05:28:04","2018-05-08 10:53:02"
2097,Comio,,1146,"2017-11-21 06:06:39","2018-05-08 10:53:07"
2098,"IP Cleaning India",,1162,"2017-11-21 06:40:52","2018-05-08 10:53:11"
2101,"Habasit Iakoka",,1176,"2017-11-21 07:18:11","2018-05-08 10:53:13"
2102,"Consortium for Edu",,1189,"2017-11-21 07:19:02","2018-05-08 10:53:17"
2103,"Alcomex Springs",,1206,"2017-11-21 07:23:25","2018-05-08 10:53:20"
2104,Huvepharma,,1222,"2017-11-21 09:21:56","2018-05-08 10:53:23"
2105,PVPL,,,NULL,NULL
2109,Karam,,,NULL,NULL
2110,"Centaur Pharma",,1293,"2017-11-21 09:45:28","2018-05-08 10:53:42"
2111,"Shroff Associates",,1305,"2017-11-21 09:46:52","2018-05-08 10:53:46"
2112,"Stellar Ventures",,1312,"2017-11-21 09:47:12","2018-05-08 10:53:49"
2113,"Takwale Dairy",,1324,"2017-11-21 09:48:33","2018-05-08 10:53:51"
2114,Minda,,,NULL,NULL
2119,Astral,,1342,"2017-11-21 09:55:22","2018-05-08 10:53:58"
2120,"Galaxy Industrial",,1350,"2017-11-21 09:58:30","2018-05-08 10:54:01"
2121,"Wool Spuns",,1357,"2017-11-21 09:59:00","2018-05-08 10:54:04"
2122,"UPS Jetair Express",,1362,"2017-11-21 10:03:38","2018-05-08 10:54:08"
2123,UPSJEPL,,,NULL,NULL
2137,Lenskart,,1368,"2017-11-21 10:08:07","2018-05-08 10:54:12"
2138,"Freight System India",,1373,"2017-11-21 10:12:01","2018-05-08 10:54:16"
2139,NPSI,,,NULL,NULL
2140,M3M,,,NULL,NULL
2141,MCDPL,,,NULL,NULL
2142,"Aarti Drugs",,1382,"2017-11-21 10:39:54","2018-05-08 10:54:32"
2143,PTEPL,,,NULL,NULL
2145,"Amtek Auto",,1484,"2017-11-21 11:32:18","2018-05-08 11:00:26"
2146,PKSD,,,NULL,NULL
2147,"Ropalsoft Tech",,273,"2017-11-24 09:40:32","2018-05-08 10:49:12"
2148,KHHI,,,NULL,NULL
2149,"Alembic Pharma",,1489,"2017-11-21 12:58:00","2018-05-08 11:00:40"
2150,"Caterpillar India","Caterpillar India Private Limited | Power Systems Division 
   Mathagondapalli, Hosur - 635 114 
   Phone : 91 4344 393428 ( 7367 3428) | Mobile : 91 8220018075 ",1490,"2017-11-22 09:00:56","2018-08-18 05:21:08"
2151,"Jay Mangal Cad Cam",,1492,"2017-11-22 10:34:27","2018-05-08 11:00:48"
2152,"Stable Packaging",,1494,"2017-11-22 10:36:58","2018-05-08 11:00:54"
2153,"Advance Metering",,198,"2017-11-22 10:38:31","2018-05-08 10:48:51"
2154,"H Energy",,208,"2017-11-22 10:43:09","2018-05-08 10:48:55"
2155,"Safe Air Engineers",,222,"2017-11-22 12:08:07","2018-05-08 10:48:58"
2156,Marshall,,,NULL,NULL
2157,"MBA Consulting",,,NULL,NULL
2158,"Goma Engineering",,258,"2017-11-22 12:29:29","2018-05-08 10:49:08"
2159,Robin,,,NULL,NULL
2160,"Core Cables",,298,"2017-11-24 11:43:00","2018-05-08 10:49:19"
2161,"Crystal Cook-N-Serve",,313,"2017-11-24 11:45:54","2018-05-08 10:49:23"
2163,"Geolife Agritech",,339,"2017-11-24 12:03:23","2018-05-08 10:49:29"
2165,"Umang Realtech",,362,"2017-11-24 12:16:43","2018-05-08 10:49:36"
2166,"Trishul Engineering",,377,"2017-11-24 12:22:47","2018-05-08 10:49:41"
2167,"Bharat Matrimony",,391,"2017-11-24 12:27:45","2018-05-08 10:49:44"
2168,Wipro,,1288,"2018-04-16 10:15:37","2018-05-08 10:53:41"
2169,"Zelos Food",,412,"2017-11-24 12:33:47","2018-05-08 10:49:48"
2170,Orbit,,,NULL,NULL
2171,Honeywell,,363,"2017-11-24 12:42:54","2018-05-08 10:49:55"
2172,"VPS Hospital",,449,"2017-11-24 12:46:27","2018-05-08 10:50:00"
2173,"Ferro Foundries","Yelwal Road, Belwadi P.O. 
Mysore 570018. INDIA",471,"2017-11-27 05:28:59","2018-05-08 10:50:06"
2174,"R and P",,,NULL,NULL
2175,"SGS India",,498,"2017-11-27 06:23:28","2018-05-08 10:50:14"
2176,OPPL,,,NULL,NULL
