cmp_id,cmp_name,gst_num,gst_file,address,city,state,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,sap_row_num,gst_type,tan_num
144,"Acmas Technologies Pvt. Ltd.",06AAKCA8493Q1ZQ,NULL,"Sales Office & Factory : Plot No. 352-353,  Phase   IV, Sector 57, Kundli,",Sonepat,497,Haryana,IN,131028,"+91-9652423984 / 011 4761 9688",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
145,"Arihant Manufacturing Co",27AYIPS4163Q1ZJ,NULL,"93/95 Narayan Dhuru Street Shreenathji Building,  Ground Floor, Masjid Bunder (W), Near Mumbadevi Temple,",Mumbai,505,Maharashtra,IN,400003,"22-67437193 , 22-23112883 , 08048573863",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
146,"Royal Chemists",27AAYPC9859P1ZD,NULL,"#129-133, 1st Floor, Sagar Pallazio Mall,  Saki-Naka Junction, Andheri (E),",Mumbai,505,Maharashtra,IN,400072,"91-9224443960 / 098332 42707",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
147,"Arihant Vacuum Forming Pvt. Ltd.",24AALCA4095K1ZD,NULL,"4, Vidhya Industrial Estate Ambica Nagar Road, Odhav",Ahmedabad,496,Gujarat,IN,382415,"79-22976061, 079-22875357",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
148,"Technovalue Solutions Pvt. Ltd.",27AADCT7269E1Z3,NULL," No. 65-A, Panchvati Plaza, Sector-5, Ghansoli,","Navi Mumbai",505,Maharashtra,IN,400701," 91-79-22976061 /   +91-8879773094",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
150,"Techknow Engineering Enterprise",27AAHFT5040N1ZT,NULL,"J-2, Balaji Industrial Park,  Behind Hindalco Industries Ltd., Village : Tondre, Taloja Maharashtra",Raigad,505,Maharashtra,IN,410208,"91-9820442852, Murtuza",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
151,"Promtech Spray Industries",27AAPFP4515Q1ZH,NULL,"Plot No 284, Sector-10, P.C.N.T.D.A, B/H Times Of India, Bhosari,",Pune,505,Maharashtra,IN,411026,"9881253880, 9822068985",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
152,"Crest Ultrasonics India Pvt. Ltd.","No GST Number",NULL,"First Floor , C-11 ,  Functional Industrial Estate,  Patparganj,",Delhi,494,Delhi,IN,110092,"011-2216 4532 / 9810033631",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
153,"Mazko Enterprises",27AAGFM3635H1Z9,NULL,"Shop No 9,421 Narsi Natha Street Masjid West ",Mumbai,505,Maharashtra,IN,400009,"+91 9810033631",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
154,"Rectifier House India Pvt. Ltd.",27AAACR2563A1ZT,NULL,"101, Munani Trade Centre,Waliv Phata Sativali Road,","Vasai (East)",505,Maharashtra,IN,401208,"022-27846969 / 09819366249",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
155,"Akshay Marketing","No GST Number",NULL,"18, SITARAMA PARK, 408, SOMWAR PETH,",Pune,505,Maharashtra,IN,411001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
156,"Festo Controls Pvt. Ltd.",29AAACF2940F1ZU,NULL,"237B, Bommasandra Indl. Area Bangalore-Hosur Highway",Bangalore,501,Karnataka,IN,560099,08071894100,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
157,"Balaji Enterprises",27AAAPO8033F1ZU,NULL,"Vasudha House, S No. 182/2/1 Main Baner Road Next to Great Punjab Hotel, Nr. Cosmos Bank Maharashtra",Pune,505,Maharashtra,IN,411045," 22-66314273 / 66347633 / 8108112077",27110241466C,NULL,27110241466V,NULL,NULL,NULL,"0,1",NULL,NULL
160,"Neeta Electricals",27AABPA0104G1ZP,NULL,"13, Picket X Rd, Lohar Chawl ",Mumbai,505,Maharashtra,IN,400002," +91-7738343170",27101408721C,NULL,27101408721v,NULL,NULL,NULL,"0,1",NULL,NULL
161,"Ishar Hoist and Cranes Pvt. Ltd. ",27AAACI5763P1ZZ,NULL,"A-458, Midc, Ttc  Industrial Area, Mahape,  Maharashtra","Navi Mumbai",505,Maharashtra,IN,400710,"022   22069188 / 7738343170",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
162,"Fibre To Fashion",33DOBPK3036J1Z6,NULL,"79, 1st Street, Amarjothi Garden, 15, Velampalayam",Tiruppur,515,"Tamil Nadu",IN,641603,"9943388577   /  421-2257126",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
163,"Continental Valve Corporation",27AAAFC2714M1ZK,NULL,"107, 1st Floor Nagdevi Street, Near Mohammed Ali Road,Masjid",Mumbai,505,Maharashtra,IN,400003,"22-38583655 , 30117920, 23411775",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
164,"Kirti Enterprises Marine Chemical","No GST Number",NULL,"B-11, Vyapar Bhavan, Masjid Bandar East, Carnac Bunder, ",Mumbai,505,Maharashtra,IN,400009,022-65119999,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
165,"Component Masters",27AAEFC6021B1Z3,NULL,"1A, Gomant dham, Chunam Lane,  Off. Lamington Road,   Maharashtra",Mumbai,505,Maharashtra,IN,400007," 022-23896420",27130408586C,NULL,27130408586V,NULL,NULL,NULL,"0,1",NULL,NULL
166,"Uni Klinger Ltd.",27AAACU0771B1ZQ,NULL,"Kohinoor Estate, SC 1, 5th Floor Opp. Bajaj Garden, Pune – Mumbai Road Khadki,",Pune,505,Maharashtra,IN,411003,"020-41023000 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
167,"Universal Business Machines",27ADHPK1733G1ZQ,NULL,"453, Bhagyodaya Bldg No.9 Service Road, Kher Nagar, Bandra (East)",Mumbai,505,Maharashtra,IN,400051,9619494402,27800049463C,NULL,27800049463V,NULL,NULL,NULL,"0,1",NULL,NULL
169,"Kapsun Resources Corporation",24AJCOK4245L1ZB,NULL,"Shed-5,Raj Estate, B/h Vallabh Dining Hall, J.P.Estate,Sarkhej Char Rasta, Sarkhej  Gujrat",Ahmedabad,496,Gujarat,IN,382210," 9323054317 /7820039050",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
170,"Raj Scientific Co.",27AABPG7097A1ZX,NULL,"201, Bhola Bhagwan Industrial Estate, Estate, I.B.Patel Road, Goregaon (East)",Mumbai,505,Maharashtra,IN,400063,"022 2685 2115",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
171,"Bhagwati Hardware and Mill Store",07AAVPG1611J1ZO,NULL,"4769, First floor, Old  P.O.Building,  Hauz Quzi,",Delhi,494,Delhi,IN,110006,"092120 12856",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
172,"Vikrant Rubber Products","No GST Number",NULL,"37/3/8, Ajinkyatara Ind Estate  Singhad Road, Wadgaon",Pune,505,Maharashtra,IN,"411 041",9212012856,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
173,"Omron Automation Pvt. Ltd.",29AAACO8103D1ZQ,NULL,"Unit No. 401-402, 3rd Floor, Prestige Atrium, No.1, Central Street, Civil Station,",Bengaluru,501,Karnataka,IN,560001,"022 7128 8400 / 080670 96400",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
174,"Vashi Electrical Pvt. Ltd.",27AAACV1496Q3ZK,NULL,"A-6, Plot No. 74, Shree Ganesh Complex, Behind Gupta Compound,  Gundavli Village, Dapode Road, Mankoli Naka, Bhiwandi, Thane",Thane,505,Maharashtra,IN,421305,"022-7128 8400",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
175,"Neal Woods","No GST Number",NULL,"Vice President sales 1591 Hylton Road  USA",Pennsauken,41,"New Jersey",US," NJ 08110"," 91677 55696 / 2522661688",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
176,"Zenith Industrial Rubber Products Pvt. Ltd.",27AAACA3874D1ZW,NULL,"141-144 Free Press House, Free Press Journal Marg, 215 Nariman Point,",Mumbai,505,Maharashtra,IN,400021,"  91-9930811602 , 022-3050 9191 / 3020 9191 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
177,"Kaysons Techno Equipments Pvt. Ltd. ",24AAACK7969B1ZK,NULL,"1802/7, Phase IV, G.I.D.C. Estate, Vithal UdyognagarGujarat",Anand,496,Gujarat,IN,388121,"Nilesh Bhanderi +91 9427333000
Haresh Bhanderi +91 9427222000",24651001233,NULL,24151001233,NULL,AAACK7969BXM002,NULL,"0,1",NULL,NULL
178,"Dadariya Sales And Service","No GST Number",NULL,"Main Road,  Shahdol H O,  Madhya Pradesh",Shahdol,504,"Madhya Pradesh",IN,484001,"0765 2248673",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
179,"Reliance Gas Pipelines Ltd","No GST Number",NULL,"Khasra no. 101/2, 109, 108/2, 110/1, 110/2, 113, 112,  114, 115, 116/2, 97/1, 108/1, 111, Village Jalli Tola, ",Shahdol,504,"Madhya Pradesh",IN,484001,9425181311,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
180,"Dharmesh Enterprises Pvt. Ltd.",27AACCD1821D1Z8,NULL,"B/28-B, Gr Floor, Ghatkopar Industrial Estate, LBS Marg, Ghatkopar (West) Maharashtra",Mumbai,505,Maharashtra,IN,400086,09873081653,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
182,"Hygienic Products Of India","No GST Number",NULL,"Regd off:1st Floor, Goa Mansion, 58,Dr Sunderlal Bahl Path, Near GPO,Fort Maharashtra",Mumbai,505,Maharashtra,IN,400001," +91 9833734584",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
183,"Daily Mart","No GST Number",NULL,"Shop No 16, Matadi Bhavan, Plot No 14A, Sector 19, Apmc Market","Navi Mumbai",505,Maharashtra,IN,410206,"22-27801289, 27801299",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
184,"Cona Industries",27AAFPM7613Q1Z4,NULL,"20 , Niraj Indl Estate  Off Mahakali Caves Road, Andheri (E) ",Mumbai,505,Maharashtra,IN,400093,"022-27801289 / 022-27801299",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
185,"Milan Sales Corporation","No GST Number",NULL,"Shop No.71, Summi Market, IInd Floor, Gali Phatak Namak, Hauz Qazi, Ajmere Gate Rd, Kaccha Pandit Main Bazar, Lal Kuan Bazar, Chandni Chowk,","New Delhi",494,Delhi,IN,110006,"011 2321 4545",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
186,"Eveready Industries India Ltd.","No GST Number",NULL,"1st Floor Laxmi Building(LIC), Opposite Bombay Store, Pirojshah Mehta Road, Fort, G. P. O, Mumbai",Mumbai,505,Maharashtra,IN,400001,"022-22660316, 22660174 / 9967713561, 
22-22619183",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
187,NULL,27AAFCB2492P1Z5,NULL,"41 Nagdevi Cross Lane",Mumbai,505,Maharashtra,IN,400003," +91-22-23442098, 9967652352",NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL
188,Ajisons,27AHHPS9110R1ZK,NULL,"7, Gaurav Industrial Estate, Near Kamani, Kurla (West)",Mumbai,505,Maharashtra,IN,400070,022-25105515,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
190,Amazon.in,"No GST Number",NULL,"Brigade Gateway, 8th floor, 26/1, Dr. Rajkumar Road, Malleshwaram(W),",Bangalore,501,Karnataka,IN,560055,98109-5210,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
192,"Industry Buying","No GST Number",NULL,"5/3, 2nd Floor Sarvapriya Vihar"," New Delhi",869,"New Delhi",IN,110017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
193,"Freesia InCorporation",27AAGCB7343G1ZN,NULL,"213, First Floor, Jodiya Mansion, Opp Peninsula Corporate Park,  G.K.Marg, Lower Parel (W),",Mumbai,505,Maharashtra,IN,400013,+(91)-9004998999,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
194,"Sagar Industrial Tools Co.",07AAXPS5324C1ZS,NULL,"No. 9780, Ahata Thakur Dass,  Sarai Rohilla, New Rohtak Road","New Delhi",494,Delhi,IN,110005,8800589994,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
195,"Super Fasteners Industries",27AACPS6050N1ZA,NULL,"43,Nagdevi Street,Ground Floor, Masjid West Maharashtra",Mumbai,505,Maharashtra,IN,400003,"  +(91)-8800589994 / 27846963",27710090204C,NULL,27710090204V,NULL,NULL,NULL,"0,1",NULL,NULL
196,Apex,"No GST Number",NULL,"157/159 Narayan Dhuru Street, 1St Floor, Lotus Chambers,",Mumbai,505,Maharashtra,IN,400003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
197,"J K Paper Conversion Products",29ACWPA8224G1ZD,NULL,"109, 9th Main, Gokula Extension,  1st Stage, 2nd Phase,  Karnataka",Bangalore,501,Karnataka,IN,560054,"8041275809
",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
198,"Mandar Electricals Pvt. Ltd.Pune. ",27AAGCM9554L1ZS,NULL,"Survey No.524, Ashtavinayak Nagar, Moshi Road,  Behind Mngl Cng Pump, Jadhav Wadi, Chikhali, Tal. Haveli,  Maharashtra",Pune,505,Maharashtra,IN,412114,9689387731,NULL,NULL,27560815798V,NULL,NULL,NULL,"0,1",NULL,NULL
199,"Lucky Enterprises",27AAGPU1531L1ZG,NULL,"Sector 20 Plot No 1 O.M. Arcade 1st Floor Office No 104, Near Turbhe Railway Station West","Navi Mumbai",505,Maharashtra,IN,400705,"022  27837860 - 27847806",27490130774C,NULL,27490130774V,NULL,NULL,NULL,"0,1",NULL,NULL
200,"Expert Enterprises",27ABHPS7796M1ZI,NULL,"No. 2, Gamdevi Ambika Temple Compound,, Kurla Kirol Road, Vidhyavihar West",Mumbai,505,Maharashtra,IN,400086,"022 2511 3165",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
201,Metchem,27AALPB1248A1ZB,NULL,"C/110, Shree Sheetal, Manav Mandir Sector -I, Off 100Ft Road, Vasai (West),",mumbai,505,Maharashtra,IN,401202," 0250 234 2585 / 09764256306 / 09422685501",NULL,NULL,27820266441V,NULL,AALPB1248AXD001,NULL,"0,1",NULL,NULL
202,"Dataseal India",27ACHPG2154Q1ZA,NULL,"20, Aakruti Shopping Centre, Mathuradas Road, Kandivali(W)",Mumbai,505,Maharashtra,IN,400067,"28641532 / 9820070877",27670043666C,NULL,27670043666V,NULL,NULL,NULL,"0,1",NULL,NULL
203,"Ismail Yusufali","No GST Number",NULL,"119/121-B, Erskine Road Null Bazar ",Mumbai,505,Maharashtra,IN,400003,23459313,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
204,"Tulex Industrial Tools Pvt. Ltd.",27AABCT2500Q1Z8,NULL,"Citi Mall, Plot No-P4, 1St. Floor, Office No : 106-B, Midc, Near K.V. Pendharkar College, Dombivili (East) Maharashtra",Thane,505,Maharashtra,IN,421201,9167480753,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
205,"Balaji Instruments and Electric Agencies","No GST Number",NULL,"205, Heena Arcade Vapi, GIDC Char Rasta Gujarat",Vapi,496,Gujarat,IN,396195,"9825764433 / 9998693361",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
206,"Thermal Instrument India Pvt. Ltd.","No GST Number",NULL,"Survey No. 250 A/B, A/P- Mangaon Taluka - Kudal",Sindhudurg,505,Maharashtra,IN,416520,"02362 – 236243, 236026",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
207,"Cmn Distributors Pvt. Ltd.",27AACCC1913D1Z8,NULL,"#01, Mehta Industrial Estate, Goregaon (E) ",Mumbai,505,Maharashtra,IN,400063," +91-22-4090 2813 / 11, +91 80 25701423/24,",27820031798V,NULL,27820031798V,NULL,NULL,NULL,"0,1",NULL,NULL
208,"Wendt (India) Limited",33AAACW1410D1Z5,NULL,"Flat.No.105, Cauvery Block, National Games  Housing Complex, Koramangala,  Karnataka",Bangalore,501,Karnataka,IN,560009," 04344405500 / 80 25701423 / 80 25701427 /",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
209,"S..B.Corporation Sewri",27AABFS2963H1Z3,NULL,"16/17, Bussa Udyog Bhavan,  Tokersi Jivraj Road, Sewri (W),  Maharashtra",Mumbai,505,Maharashtra,IN,400015," + 91 80 25701423 / + 91 80 25701427",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
210,"Mnm Composites Pvt. Ltd.",27AAAFS4750K1Z0,NULL,"No. 3034, Bhandup Industrial Estate Pannalal Compound,  L. B. S. Marg, Bhandup (W)",Mumbai,505,Maharashtra,IN,400078,"022 2596 1788 / 9322818025",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
211,Revachem,27AAAFS4750K1Z0,NULL,"C/151, Oshiwara Industrial Centre Off Link Road, Goregaon (West),",Mumbai,505,Maharashtra,IN,400104,022-25961788,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
212,"Ultramind Technologies India Pvt. Ltd. ",27AABCU6229P1ZP,NULL,"59/61, Room No. 34, First Floor, Kakal Building, Goa Street, Fort",Mumbai,505,Maharashtra,IN,400001,"022 6666 6641",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
213,"Jiya Traders",27A1GPG3877J1ZY,NULL,"003,Nana Arcade, Landewadi, Shivaji Chowk, Bhosari",Pune,505,Maharashtra,IN,411039,"086057 28088",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
214,"Keshariya Tools",27AARPP6216E1ZH,NULL,"Telco Road, Landewadi Chowk, MIDC, Bhosari, Pimpri-Chinchwad,",Pune,505,Maharashtra,IN,411039,"020 2712 2241",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
215,"Srima Sales and Services",27AAAPC9916B1Z4,NULL,"64, Shalaka  D.N. Nagar Maharashtra",Mumbai,505,Maharashtra,IN,400053,022-26707586,27530500904C,NULL,27530500904V,NULL,N.A.,NULL,"0,1",NULL,NULL
216,"S B Corporation",27AABFS2963H1Z3,NULL,"Mittal Industrial Estate, Marol, Andheri East,"," Mumbai",505,Maharashtra,IN,400059,"022 2856 3644  /  91-9510373231",27580016410C,NULL,27580016410V,NULL,NULL,NULL,"0,1",NULL,NULL
217,"M.M.Tools and Hardware",27ABAFM2434P1Z1,NULL,"Plot No 490, Near Bakul Cement Agency,  Janta Market Rd, Sector 20, Turbhe,","Navi Mumbai",505,Maharashtra,IN,400703,"022 2783 1966
",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
218,"Max Spare Limited",27AADCS6349E1Z9,NULL,"Oil Seal House, A/403 Road. No.28, Wagle Estate, Thane",Mumbai,505,Maharashtra,IN,400604,"022 2580 0972  / 22225555",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
220,"Meenaxi Chemicals",29AEVPP3992F1ZM,NULL,"63,Laxman Rao Road, B.V.K Iyenger Road Cross,",Bangalore,501,Karnataka,IN,560053,"080 2225 9599",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
221,"Sayali Electro Systems",27AERPG9836P1ZF,NULL,"Office No. 3, Building no 1, 1st Floor, Chintamani Commercial Complex, Babanrao Kulkarni Marg, Mulund (East) ",Mumbai,505,Maharashtra,IN,400081,9167835368,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
222,"Vaishanavi Engineers","No GST Number",NULL,"KHASRA NO-19, VILLAGE-HAYATPUR,  SECTOR-93, MAIN PATAUDI ROAD, NEAR SUMIT DHARAM KANTA,  ",Gurgaon,494,Delhi,IN,122001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
224,"Pergam-Suisse Ag","No GST Number",NULL,"Birmensdorferstrasse 125",Zurich,129,Zürich,CH,8003,"+41 43 268 43 35",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
225,"M.J. Instruments",27AABPK6614M1ZJ,NULL,"Sandeep Mansion,   F   Block, 1 st FL., Bhangwadi, Kalbadevi Road,",Mumbai,505,Maharashtra,IN,400002,"022 2203 8200",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
226,"Toyo Connector and Cables",27AABCR3460K1Z9,NULL,"Shop No. 2A, Chotani Building, 52-A, Grant Road E,  Proctor Rd, Grant Road Area, Bharat Nagar, ",Mumbai,505,Maharashtra,IN,400007,"022 2388 2324 / 9757329924",278900095995C,NULL,27890009595V,NULL,NULL,NULL,"0,1",NULL,NULL
227,"Omnikart Engineering Pvt. Ltd.","No GST Number",NULL,"Shop No 151, 1st Floor, Opp Pizza Hut, Powai Plaza, Central Avenue, Hiranandani Gardens, Powai, ",Mumbai,505,Maharashtra,IN,400076,"090286 93167",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
229,"Aerial Services Pvt. Ltd. ","No GST Number",NULL,"Hamara Bunglow, 3rd Floor, 16th Road, Opp. Guru Nanak Park, Bandra (West)",Mumbai,505,Maharashtra,IN,400050,"022 2643 4483",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
230,"Dadar Sanitary Engg Co.",27AAAFD1339B1Z3,NULL,"N C Kelkar Road, Opp. Shree Shivaji Mandir, Next to Plaza Cinema, Dadar (W)",Mumbai,505,Maharashtra,IN,400028," 22 24304653 ",27260031912C,NULL,27260031912V,NULL,NULL,NULL,"0,1",NULL,NULL
231,"Ronak International","No GST Number",NULL,"Room No. 99, Anand Bhavan, S. G Marg, Princess Street, ",Mumbai,505,Maharashtra,IN,400002,"022 6633 4512",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
232,"Naval Medicaid Inc.",27BGBPM8731N1ZW,NULL,"203/A-Wing, Avishkar Garden, Poonam Vihar Complex, Mira Road (East)",Thane,505,Maharashtra,IN,401107,22-28110127,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
234,"Rexel India Pvt. Ltd.",27AAFCR6724C1ZH,NULL,"602, Sunrise Business Park,  Road No. 16, Wagle Estate, Thane (West)",Thane,505,Maharashtra,IN,400604,+91-70454-54492022-6135-2300,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
235,"Som Energy Systems",24ANPPD1009G2ZG,NULL,"Shop No.: 07, Lakshay Heaven, B/h. M.S. Hostel, sama savli Road,",Vadodara,496,Gujarat,IN,390008,"085112 08883 / +91 7045454492 / +91 22 6135 2300",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
236,"Parag Worldwide Pvt. Ltd.",27AADCP2732J1ZG,NULL,"SHOP NO.1A GARDEE BLDG. 520/22 KALBADEVI ROAD, NEXT TO EDWARD  THEATRE,",Mumbai,505,Maharashtra,IN,400002,"022 2201 0546 / 8511208883 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
237,"Supertech Equipment.",27AARFS8302E1Z0,NULL,"Unit No.C-7, Om Sai Industrial Estate, Plot No.B-51/52, Road No.30, Wagle Estate,",Thane,505,Maharashtra,IN,400604,"022-25804950 - 56 - 098216 81475",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
239,"Acme Safetywears Ltd","No GST Number",NULL,"Global Cmmercial Complex, Kharabwadi,Chakan Talegaon, Road, Chakan",Pune,505,Maharashtra,IN,410501,"084080 01515",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
240,"Honeywell Life Safety Systems","No GST Number",NULL,"702, 7th Floor, B Wing, Reliable Tech Park, Gate No 3, Airoli,","Navi Mumbai",505,Maharashtra,IN,400708,"22-67946485 - 67946400 / 020-66039400",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
241,Sowmya,"No GST Number",NULL,"Level IV, Plot No.35, KIADB Industrial Area Bidadi,",Bangalore,501,Karnataka,IN,562109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
242,Avishkar,27AABPG1687L1ZI,NULL,"136, Princess, Ghia Building, Ground Floor, 119/123, Ohar Chawl, Joshi Wadi, Shamaldas Gandhi Mard, Munucipal Colony, Kalbadevi",Mumbai,505,Maharashtra,IN,400002,"022 2201 1074",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
243,"Deep Safety and Mro Co.","No GST Number",NULL,"3, Om Jalaram, Plot No - 95,  Sector 1, Sanpada,  Maharashtra","Navi Mumbai",505,Maharashtra,IN,400705," 22073903",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
244,NULL,27AAKCA4463A1ZX,NULL,"1st Floor, Room No 23/3 7, Devkaran Mansion,24, Vithaldas Lane, Lower Chawl",Mumbai,505,Maharashtra,IN,400002,"022 2209 3052",NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL
245,"Galiakotwala Technical Services",24AAAFG2197E1ZQ,NULL,"A/1-7307,, GIDC, Timber Market, Ankleshwar GIDC,",Ankleshwar,496,Gujarat,IN,393001,"+91 22 22843758",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
246,"Kapoor Enterprises",27AGFPK3327B1ZU,NULL,"Shop No. 3, Singh Industrial Estate - 2,  Near Movie Star, Ram Mandir Road, Goregaon (W),",Mumbai,505,Maharashtra,IN,400062,"9999440446  / 8433705533",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
247,"M. J. Traders (Dowell's)",27AAAFM0416C1Z0,NULL,"Geeta Graha Bldg, room no-4, First floor, Opposite L.T. police station,Lohar chawl, Picket road",Mumbai,505,Maharashtra,IN,400002,"022- 22018536 /  9769249990",NULL,NULL,27350064794V,NULL,NULL,NULL,"0,1",NULL,NULL
248,"Network Techlab (India) Pvt. Ltd. ",27AABCN2665A1ZT,NULL,"Ho.: 41,Sarvodaya Ind. Est.,Opp. Paper Box,  Off. Mahakali Caves Road, Andheri (E),",Mumbai,505,Maharashtra,IN,400093,"022 4056 4141 , 22060992 / 09820435667",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
249,"Bombay Fire Safety",24AFAPC9730J1ZN,NULL,"Outside Prem Darwaja,  Near Century Market, Gujarat",Ahmedabad,496,Gujarat,IN,380002," 022 66812278 / 9167730533
Bharatbhai - 09825336766",24570404915,NULL,24070404915,NULL,NULL,NULL,"0,1",NULL,NULL
250,"Techmec Electricals",24ACDPG9254D1ZW,NULL,"No. 5, Raghunath Complex,  Brahmapuri, Dandia - Bazaar",Vadodara,496,Gujarat,IN,390001,"092271 41799",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
251,"Ketan and Co.","No GST Number",NULL,"Opp. Kubereshwar Mahadev, Crockery Market, Naroda Road,",Ahmedabad,496,Gujarat,IN,382345,91-79-22820204/22813464/22865858,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
