idbmro_sap_hsn_mapping,internal_key,chapter,tariff_heading,tariff_subheading,description,hsn,is_service,tax_code
1556,1709,2525,52,4,"Mica, including splitting; mica waste.",2525.52.04,NULL,"GST 5%"
1557,1710,2525,52,5,"Mica, including splitting; mica waste.",2525.52.05,NULL,"GST 5%"
1558,1711,2525,52,9,"Mica, including splitting; mica waste.",2525.52.09,NULL,"GST 5%"
1559,1712,2525,53,1,"Mica, including splitting; mica waste.",2525.53.01,NULL,"GST 5%"
1560,1713,2525,53,2,"Mica, including splitting; mica waste.",2525.53.02,NULL,"GST 5%"
1561,1714,2525,53,3,"Mica, including splitting; mica waste.",2525.53.03,NULL,"GST 5%"
1562,1715,2525,53,9,"Mica, including splitting; mica waste.",2525.53.09,NULL,"GST 5%"
1563,1716,2526,61,1,"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a recta",2526.61.01,NULL,"GST 5%"
1564,1717,2526,61,2,"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a recta",2526.61.02,NULL,"GST 5%"
1565,1718,2526,61,9,"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a recta",2526.61.09,NULL,"GST 5%"
1566,1719,2526,62,0,"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a recta",2526.62.00,NULL,"GST 5%"
1567,1720,2528,89,1,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural br",2528.89.01,NULL,"GST 5%"
1568,1721,2528,89,2,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural br",2528.89.02,NULL,"GST 5%"
1569,1722,2528,89,3,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural br",2528.89.03,NULL,"GST 5%"
1570,1723,2528,89,9,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural br",2528.89.09,NULL,"GST 5%"
1571,1724,2529,91,1,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",2529.91.01,NULL,"GST 5%"
1572,1725,2529,91,2,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",2529.91.02,NULL,"GST 5%"
1573,1726,2529,92,10,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",2529.92.10,NULL,"GST 5%"
1574,1727,2529,92,20,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",2529.92.20,NULL,"GST 5%"
1575,1728,2529,93,0,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",2529.93.00,NULL,"GST 5%"
1576,1729,2530,1,1,"Mineral substances not elsewhere specified or included.",2530.01.01,NULL,"GST 5%"
1577,1730,2530,1,2,"Mineral substances not elsewhere specified or included.",2530.01.02,NULL,"GST 5%"
1578,1731,2530,1,9,"Mineral substances not elsewhere specified or included.",2530.01.09,NULL,"GST 5%"
1579,1732,2530,2,0,"Mineral substances not elsewhere specified or included.",2530.02.00,NULL,"GST 5%"
1580,1733,2530,9,1,"Mineral substances not elsewhere specified or included.",2530.09.01,NULL,"GST 5%"
1581,1734,2530,9,2,"Mineral substances not elsewhere specified or included.",2530.09.02,NULL,"GST 5%"
1582,1735,2530,9,3,"Mineral substances not elsewhere specified or included.",2530.09.03,NULL,"GST 5%"
1583,1736,2530,9,4,"Mineral substances not elsewhere specified or included.",2530.09.04,NULL,"GST 5%"
1584,1737,2530,9,5,"Mineral substances not elsewhere specified or included.",2530.09.05,NULL,"GST 5%"
1585,1738,2530,9,6,"Mineral substances not elsewhere specified or included.",2530.09.06,NULL,"GST 5%"
1586,1739,2530,9,7,"Mineral substances not elsewhere specified or included.",2530.09.07,NULL,"GST 5%"
1587,1740,2530,9,9,"Mineral substances not elsewhere specified or included.",2530.09.09,NULL,"GST 5%"
1588,1741,2603,30,0,"Copper ores and concentrates.",2603.30.00,NULL,"GST 5%"
1589,1742,2604,40,0,"Nickel ores and concentrates.",2604.40.00,NULL,"GST 5%"
1590,1743,2605,50,0,"Cobalt ores and concentrates.",2605.50.00,NULL,"GST 5%"
1591,1744,2607,70,0,"Lead ores and concentrates.",2607.70.00,NULL,"GST 5%"
1592,1745,2608,80,0,"Zinc ores and concentrates.",2608.80.00,NULL,"GST 5%"
1593,1746,2609,90,0,"Tin ores and concentrates.",2609.90.00,NULL,"GST 5%"
1594,1747,2611,10,0,"Tungsten ores and concentrates.",2611.10.00,NULL,"GST 5%"
1595,1748,2618,80,0,"Granulated slag (slag sand) from the manufacture of iron or steel",2618.80.00,NULL,"GST 5%"
1596,1749,2601,11,11,"Iron ores and concentrates, including roasted iron pyrites",2601.11.11,NULL,"GST 5%"
1597,1750,2601,11,12,"Iron ores and concentrates, including roasted iron pyrites",2601.11.12,NULL,"GST 5%"
1598,1751,2601,11,13,"Iron ores and concentrates, including roasted iron pyrites",2601.11.13,NULL,"GST 5%"
1599,1752,2601,11,14,"Iron ores and concentrates, including roasted iron pyrites",2601.11.14,NULL,"GST 5%"
1600,1753,2601,11,15,"Iron ores and concentrates, including roasted iron pyrites",2601.11.15,NULL,"GST 5%"
1601,1754,2601,11,19,"Iron ores and concentrates, including roasted iron pyrites",2601.11.19,NULL,"GST 5%"
1602,1755,2601,11,21,"Iron ores and concentrates, including roasted iron pyrites",2601.11.21,NULL,"GST 5%"
1603,1756,2601,11,29,"Iron ores and concentrates, including roasted iron pyrites",2601.11.29,NULL,"GST 5%"
1604,1757,2601,12,0,"Iron ores and concentrates, including roasted iron pyrites",2601.12.00,NULL,"GST 5%"
1605,1758,2602,20,1,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20%",2602.20.01,NULL,"GST 5%"
1606,1759,2602,20,2,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20%",2602.20.02,NULL,"GST 5%"
1607,1760,2602,20,3,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20%",2602.20.03,NULL,"GST 5%"
1608,1761,2602,20,4,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20%",2602.20.04,NULL,"GST 5%"
1609,1762,2602,20,5,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20%",2602.20.05,NULL,"GST 5%"
1610,1763,2602,20,6,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20%",2602.20.06,NULL,"GST 5%"
1611,1764,2602,20,7,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20%",2602.20.07,NULL,"GST 5%"
1612,1765,2602,20,9,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20%",2602.20.09,NULL,"GST 5%"
1613,1766,2606,60,1,"Aluminium ores and concentrates.",2606.60.01,NULL,"GST 5%"
1614,1767,2606,60,2,"Aluminium ores and concentrates.",2606.60.02,NULL,"GST 5%"
1615,1768,2606,60,9,"Aluminium ores and concentrates.",2606.60.09,NULL,"GST 5%"
1616,1769,2610,0,1,"Chromium ores and concentrates.",2610.00.01,NULL,"GST 5%"
1617,1770,2610,0,2,"Chromium ores and concentrates.",2610.00.02,NULL,"GST 5%"
1618,1771,2610,0,3,"Chromium ores and concentrates.",2610.00.03,NULL,"GST 5%"
1619,1772,2610,0,4,"Chromium ores and concentrates.",2610.00.04,NULL,"GST 5%"
1620,1773,2610,0,9,"Chromium ores and concentrates.",2610.00.09,NULL,"GST 5%"
1621,1774,2612,21,0,"Uranium or thorium ores and concentrates.",2612.21.00,NULL,"GST 5%"
1622,1775,2612,22,0,"Uranium or thorium ores and concentrates.",2612.22.00,NULL,"GST 5%"
1623,1776,2613,31,0,"Molybdenum ores and concentrates.",2613.31.00,NULL,"GST 5%"
1624,1777,2613,39,0,"Molybdenum ores and concentrates.",2613.39.00,NULL,"GST 5%"
1625,1778,2614,40,1,"Titanium ores and concentrates.",2614.40.01,NULL,"GST 5%"
1626,1779,2614,40,2,"Titanium ores and concentrates.",2614.40.02,NULL,"GST 5%"
1627,1780,2614,40,3,"Titanium ores and concentrates.",2614.40.03,NULL,"GST 5%"
1628,1781,2614,40,9,"Titanium ores and concentrates.",2614.40.09,NULL,"GST 5%"
1629,1782,2615,51,0,"Niobium, tantalum, vanadium or zirconium ores and concentrates.",2615.51.00,NULL,"GST 5%"
1630,1783,2615,59,1,"Niobium, tantalum, vanadium or zirconium ores and concentrates.",2615.59.01,NULL,"GST 5%"
1631,1784,2615,59,2,"Niobium, tantalum, vanadium or zirconium ores and concentrates.",2615.59.02,NULL,"GST 5%"
1632,1785,2616,61,0,"Precious metal ores and concentrates.",2616.61.00,NULL,"GST 5%"
1633,1786,2616,69,1,"Precious metal ores and concentrates.",2616.69.01,NULL,"GST 5%"
1634,1787,2616,69,9,"Precious metal ores and concentrates.",2616.69.09,NULL,"GST 5%"
1635,1788,2617,71,0,"Other ores and concentrates",2617.71.00,NULL,"GST 5%"
1636,1789,2617,79,0,"Other ores and concentrates",2617.79.00,NULL,"GST 5%"
1652,1805,2705,50,0,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",2705.50.00,NULL,"GST 5%"
1654,1807,2701,11,10,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",2701.11.10,NULL,"GST 5%"
1655,1808,2701,11,20,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",2701.11.20,NULL,"GST 5%"
1656,1809,2701,11,91,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",2701.11.91,NULL,"GST 5%"
1657,1810,2701,11,92,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",2701.11.92,NULL,"GST 5%"
1658,1811,2701,11,99,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",2701.11.99,NULL,"GST 5%"
1659,1812,2701,12,1,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",2701.12.01,NULL,"GST 5%"
1660,1813,2701,12,9,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",2701.12.09,NULL,"GST 5%"
1661,1814,2702,21,0,"Lignite, whether or not agglomerated, excluding jet",2702.21.00,NULL,"GST 5%"
1662,1815,2702,22,0,"Lignite, whether or not agglomerated, excluding jet",2702.22.00,NULL,"GST 5%"
1663,1816,2703,30,1,"Peat (including peat litter), whether or not agglomerated",2703.30.01,NULL,"GST 5%"
1664,1817,2703,30,9,"Peat (including peat litter), whether or not agglomerated",2703.30.09,NULL,"GST 5%"
1665,1818,2704,40,1,"Coke and semi coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",2704.40.01,NULL,"GST 5%"
1666,1819,2704,40,2,"Coke and semi coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",2704.40.02,NULL,"GST 5%"
1667,1820,2704,40,3,"Coke and semi coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",2704.40.03,NULL,"GST 5%"
1668,1821,2704,40,4,"Coke and semi coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",2704.40.04,NULL,"GST 5%"
1669,1822,2704,40,9,"Coke and semi coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",2704.40.09,NULL,"GST 5%"
1670,1823,2706,60,1,"Tar distilled from coal, from lignite or from peat",2706.60.01,NULL,"GST 5%"
1671,1824,2706,60,9,"Tar distilled from coal, from lignite or from peat",2706.60.09,NULL,"GST 5%"
1954,2107,2845,51,0,"Heavy water and other nuclear fuels",2845.51.00,NULL,"GST 5%"
1955,2108,2845,59,1,"Heavy water and other nuclear fuels",2845.59.01,NULL,"GST 5%"
1956,2109,2845,59,9,"Heavy water and other nuclear fuels",2845.59.09,NULL,"GST 5%"
1957,2110,2853,39,0,"Compressed air",2853.39.0,NULL,"GST 5%"
1958,2111,2853,31,0,"Compressed air",2853.31.00,NULL,"GST 5%"
1959,2112,2853,39,1,"Compressed air",2853.39.01,NULL,"GST 5%"
1960,2113,2853,39,2,"Compressed air",2853.39.02,NULL,"GST 5%"
1961,2114,2853,39,3,"Compressed air",2853.39.03,NULL,"GST 5%"
1962,2115,2853,39,4,"Compressed air",2853.39.04,NULL,"GST 5%"
1963,2116,2853,39,9,"Compressed air",2853.39.09,NULL,"GST 5%"
1964,2117,2853,30,1,"Compressed air",2853.30.01,NULL,"GST 5%"
1965,2118,2853,30,2,"Compressed air",2853.30.02,NULL,"GST 5%"
1966,2119,2853,30,3,"Compressed air",2853.30.03,NULL,"GST 5%"
1967,2120,2853,30,4,"Compressed air",2853.30.04,NULL,"GST 5%"
1968,2121,2853,30,9,"Compressed air",2853.30.09,NULL,"GST 5%"
1,154,101,29,10,"Live asses, mules and hinnies",101.29.10,NULL,NULL
2,155,101,29,90,"Live asses, mules and hinnies",101.29.90,NULL,NULL
3,156,101,30,10,"Live asses, mules and hinnies",101.30.10,NULL,NULL
4,157,101,30,20,"Live asses, mules and hinnies",101.30.20,NULL,NULL
5,158,101,30,90,"Live asses, mules and hinnies",101.30.90,NULL,NULL
6,159,101,90,10,"Live asses, mules and hinnies",101.90.10,NULL,NULL
7,160,101,90,30,"Live asses, mules and hinnies",101.90.30,NULL,NULL
8,161,101,90,90,"Live asses, mules and hinnies",101.90.90,NULL,NULL
9,162,102,21,10,"Live bovine animals",102.21.10,NULL,NULL
10,163,102,21,20,"Live bovine animals",102.21.20,NULL,NULL
11,164,102,29,10,"Live bovine animals",102.29.10,NULL,NULL
12,165,102,29,90,"Live bovine animals",102.29.90,NULL,NULL
13,166,102,31,0,"Live bovine animals",102.31.00,NULL,NULL
14,167,102,39,0,"Live bovine animals",102.39.00,NULL,NULL
15,168,103,10,0,"Live swine",103.10.00,NULL,NULL
16,169,103,91,0,"Live swine",103.91.00,NULL,NULL
17,170,103,92,0,"Live swine",103.92.00,NULL,NULL
18,171,104,10,10,"Live sheep and goats",104.10.10,NULL,NULL
19,172,104,10,90,"Live sheep and goats",104.10.90,NULL,NULL
20,173,104,20,0,"Live sheep and goats",104.20.00,NULL,NULL
21,174,105,11,0,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",105.11.00,NULL,NULL
22,175,105,12,0,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",105.12.00,NULL,NULL
23,176,105,13,0,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",105.13.00,NULL,NULL
24,177,105,19,0,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",105.19.00,NULL,NULL
25,178,105,94,0,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",105.94.00,NULL,NULL
26,179,105,99,0,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",105.99.00,NULL,NULL
27,180,106,11,0,"Other live animal such as Mammals, Birds, Insects",106.11.00,NULL,NULL
28,181,106,12,0,"Other live animal such as Mammals, Birds, Insects",106.12.00,NULL,NULL
29,182,106,13,0,"Other live animal such as Mammals, Birds, Insects",106.13.00,NULL,NULL
30,183,106,14,0,"Other live animal such as Mammals, Birds, Insects",106.14.00,NULL,NULL
31,184,106,19,0,"Other live animal such as Mammals, Birds, Insects",106.19.00,NULL,NULL
32,185,106,20,0,"Other live animal such as Mammals, Birds, Insects",106.20.00,NULL,NULL
33,186,106,31,0,"Other live animal such as Mammals, Birds, Insects",106.31.00,NULL,NULL
34,187,106,32,0,"Other live animal such as Mammals, Birds, Insects",106.32.00,NULL,NULL
35,188,106,33,0,"Other live animal such as Mammals, Birds, Insects",106.33.00,NULL,NULL
36,189,106,39,0,"Other live animal such as Mammals, Birds, Insects",106.39.00,NULL,NULL
37,190,106,41,10,"Other live animal such as Mammals, Birds, Insects",106.41.10,NULL,NULL
38,191,106,41,90,"Other live animal such as Mammals, Birds, Insects",106.41.90,NULL,NULL
39,192,106,49,10,"Other live animal such as Mammals, Birds, Insects",106.49.10,NULL,NULL
40,193,106,49,90,"Other live animal such as Mammals, Birds, Insects",106.49.90,NULL,NULL
41,194,106,90,0,"Other live animal such as Mammals, Birds, Insects",106.90.00,NULL,NULL
42,195,208,10,0,"Other meat and edible meat offal, frozen and put up in unit containers and put up in unit container and,-(a) bearing a",208.10.00,NULL,NULL
43,196,208,30,0,"Other meat and edible meat offal, frozen and put up in unit containers and put up in unit container and,-(a) bearing a",208.30.00,NULL,NULL
44,197,208,40,0,"Other meat and edible meat offal, frozen and put up in unit containers and put up in unit container and,-(a) bearing a",208.40.00,NULL,NULL
45,198,208,50,0,"Other meat and edible meat offal, frozen and put up in unit containers and put up in unit container and,-(a) bearing a",208.50.00,NULL,NULL
46,199,208,60,0,"Other meat and edible meat offal, frozen and put up in unit containers and put up in unit container and,-(a) bearing a",208.60.00,NULL,NULL
47,200,208,90,10,"Other meat and edible meat offal, frozen and put up in unit containers and put up in unit container and,-(a) bearing a",208.90.10,NULL,NULL
48,201,208,90,90,"Other meat and edible meat offal, frozen and put up in unit containers and put up in unit container and,-(a) bearing a",208.90.90,NULL,NULL
49,202,205,0,0,"Meat of horses, asses, mules or hinnies, frozen and put up in unit Containers",205.00.00,NULL,NULL
50,203,201,10,0,"Meat of bovine animals, fresh and chilled.",201.10.00,NULL,NULL
51,204,201,20,0,"Meat of bovine animals, fresh and chilled.",201.20.00,NULL,NULL
52,205,201,30,0,"Meat of bovine animals, fresh and chilled.",201.30.00,NULL,NULL
53,206,202,10,0,"Meat of bovine animals, frozen and put up in unit containers",202.10.00,NULL,NULL
54,207,202,20,0,"Meat of bovine animals, frozen and put up in unit containers",202.20.00,NULL,NULL
55,208,202,30,0,"Meat of bovine animals, frozen and put up in unit containers",202.30.00,NULL,NULL
56,209,203,11,0,"Meat of swine, frozen and put up in unit containers",203.11.00,NULL,NULL
57,210,203,12,0,"Meat of swine, frozen and put up in unit containers",203.12.00,NULL,NULL
58,211,203,19,0,"Meat of swine, frozen and put up in unit containers",203.19.00,NULL,NULL
59,212,203,21,0,"Meat of swine, frozen and put up in unit containers",203.21.00,NULL,NULL
60,213,203,22,0,"Meat of swine, frozen and put up in unit containers",203.22.00,NULL,NULL
61,214,203,29,0,"Meat of swine, frozen and put up in unit containers",203.29.00,NULL,NULL
62,215,204,10,0,"Meat of sheep or goats, frozen and put up in unit containers",204.10.00,NULL,NULL
63,216,204,21,0,"Meat of sheep or goats, frozen and put up in unit containers",204.21.00,NULL,NULL
64,217,204,22,0,"Meat of sheep or goats, frozen and put up in unit containers",204.22.00,NULL,NULL
65,218,204,23,0,"Meat of sheep or goats, frozen and put up in unit containers",204.23.00,NULL,NULL
66,219,204,30,0,"Meat of sheep or goats, frozen and put up in unit containers",204.30.00,NULL,NULL
67,220,204,41,0,"Meat of sheep or goats, frozen and put up in unit containers",204.41.00,NULL,NULL
68,221,204,42,0,"Meat of sheep or goats, frozen and put up in unit containers",204.42.00,NULL,NULL
69,222,204,43,0,"Meat of sheep or goats, frozen and put up in unit containers",204.43.00,NULL,NULL
70,223,204,50,0,"Meat of sheep or goats, frozen and put up in unit containers",204.50.00,NULL,NULL
71,224,206,10,0,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, frozen and put up in unit contain",206.10.00,NULL,NULL
72,225,206,21,0,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, frozen and put up in unit contain",206.21.00,NULL,NULL
73,226,206,22,0,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, frozen and put up in unit contain",206.22.00,NULL,NULL
74,227,206,29,0,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, frozen and put up in unit contain",206.29.00,NULL,NULL
75,228,206,30,0,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, frozen and put up in unit contain",206.30.00,NULL,NULL
76,229,206,41,0,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, frozen and put up in unit contain",206.41.00,NULL,NULL
