idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
1331,53,"BEL Optronic Devices Ltd.","No GST Number",NULL,"El-30, 'J' Block, Bhosari Industrial Area",Pune,505,Maharashtra,IN,411026,NULL,27390118704V,NULL,27390118704V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1332,54,"Bennett Coleman and Co. Ltd.",27AAGCM8114L1Z6,NULL,"1st Floor, The Times Of India Building, Opposite CST, Dr D N Road",Mumbai,505,Maharashtra,IN,400002,9833881385,27115093309P,NULL,27115093309P,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1333,54,"Bennett Coleman and Co. Ltd.","No GST Number",NULL,"910 Bahadhurshah Jafar Marg","New Delhi",494,Delhi,IN,110002,9833881385,7820000000,NULL,7820000000,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
1334,457,"Bennett Institute of Higher Education",09AAGCB0077R1Z5,NULL,"Plot No 8-11, TechZone II, ","Greater Noida",517,"Uttar Pradesh",IN,201310,9818341516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1335,55,"BG Exploration and Production India Ltd.","No GST Number",NULL,"B G House, Lake Bolevard Road, Powai",Mumbai,505,Maharashtra,IN,400076,NULL,27160283391V,NULL,27160283391V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1336,56,"Bhagyalaxmi Rolling Mill Pvt. Ltd.","No GST Number",NULL,"Gut No. 30, Plot No. G8, Phase II, 
 Add. MIDC, Daregaon",Jalna,505,Maharashtra,IN,431203,NULL,27060606747V,NULL,27060606747V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1337,57,"Bhagyanagar Gas Ltd.","No GST Number",NULL,"(A JV of GAIL (I) Ltd and HPCL) 2nd Floor, APIDC Building Parisrama Bhawan Basheerbagh",Hyderabad,486,"Andhra Pradesh",IN,500004,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1338,58,"Bharat Foils Ltd.","No GST Number",NULL,"Plot No -111-112 Phase - 4 Sector - 56 HSIIDC",Kundli,497,Haryana,IN,122015,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1339,60,"Bharat Wire Ropes Ltd.",27AABCB2180N1ZK,NULL,"Plot No 1and4, Atgaon Industrial Complex, Atgaon East, Mumbai Nashik Highway, Shahpur",Aatgaon,505,Maharashtra,IN,421601,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1340,60,"Bharat Wire Ropes Ltd.",27AABCB2180N1ZK,NULL,"701, A Wing, Trade World, Kamla Mills Compound, Lower Parel",Mumbai,505,Maharashtra,IN,400013,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1341,61,"Bhatia Tools and Technology","No GST Number",NULL,"No 60, 2nd Floor, 60Ft. Road, 'G' Block, Sahakarnagar",Bangalore,501,Karnataka,IN,560092,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1342,374,"Bharat Heavy Electricals Ltd.","No GST Number",NULL,"Corporate Research and Development Division, Vikasnagar",Hyderabad,486,"Andhra Pradesh",IN,500093,280-22182288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1343,62,"Bhushan Power and Steel Ltd.",21AAACB9760D1Z2,NULL,"Vill:Thelkoloi, Teh:Rengali, Distt: Sambalpur",Rengali,510,Odisha,IN,768212,0663-2002555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1344,183,"Innovative Retail Concepts Pvt. Ltd.",24AACCI2053A1ZD,NULL,"No.476, 1St Floor, Opp To Intas Pharma, Moraiya",Ahmedabad,496,Gujarat,IN,382213,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1345,183,"Innovative Retail Concepts Pvt. Ltd.",29AACCI2053A1Z3,NULL,"18, Reliance Digital, 3rd and 4th Floor, Opposite Yes Bank, Ganapathy Temple Road, 80 Ft Road, 4th Block Koramangala",Bangalore,501,Karnataka,IN,560084,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1346,183,"Innovative Retail Concepts Pvt. Ltd.",29AACCI2053A1Z3,NULL,"Shop No.18,Block-B,Safal Market,Kanna,Mangala Farm,Whitefield Hoskote Highway, Khaji Sonnenahalli",Bangalore,501,Karnataka,IN,560067,NULL,,NULL,,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1347,183,"Innovative Retail Concepts Pvt. Ltd.",23AACCL2053A1ZF,NULL,"C/O - Shubham Warehouse, Khasra No. 8/1, 
 Gram - Rapadiya, Katara Hills, Near Bypass",Bhopal,504,"Madhya Pradesh",IN,462026,NULL,,NULL,,NULL,,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
1348,183,"Innovative Retail Concepts Pvt. Ltd.",04AACCI2053A1ZF,NULL,"Khewat Khatoni No.82/91, Village Sarkapra, Po-Chunni Kalan, Tehsil- Bassi Pathana, District-Fatehgarh Sahib",Chandigarh,490,Chandigarh,IN,140307,NULL,,NULL,,NULL,,NULL,NULL,NULL,"8,9",NULL,NULL,"8,9"
1349,183,"Innovative Retail Concepts Pvt. Ltd.",33AACCI2053A1ZE,NULL,"Near To Harrisons Malayalam Ltd, Nambiazhakam Palayam, Vedapatti P.O., Thondamuthur Road",Coimbatore,515,"Tamil Nadu",IN,641007,NULL,,NULL,,NULL,,NULL,NULL,NULL,"10,11",NULL,NULL,"10,11"
1350,183,"Innovative Retail Concepts Pvt. Ltd.",03AACCI2053A1ZH,NULL,"No 1, Teh Bassi Pathana, P O Chunni Kalan, Vill Sarkapra","Fatehgarh Sahib",512,Punjab,IN,140406,NULL,,NULL,,NULL,,NULL,NULL,NULL,"12,13",NULL,NULL,"12,13"
1351,183,"Innovative Retail Concepts Pvt. Ltd.",37AACCI2053A1Z6,NULL,"H.No. 4-88/2, Rs No. 207-1 To 207-3, Rab Estates,
 Gangoor Road, Gangoor Village Panchayat,
 Penamaluru,
 Mandal, Krishna (District)",Gangoor,486,"Andhra Pradesh",IN,521139,NULL,,NULL,,NULL,,NULL,NULL,NULL,"14,15",NULL,NULL,"14,15"
1352,183,"Innovative Retail Concepts Pvt. Ltd.",06AACCI2053A1ZB,NULL,"Udyog Vihar Industrial Area Phase 3",Gurugram,497,Haryana,IN,122016,NULL,,NULL,,NULL,,NULL,NULL,NULL,"16,17",NULL,NULL,"16,17"
1353,183,"Innovative Retail Concepts Pvt. Ltd.",36AACCI2053A1Z8,NULL,"Survey No.735, 2nd Phase, SV-Cop, Industrial Estate, Balanagar",Hyderabad,870,Telangana,IN,509202,NULL,,NULL,,NULL,,NULL,NULL,NULL,"18,19",NULL,NULL,"18,19"
1354,183,"Innovative Retail Concepts Pvt. Ltd.","No GST Number",NULL,"Plot No. Sp-2033, Industrial Area, Ramchandrapura Sitapur Extension",Jaipur,513,Rajasthan,IN,302022,NULL,,NULL,,NULL,,NULL,NULL,NULL,"20,21",NULL,NULL,"20,21"
1355,183,"Innovative Retail Concepts Pvt. Ltd.",19AACCI2053A1Z4,NULL,"No.351, L.R.Khaitan, Mouza, Karimpur, J.L No.2, Nazirabad, South 24",Kolkata,519,"West Bengal",IN,700150,NULL,,NULL,,NULL,,NULL,NULL,NULL,"22,23",NULL,NULL,"22,23"
1356,183,"Innovative Retail Concepts Pvt. Ltd.",09AACCI2053A1Z5,NULL,"Ashoka Warehousing Complex,Khasra No.113, 
 Navikot Nandana, Bakshi Ka Talab, Sitapur Road",Lucknow,517,"Uttar Pradesh",IN,226021,NULL,,NULL,,NULL,,NULL,NULL,NULL,"24,25",NULL,NULL,"24,25"
1357,183,"Innovative Retail Concepts Pvt. Ltd.",27AACCI2053A1Z7,NULL,"Gala No. 20-22, 23-25, ABC Godown, Off P K Road, Mulund West",Mumbai,505,Maharashtra,IN,400008,NULL,,NULL,,NULL,,NULL,NULL,NULL,"26,27",NULL,NULL,"26,27"
1358,183,"Innovative Retail Concepts Pvt. Ltd.",29AACCI2053A1Z3,NULL,"Plot No 104,Metagalli Industrial Area,KRS Road-16",Mysore,501,Karnataka,IN,560067,NULL,,NULL,,NULL,,NULL,NULL,NULL,"28,29",NULL,NULL,"28,29"
1359,183,"Innovative Retail Concepts Pvt. Ltd.",07AACCI2053A1Z9,NULL,"Khasra No - 147/1-2-3, 
 Village Bamnoli, Sector - 28, Dwarka","New Delhi",494,Delhi,IN,110061,NULL,,NULL,,NULL,,NULL,NULL,NULL,"30,31",NULL,NULL,"30,31"
1360,183,"Innovative Retail Concepts Pvt. Ltd.",10AACCI2053A1ZM,NULL,"Shalimar Cold Storage Campus, Gate No 3, Nh 30 Bypass Road, Anisabad, Near Sinchai Bhawan",Patna,489,Bihar,IN,800002,NULL,,NULL,,NULL,,NULL,NULL,NULL,"32,33",NULL,NULL,"32,33"
1361,183,"Innovative Retail Concepts Pvt. Ltd.",33AACCI2053A1ZE,NULL,"No. 92/1, Thiruverkadu",Tiruvallur,515,"Tamil Nadu",IN,600077,NULL,,NULL,,NULL,,NULL,NULL,NULL,"34,35",NULL,NULL,"34,35"
1362,183,"Innovative Retail Concepts Pvt. Ltd.",24AACCI2053A1ZD,NULL,"Near Renoly Railway Crossing, Renoly",Vadodara,496,Gujarat,IN,391350,NULL,,NULL,,NULL,,NULL,NULL,NULL,"36,37",NULL,NULL,"36,37"
1363,183,"Innovative Retail Concepts Pvt. Ltd.",37AACCI2053A1Z6,NULL,"Utpl Campus, Warehouse No.1,Survey No.35,38 and 39 In Ida, Mindi Village, Gajuwaka",Visakhapatnam,486,"Andhra Pradesh",IN,530012,NULL,,NULL,,NULL,,NULL,NULL,NULL,"38,39",NULL,NULL,"38,39"
1364,10,"Supermarket Grocery Supplies Pvt. Ltd.",24AAQCS4503H1ZC,NULL,"476/1, New Ahmedabad Estate, Opp Intas Pharma, Moraiya",Ahmedabad,496,Gujarat,IN,382213,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1365,10,"Supermarket Grocery Supplies Pvt. Ltd.",24AAQCS4503H1ZC,NULL,"No.476, 1St Floor, Opp To Intas Pharma, Moraiya",Ahmedabad,496,Gujarat,IN,382213,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1366,10,"Supermarket Grocery Supplies Pvt. Ltd.",29AAQCS4503H1Z2,NULL,"7/1, 1st,2nd and 3rd Floor, 1St Main , Domlur 2nd Stage, Off 100 Feet Road Indiranagar",Bangalore,501,Karnataka,IN,560071,NULL,,NULL,,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1367,10,"Supermarket Grocery Supplies Pvt. Ltd.",29AAQCS4503H1Z2,NULL,"Plot No 283, Bommasandra Jigani Link Road",Bangalore,501,Karnataka,IN,560096,NULL,,NULL,,NULL,,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
1368,10,"Supermarket Grocery Supplies Pvt. Ltd.",29AAQCS4503H1Z2,NULL,"Sy No.214, D R Munireddy Industrial Sheds, Doddanekkundi Industrial Area, Doddanekkundi, Mahadevapura Post Bangalore",Bangalore,501,Karnataka,IN,560037,NULL,,NULL,,NULL,,NULL,NULL,NULL,"8,9",NULL,NULL,"8,9"
1369,10,"Supermarket Grocery Supplies Pvt. Ltd.",29AAQCS4503H1Z2,NULL,"214, Dodanekundi Industrial Area
 Dodanekundi, Mahadevpura Post",Bangalore,501,Karnataka,IN,560037,NULL,,NULL,,NULL,,NULL,NULL,NULL,"10,11",NULL,NULL,"10,11"
1370,10,"Supermarket Grocery Supplies Pvt. Ltd.",29AAQCS4503H1Z2,NULL,"Supermarket Grocery Supplies Private Limited 7 Service Road Domlur 100 Feet Road,Indiranagar",Bangalore,501,Karnataka,IN,560071,NULL,,NULL,,NULL,,NULL,NULL,NULL,"12,13",NULL,NULL,"12,13"
1371,10,"Supermarket Grocery Supplies Pvt. Ltd.",23AAQCS4503H1ZE,NULL,"C/O - Shubham Warehouse, Khasra No. 8/1, 
 Gram - Rapadiya, Katara Hills, Near Bypass",Bhopal,504,"Madhya Pradesh",IN,462026,NULL,,NULL,,NULL,,NULL,NULL,NULL,"14,15",NULL,NULL,"14,15"
1372,10,"Supermarket Grocery Supplies Pvt. Ltd.",03AAQCS4503H1ZG,NULL,"Khewat Khatoni No.82/91, Village Sarkapra, 
 Po-Chunni Kalan, Tehsil- Bassi Pathana, 
 Distric-Fatehgarh Sahib",Chandigarh,490,Chandigarh,IN,140307,NULL,,NULL,,NULL,,NULL,NULL,NULL,"16,17",NULL,NULL,"16,17"
1373,10,"Supermarket Grocery Supplies Pvt. Ltd.",33AAQCS4503H1ZD,NULL,"No. 92/1, Pallikupam Road, Noombal Main Road, Noombal Village",Chennai,515,"Tamil Nadu",IN,600077,NULL,,NULL,,NULL,,NULL,NULL,NULL,"18,19",NULL,NULL,"18,19"
1374,10,"Supermarket Grocery Supplies Pvt. Ltd.",33AAQCS4503H1ZD,NULL,"No. 92/1, Pallikupam Road, Noombal Main Road, Noombal Village, Vanagaram",Chennai,515,"Tamil Nadu",IN,600077,NULL,,NULL,,NULL,,NULL,NULL,NULL,"20,21",NULL,NULL,"20,21"
1375,10,"Supermarket Grocery Supplies Pvt. Ltd.",07AAQCS4503H1Z8,NULL,"Khasra No 147, Vill Bamnoli Dwarka Sector 28",Delhi,494,Delhi,IN,110061,NULL,,NULL,,NULL,,NULL,NULL,NULL,"22,23",NULL,NULL,"22,23"
1376,10,"Supermarket Grocery Supplies Pvt. Ltd.",07AAQCS4503H1Z8,NULL,"Khata No-120, Khet No-60 (Plot No-60/0. 7000 Hct) Habibpur Ecotech 3, Greater Noida, Gautam Budh Nagar",Delhi,494,Delhi,IN,201308,NULL,,NULL,,NULL,,NULL,NULL,NULL,"24,25",NULL,NULL,"24,25"
1377,10,"Supermarket Grocery Supplies Pvt. Ltd.",06AAQCS4503H1ZA,NULL,"Plot No. 241, Udyog Vihar Phase 1",Gurugram,497,Haryana,IN,122002,NULL,,NULL,,NULL,,NULL,NULL,NULL,"26,27",NULL,NULL,"26,27"
1378,10,"Supermarket Grocery Supplies Pvt. Ltd.",06AAQCS4503H1ZA,NULL,"Udyog Vihar Industrial Area Phase 3",Gurugram,497,Haryana,IN,122016,NULL,,NULL,,NULL,,NULL,NULL,NULL,"28,29",NULL,NULL,"28,29"
1379,10,"Supermarket Grocery Supplies Pvt. Ltd.",AA190217001801L,NULL,"Sankrail Industrail Park, Moyza and Vill- Bhagabtipur, Po- Chaturbhujkati, P.S. Sankrail",Howrah,519,"West Bengal",IN,711313,NULL,,NULL,,NULL,,NULL,NULL,NULL,"30,31",NULL,NULL,"30,31"
1380,10,"Supermarket Grocery Supplies Pvt. Ltd.",AA190217001801L,NULL,"Sankrail Industrial Park, Mouza Village, Bhagabatipur Po",Howrah,519,"West Bengal",IN,711302,NULL,,NULL,,NULL,,NULL,NULL,NULL,"32,33",NULL,NULL,"32,33"
1381,10,"Supermarket Grocery Supplies Pvt. Ltd.",37AAQCS4503H1Z5,NULL,"Survey No.735, Plot No-7-63, New No-11-6-2028, 2Nd Phase, Sv-Cop, Industrial Estate, Balanagar",Hyderabad,486,"Andhra Pradesh",IN,500037,NULL,,NULL,,NULL,,NULL,NULL,NULL,"34,35",NULL,NULL,"34,35"
1382,10,"Supermarket Grocery Supplies Pvt. Ltd.",AA360117019018I,NULL,"Sy No 735, Plot No 763, New No 11, Phase II, Sv Cooperative Estate, Balanagar, Kukatpalli",Hyderabad,870,Telangana,IN,500037,NULL,,NULL,,NULL,,NULL,NULL,NULL,"36,37",NULL,NULL,"36,37"
1383,10,"Supermarket Grocery Supplies Pvt. Ltd.",23AAQCS4503H1ZE,NULL,"2 - M/S. Vinod Warehouse Pvt. Ltd.,Off. By-Pass,Near Bicholi Mardana Square,Behind R-9 Club Restaurant,Village - Bicholi Mardana",Indore,504,"Madhya Pradesh",IN,452016,NULL,,NULL,,NULL,,NULL,NULL,NULL,"38,39",NULL,NULL,"38,39"
1384,10,"Supermarket Grocery Supplies Pvt. Ltd.",23AAQCS4503H1ZE,NULL,"Vinod Warehouse, Part 1, Khasra No 149/1/1, Bicholi Mardana, Near Bypass, B/H R9 Club and Restaurent",Indore,504,"Madhya Pradesh",IN,452016,NULL,,NULL,,NULL,,NULL,NULL,NULL,"40,41",NULL,NULL,"40,41"
1385,10,"Supermarket Grocery Supplies Pvt. Ltd.",08AAQCS4503H1Z6,NULL,"Plot No Sp- 2033, At Industrtal Area Ramchandrapura (Sitapura Extn.)",Jaipur,513,Rajasthan,IN,302022,NULL,,NULL,,NULL,,NULL,NULL,NULL,"42,43",NULL,NULL,"42,43"
1386,10,"Supermarket Grocery Supplies Pvt. Ltd.",08AAQCS4503H1Z6,NULL,"Plot No Sp-2033, Industrial Area, Ramachandrapura",Jaipur,513,Rajasthan,IN,301001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"44,45",NULL,NULL,"44,45"
1387,10,"Supermarket Grocery Supplies Pvt. Ltd.",08AAQCS4503H1Z6,NULL,"Plot No. Sp 2033,RIIco Ind. Area,Ramchandrapura,Sitapuraextn.",JAIPUR,513,Rajasthan,IN,302022,NULL,,NULL,,NULL,,NULL,NULL,NULL,"46,47",NULL,NULL,"46,47"
1388,10,"Supermarket Grocery Supplies Pvt. Ltd.",AA190217001801L,NULL,"1/1,Taratala, Main Road",Kolkata,519,"West Bengal",IN,700088,NULL,,NULL,,NULL,,NULL,NULL,NULL,"48,49",NULL,NULL,"48,49"
1389,10,"Supermarket Grocery Supplies Pvt. Ltd.",37AAQCS4503H1Z5,NULL,"4/88/2 Asst No 426, Rab Estates Gangoor RoadandVillage, Penamulur Mandal",Krishna,486,"Andhra Pradesh",IN,521139,NULL,,NULL,,NULL,,NULL,NULL,NULL,"50,51",NULL,NULL,"50,51"
1390,10,"Supermarket Grocery Supplies Pvt. Ltd.",09AAQCS4503H1Z4,NULL,"Khasra No. 113, Navikot Nandna, Bakshi Ka Talab, Sitapur, Road",Lucknow,517,"Uttar Pradesh",IN,226021,NULL,,NULL,,NULL,,NULL,NULL,NULL,"52,53",NULL,NULL,"52,53"
1391,10,"Supermarket Grocery Supplies Pvt. Ltd.",27AAQCS4503H1Z6,NULL,"Gala No .3 ,4,5,6,Krishna Mill Compound, Off LBS Marg, Near Gujrati Seva Mandal,Bhandup ( W)",Mumbai,505,Maharashtra,IN,400078,NULL,,NULL,,NULL,,NULL,NULL,NULL,"54,55",NULL,NULL,"54,55"
1392,10,"Supermarket Grocery Supplies Pvt. Ltd.",27AAQCS4503H1Z6,NULL,"Sri Krishna Woolen Mills Pvt Ltd, Sonapur Lane L B S Marg, Bhandup(W)",Mumbai,505,Maharashtra,IN,400078,NULL,,NULL,,NULL,,NULL,NULL,NULL,"56,57",NULL,NULL,"56,57"
1393,10,"Supermarket Grocery Supplies Pvt. Ltd.",07AAQCS4503H1Z8,NULL,"Khasra No - 147/1-2-3, 
 Village Bamnoli, Sector - 28, Dwarka","New Delhi",494,Delhi,IN,110061,NULL,,NULL,,NULL,,NULL,NULL,NULL,"58,59",NULL,NULL,"58,59"
1394,10,"Supermarket Grocery Supplies Pvt. Ltd.",09AAQCS4503H1Z4,NULL,"Plot No 151/152, Udyog Vihar Extension Ecotech, Goutham Buddha Nagar, Greater Kailash",Noida,517,"Uttar Pradesh",IN,201301,NULL,,NULL,,NULL,,NULL,NULL,NULL,"60,61",NULL,NULL,"60,61"
1395,10,"Supermarket Grocery Supplies Pvt. Ltd.",10AAQCS4503H1ZL,NULL,"Shalimar Cold Storage, Anishabad, Near Sichai Bhawan",Patna,489,Bihar,IN,800002,NULL,,NULL,,NULL,,NULL,NULL,NULL,"62,63",NULL,NULL,"62,63"
1396,10,"Supermarket Grocery Supplies Pvt. Ltd.",10AAQCS4503H1ZL,NULL,"Shalimar Cold Storage Campus, 
 Gate No 3, Nh 30 Bypass Road, Anisabad, 
 Near Sinchai Bhawan",Patna,489,Bihar,IN,800002,NULL,,NULL,,NULL,,NULL,NULL,NULL,"64,65",NULL,NULL,"64,65"
1397,10,"Supermarket Grocery Supplies Pvt. Ltd.",27AAQCS4503H1Z6,NULL,"Sr. No.139, Jadhav Wasti, Tathwade,Tal- Mulshi",Pune,505,Maharashtra,IN,411033,NULL,,NULL,,NULL,,NULL,NULL,NULL,"66,67",NULL,NULL,"66,67"
1398,10,"Supermarket Grocery Supplies Pvt. Ltd.",37AAQCS4503H1Z5,NULL,"Nearest Door-4-120, Rab Estates, Ganggor Road, Gangoor Village Panchayat, Penamalur Mandal, Krishna District",Vijayawada,486,"Andhra Pradesh",IN,521139,NULL,,NULL,,NULL,,NULL,NULL,NULL,"68,69",NULL,NULL,"68,69"
1401,64,"Bharat Oman Refineries Ltd.",24AABCB7084M1ZF,NULL,"Crude Oil Terminal, Singach Char Rasta, Vadinar",Jamnagar,496,Gujarat,IN,361010,07580276213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1402,65,"Bosch Ltd.",30AAACM9840P1Z6,NULL,"Bosch Limited Packaging Technology Division. No: N-4A, Phaseiv, Verna Industrial Estate",Salcete,495,Goa,IN,403722,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1403,59,"Bharat Petroleum Corporation Ltd.","No GST Number",NULL,"Near BPCL Staff Colony, Mahul Chembur, Bharat Petroleum Refinery, Mahul, Trombay",Mumbai,505,Maharashtra,IN,400074,NULL,27160318214V,NULL,27160318214V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1404,59,"Bharat Petroleum Corporation Ltd.","No GST Number",NULL,"LPG Bottling Plant, Navghar Industrial Area, Behind MSEB GTPS, Village:Bokadvira, Uran, Dist:Raigad",Uran,505,Maharashtra,IN,400702,NULL,27160318214V,NULL,27160318214V,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1405,66,"Bridgestone India Pvt. Ltd.","No GST Number",NULL,"Plot No. A43, Phase - II, MIDC Chakan, Village Sawardari, Taluka Khed",Pune,505,Maharashtra,IN,410501,NULL,27710000576V,NULL,27710000576V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1406,67,"Burman Vessels Pvt. Ltd.","No GST Number",NULL,"87 Lenin Sarani, Moulali",Kolkata,519,"West Bengal",IN,700013,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1407,68,"Cairn India Ltd.","No GST Number",NULL,"Central Control Building / Mangala Processing Terminal, Near Village Kawas",Barmer,513,Rajasthan,IN,344001,NULL,880000000,NULL,880000000,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1408,68,"Cairn India Ltd.","No GST Number",NULL,"Mangala Processing Terminal (Mpt) Main Warehouse, Near Plant Main Entry Gate No: 5.Nagana Village (Near Kawas), Nh-112",Barmer,513,Rajasthan,IN,344001,NULL,880000000,NULL,880000000,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1409,68,"Cairn India Ltd.","No GST Number",NULL,"Raajeshwari Gas Terminal, Ravli Ki Nadi, Naya Nagay, Gudamalani",Barmer,513,Rajasthan,IN,344031,NULL,880000000,NULL,880000000,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1410,68,"Cairn India Ltd.","No GST Number",NULL,"Rjon Operations, Mangla Processing Terminal, Nagana Village",Barmer,513,Rajasthan,IN,344035,NULL,880000000,NULL,880000000,NULL,,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
1411,68,"Cairn India Ltd.","No GST Number",NULL,"No. 39 Sardar Club Scheme Opp. Polo Ground, Near Batra Nursing Home, Air Force Road",Jodhpur,513,Rajasthan,IN,342011,NULL,880000000,NULL,880000000,NULL,,NULL,NULL,NULL,"8,9",NULL,NULL,"8,9"
1412,68,"Cairn India Ltd.","No GST Number",NULL,"Accenture BPO Services, C/O Ap Helpdesk (Cairn India Ltd), Green Boulevard Building, Plot No. B 9A 2nd Floor, Sector 62",Noida,517,"Uttar Pradesh",IN,201301,NULL,,NULL,,NULL,,NULL,NULL,NULL,"10,11",NULL,NULL,"10,11"
1413,68,"Cairn India Ltd.","No GST Number",NULL,"Survey No. 232, Village Suvali, Surat Hazira Road",Surat,496,Gujarat,IN,394510,NULL,24200000000,NULL,24200000000,NULL,,NULL,NULL,NULL,"12,13",NULL,NULL,"12,13"
1414,463,"Cargill India Pvt. Ltd.","No GST Number",NULL,"14th Floor, Building 9 A, DLF Cyber City, Phase-III",Gurugram,497,Haryana,IN,122002,9591992920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1415,70,"Cello Stationery Products Pvt. Ltd.",25AADCC3646G1ZV,NULL,"717-1, 2, 3, and 711 To 714, Somnath Road, Dabhel",Daman,493,"Daman and Diu",IN,396210,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1416,377,"Chemietron Clean Tech Pvt. Ltd.","No GST Number",NULL,"FF9, Devnandan Avenue, Bh. Seema Party Plot, 
 100 Feet Shyamal - Karnavati Club Road, Satellite, Ahmedabad",Ahmedabad,496,Gujarat,IN,380015,NULL,24600000000,NULL,24600000000,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1417,71,"Chemix Specialty Gases and Equipment","No GST Number",NULL,"Subramanian Palaniswamychemix Specialty Gases No. 31, 18th Km, Old Madras Road, Budigere Cross",Bangalore,501,Karnataka,IN,560049,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1418,72,"Chemtex Engg Of India Ltd.","No GST Number",NULL,"C 404, Kailas Esplanade, Opp Shreyas Cinema, L B S Marg, Ghatkopar (W)",Mumbai,505,Maharashtra,IN,400086,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1419,73,"Chris Garrod Global India Pvt. Ltd.","No GST Number",NULL,"Falcon House, No#1 - Mainguard Cross Road",Bangalore,501,Karnataka,IN,560001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1420,73,"Chris Garrod Global India Pvt. Ltd.","No GST Number",NULL,"708/B , Mittal Commercia Premises Co-Op Society Ltd., Asan Pada Road, Marol, Andheri (E)",Mumbai,505,Maharashtra,IN,400059,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1421,74,"Cinda Engineering and Construction Pvt. Ltd.","No GST Number",NULL,"Corenthum, 6Th Floor, Tower-B, Plot No. A-41, Sector 62",Noida,517,"Uttar Pradesh",IN,201301,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1422,12,"Cipla Ltd.","No GST Number",NULL,"Cipla/Ind-Iv/Pharma/Sez, Plot No.9 and 10, Pharma Zone,Phase II, SEZ, Pithambpur",Indore,504,"Madhya Pradesh",IN,454775,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
