legacy_id,payment_id,order_legacy_id,payment_method,amount_received,amount_left,payment_due_date,payment_received_date,entry_date,comments,invoice_legacy_id,remote_reference,followup_date,payment_currency,tally_remote_uid,currency_rate
7571,2002719,6389,banktransfer,1780120.12,0.00,NULL,2018-03-09,2018-03-10,NULL,5673,SAA339287441,NULL,0,1205,1.0000
7572,2003063,6732,banktransfer,225167.92,3924584.09,NULL,2018-03-09,2018-03-10,NULL,6119,SAA339287441,NULL,0,1205,1.0000
7573,0,7587,Cheque,0.00,0.00,NULL,2018-03-12,2018-03-12,NULL,6818,New,1969-12-31,NULL,NULL,1.0000
7574,2003561,7230,banktransfer,2626.68,0.00,NULL,2018-03-12,2018-03-12,NULL,6477,201,NULL,0,1219,1.0000
7575,2002633,6305,banktransfer,5531.25,0.00,NULL,2018-03-09,2018-03-12,NULL,5902,N071180492921734,NULL,0,1218,1.0000
7576,2002256,5929,banktransfer,51549.00,0.26,NULL,2018-03-09,2018-03-12,NULL,5525,SBIC600060468945,NULL,0,1217,1.0000
7577,2002636,6308,banktransfer,154426.60,0.00,NULL,2018-03-09,2018-03-12,NULL,5951,165,NULL,0,1216,1.0000
7578,2002937,6607,banktransfer,21985.26,0.00,NULL,2018-03-09,2018-03-12,NULL,6007,124,NULL,0,1212,1.0000
7579,2002223,5896,banktransfer,22357.89,0.00,NULL,2018-03-09,2018-03-12,NULL,5954,124,NULL,0,1212,1.0000
7580,2002437,6110,banktransfer,13517.95,0.00,NULL,2018-03-09,2018-03-12,NULL,5953,HSBCN18067908550,NULL,0,1210,1.0000
7581,2002932,6602,banktransfer,52864.00,0.00,NULL,2018-03-08,2018-03-12,NULL,6049,166,NULL,0,1209,1.0000
7582,2003023,6692,banktransfer,12690.30,0.00,NULL,2018-03-08,2018-03-12,NULL,5979,157,NULL,0,1208,1.0000
7583,2000829,4508,banktransfer,117888.00,0.00,NULL,2018-03-08,2018-03-12,NULL,3956,N067180491551793,NULL,0,1206,1.0000
7584,2002861,6531,banktransfer,13452.00,0.00,NULL,2018-03-08,2018-03-12,NULL,5992,150,NULL,0,1205,1.0000
7585,2003492,7161,banktransfer,75600.00,7000.00,NULL,2018-03-08,2018-03-12,NULL,6459,N067180491281336,NULL,0,1204,1.0000
7586,2000620,4299,banktransfer,34220.00,0.00,NULL,2018-03-06,2018-03-12,NULL,3631,N065180489426414,NULL,0,1193,1.0000
7587,2002612,6284,banktransfer,19714.60,0.01,NULL,2018-03-06,2018-03-12,NULL,5630,165,NULL,0,1194,1.0000
7588,2002685,6355,banktransfer,22125.00,0.00,NULL,2018-03-06,2018-03-12,NULL,5875,165,NULL,0,1194,1.0000
7589,200141,2601,bankcharges,32620.01,0.00,NULL,2018-03-12,2018-03-12,"LC Charges",2249,NULL,NULL,0,110,1.0000
7590,2001206,4883,banktransfer,1441580.22,0.00,NULL,2018-03-12,2018-03-12,NULL,5997,157,NULL,0,1220,1.0000
7591,100000507,599,creditnote,2063.00,0.00,NULL,2018-03-13,2018-03-13,NULL,914,NULL,NULL,0,AOS-1,1.0000
7592,10200004,7387,checkmo,35618.00,0.30,NULL,2018-03-03,2018-03-13,NULL,6780,NULL,NULL,0,1188,1.0000
7593,2003516,7185,banktransfer,15734.12,0.00,NULL,2018-02-07,2018-03-13,NULL,6521,N038180469750849,NULL,0,1074,1.0000
7594,2003093,6762,checkmo,1799.00,0.50,NULL,2018-03-03,2018-03-15,NULL,6194,182,NULL,0,1187,1.0000
7595,2000380,4105,,101038.04,4281.00,NULL,2018-04-09,2018-03-15,NULL,3837,353,NULL,0,35,1.0000
7596,2002641,6313,checkmo,10926.80,0.00,NULL,2018-03-13,2018-03-15,NULL,6317,000932,NULL,0,1223,1.0000
7597,2003496,7165,checkmo,7670.00,0.00,NULL,2018-03-14,2018-03-15,NULL,6535,529233,NULL,0,1226,1.0000
7598,2001760,5436,banktransfer,61672.83,0.00,NULL,2018-03-14,2018-03-15,NULL,5573,150,NULL,0,1227,1.0000
7599,2002676,6346,banktransfer,121146.66,0.00,NULL,2018-03-14,2018-03-15,NULL,5737,150,NULL,0,1227,1.0000
7600,2002594,6266,banktransfer,11812.83,0.00,NULL,2018-03-14,2018-03-15,NULL,5741,150,NULL,0,1227,1.0000
7601,2001384,5061,banktransfer,3014.02,0.01,NULL,2018-03-14,2018-03-15,NULL,5771,150,NULL,0,1227,1.0000
7602,2002594,6266,banktransfer,405304.35,0.00,NULL,2018-03-14,2018-03-15,NULL,5786,150,NULL,0,1227,1.0000
7603,2002532,6205,banktransfer,50121.26,0.00,NULL,2018-03-14,2018-03-15,NULL,5876,150,NULL,0,1227,1.0000
7604,2001384,5061,banktransfer,3900.14,0.00,NULL,2018-03-14,2018-03-15,NULL,5955,150,NULL,0,1227,1.0000
7605,2000708,4387,banktransfer,1660337.88,0.04,NULL,2018-03-14,2018-03-15,NULL,5977,20180314386234,NULL,0,1233,1.0000
7606,2002766,6436,banktransfer,17582.00,0.00,NULL,2018-03-14,2018-03-15,NULL,5731,20180314386233,NULL,0,1234,1.0000
7607,2000590,4269,banktransfer,3367207.88,0.00,NULL,2018-03-14,2018-03-15,NULL,5978,20180314386235,NULL,0,1235,1.0000
7608,2002538,6210,checkmo,18880.00,0.00,NULL,2018-03-12,2018-03-15,NULL,5578,134,NULL,0,1222,1.0000
7609,2002105,5778,banktransfer,11387.00,0.00,NULL,2018-03-12,2018-03-15,NULL,5582,134,NULL,0,1222,1.0000
7610,2002537,6209,banktransfer,23594.10,0.00,NULL,2018-03-12,2018-03-15,NULL,5608,134,NULL,0,1222,1.0000
7611,2002683,6353,banktransfer,7182.00,0.00,NULL,2018-03-12,2018-03-15,NULL,5614,134,NULL,0,1222,1.0000
7612,2002539,6211,banktransfer,18205.70,0.00,NULL,2018-03-12,2018-03-15,NULL,5622,134,NULL,0,1222,1.0000
7613,2002709,6379,banktransfer,5697.67,0.00,NULL,2018-03-12,2018-03-15,NULL,5674,134,NULL,0,1222,1.0000
7614,2002530,6203,banktransfer,12732.67,0.00,NULL,2018-03-12,2018-03-15,NULL,5655,134,NULL,0,1222,1.0000
7615,2002733,6403,banktransfer,7182.00,0.00,NULL,2018-03-12,2018-03-15,NULL,5680,134,NULL,0,1222,1.0000
7616,2002121,5794,banktransfer,8779.20,0.00,NULL,2018-03-12,2018-03-15,NULL,5586,134,NULL,0,1222,1.0000
7617,2000370,4052,,1.00,94805.85,NULL,2018-03-14,2018-03-15,NULL,3398,20,NULL,0,,1.0000
7618,2000823,4502,checkmo,160924.92,0.00,NULL,2018-03-14,2018-03-15,NULL,5449,40,NULL,0,1228,1.0000
7619,2002682,6352,checkmo,41548.41,0.00,NULL,2018-03-14,2018-03-15,NULL,5626,40,NULL,0,1228,1.0000
7620,2003066,6735,checkmo,3925.83,0.00,NULL,2018-03-14,2018-03-15,NULL,6037,40,NULL,0,1228,1.0000
7621,2003274,6943,checkmo,15208.48,0.00,NULL,2018-03-14,2018-03-15,NULL,6254,40,NULL,0,1228,1.0000
7622,2003042,6711,checkmo,86763.14,0.02,NULL,2018-03-14,2018-03-15,NULL,6265,40,NULL,0,1228,1.0000
7623,2000095,3777,checkmo,39052.64,0.00,NULL,2018-03-14,2018-03-15,NULL,3228,40,NULL,0,1228,1.0000
7624,2002678,6348,banktransfer,40382.22,0.00,NULL,2018-03-15,2018-03-16,NULL,5738,150,NULL,0,1236,1.0000
7625,2002698,6368,banktransfer,119485.74,0.00,NULL,2018-03-15,2018-03-16,NULL,5957,150,NULL,0,1236,1.0000
7626,2002702,6372,banktransfer,37899.11,0.00,NULL,2018-03-16,2018-03-16,NULL,6090,124,NULL,0,1237,1.0000
7627,2003027,6696,banktransfer,449433.69,0.00,NULL,2018-03-16,2018-03-16,NULL,6044,124,NULL,0,1137,1.0000
7628,2002222,5895,banktransfer,26364.98,0.00,NULL,2018-03-16,2018-03-16,NULL,5961,165,NULL,0,1238,1.0000
7629,2002466,6139,roundoff,62.00,26026.70,NULL,2018-03-16,2018-03-16,NULL,5759,NULL,NULL,0,NULL,1.0000
7630,2002812,6482,banktransfer,13111.11,0.00,NULL,2018-03-12,2018-03-16,NULL,6022,157,NULL,0,1221,1.0000
7631,2002435,6108,banktransfer,164346.88,0.00,NULL,2018-03-12,2018-03-16,NULL,6003,157,NULL,0,1221,1.0000
7632,2002166,5839,banktransfer,27008.88,0.00,NULL,2018-03-06,2018-03-16,NULL,5468,"180306565GN00078 ",NULL,0,1195,1.0000
7633,2002496,6169,banktransfer,70212.71,0.00,NULL,2018-03-06,2018-03-16,NULL,5533,"180306565GN00078 ",NULL,0,1195,1.0000
7634,2003232,6901,banktransfer,947.40,0.00,NULL,2018-03-01,2018-03-16,NULL,6154,135,NULL,0,192,1.0000
7635,2003240,6909,,1951.00,153.70,NULL,2018-03-01,2018-03-16,NULL,6152,,NULL,0,,1.0000
7636,2003241,6910,,1.00,0.00,NULL,2018-03-01,2018-03-16,NULL,6155,,NULL,0,,1.0000
7637,2003227,6896,,2630.00,41.00,NULL,2018-03-01,2018-03-16,NULL,6153,411,NULL,0,,1.0000
7638,2003351,7020,banktransfer,5994.79,321.00,NULL,2018-03-01,2018-03-16,NULL,6431,135,NULL,0,192,1.0000
7639,2002679,6349,banktransfer,105707.00,0.23,NULL,2018-03-15,2018-03-16,NULL,5636,N074180496515693,NULL,0,1237,1.0000
7640,2002596,6268,banktransfer,456112.00,0.01,NULL,2018-03-15,2018-03-16,NULL,5547,N074180496515693,NULL,0,1237,1.0000
7641,2002160,5833,banktransfer,344969.00,0.46,NULL,2018-03-15,2018-03-16,NULL,5425,N074180496515693,NULL,0,1237,1.0000
7642,2002688,6358,banktransfer,45687.00,0.24,NULL,2018-03-15,2018-03-16,NULL,5641,N074180496515693,NULL,0,1237,1.0000
7643,2002798,6468,banktransfer,45338.00,0.43,NULL,2018-03-15,2018-03-16,NULL,5773,N074180496515693,NULL,0,1237,1.0000
7644,2002797,6467,banktransfer,40863.00,0.40,NULL,2018-03-15,2018-03-16,NULL,5772,N074180496515693,NULL,0,1237,1.0000
7645,2002139,5812,banktransfer,219894.00,21664.99,NULL,2018-03-15,2018-03-16,NULL,5158,N074180496515693,NULL,0,1237,1.0000
7646,2002689,6359,banktransfer,25835.00,180243.03,NULL,2018-03-15,2018-03-16,NULL,5634,N074180496515693,NULL,0,1237,1.0000
7647,2002687,6357,banktransfer,21240.00,0.00,NULL,2018-03-15,2018-03-16,NULL,5633,N074180496515693,NULL,0,1237,1.0000
7648,2002677,6347,banktransfer,53002.00,0.30,NULL,2018-03-15,2018-03-16,NULL,5635,N074180496515693,NULL,0,1237,1.0000
7649,2002139,5812,creditnote,21664.80,0.19,NULL,2018-02-07,2018-03-16,NULL,5158,NULL,NULL,0,MH17/18-011,1.0000
7650,2002689,6359,creditnote,180242.64,0.39,NULL,2018-02-21,2018-03-16,NULL,5634,NULL,NULL,0,MH17/18-013,1.0000
7651,2002689,6359,roundoff,0.39,0.00,NULL,2018-03-16,2018-03-16,NULL,5634,NULL,NULL,0,NULL,1.0000
7652,2002798,6468,roundoff,0.43,0.00,NULL,2018-03-16,2018-03-16,NULL,5773,NULL,NULL,0,NULL,1.0000
7653,2002797,6467,roundoff,0.40,0.00,NULL,2018-03-16,2018-03-16,NULL,5772,NULL,NULL,0,NULL,1.0000
7654,2002688,6358,roundoff,0.24,0.00,NULL,2018-03-16,2018-03-16,NULL,5641,NULL,NULL,0,NULL,1.0000
7655,2002679,6349,roundoff,0.23,0.00,NULL,2018-03-16,2018-03-16,NULL,5636,NULL,NULL,0,NULL,1.0000
7656,2002596,6268,roundoff,0.01,0.00,NULL,2018-03-16,2018-03-16,NULL,5547,NULL,NULL,0,NULL,1.0000
7657,2002160,5833,roundoff,0.46,0.00,NULL,2018-03-16,2018-03-16,NULL,5425,NULL,NULL,0,NULL,1.0000
7658,2002139,5812,roundoff,0.19,0.00,NULL,2018-03-16,2018-03-16,NULL,5158,NULL,NULL,0,NULL,1.0000
7659,100000796,888,writeoff,104520.96,0.00,NULL,2018-03-15,2018-03-16,NULL,799,NULL,NULL,0,2804,1.0000
7660,200620,2164,writeoff,13620.00,0.00,NULL,2018-03-15,2018-03-16,NULL,1676,NULL,NULL,0,2806,1.0000
7661,100001128,1996,writeoff,602.35,0.00,NULL,2018-03-15,2018-03-17,NULL,1550,NULL,NULL,0,2824,1.0000
7662,2003227,6896,,1.60,0.00,NULL,2018-03-15,2018-03-17,NULL,6153,411,NULL,0,,1.0000
7663,2002710,6380,banktransfer,429652.00,0.00,NULL,2018-03-01,2018-03-17,NULL,5643,342,NULL,2,1181,1.0000
7664,2002710,6380,banktransfer,69415.00,4558274.80,NULL,2018-03-01,2018-03-17,NULL,6216,342,NULL,2,1181,66.6700
7665,2002951,6621,banktransfer,20000.00,1247828.00,NULL,2018-03-14,2018-03-17,NULL,5880,NULL,NULL,2,1231,63.3900
7666,2003403,7072,banktransfer,9375.00,586980.94,NULL,2018-03-14,2018-03-17,NULL,6293,NULL,NULL,2,1231,63.6100
7667,2002435,6108,banktransfer,122010.82,0.00,NULL,2018-03-16,2018-03-19,NULL,6038,157,NULL,0,1240,1.0000
7668,2002435,6108,banktransfer,104565.89,0.00,NULL,2018-03-16,2018-03-19,NULL,6043,157,NULL,0,1240,1.0000
7669,2003058,6727,banktransfer,166770.72,0.00,NULL,2018-03-16,2018-03-19,NULL,5991,157,NULL,0,1240,1.0000
7670,2003061,6730,banktransfer,43264.00,0.00,NULL,2018-03-16,2018-03-19,NULL,6082,NULL,NULL,0,1241,1.0000
7671,2000089,3771,banktransfer,24048.00,0.40,NULL,2018-03-17,2018-03-19,NULL,3212,SBIC600060536766,NULL,0,1244,1.0000
7672,2001352,5029,checkmo,79296.00,0.00,NULL,2018-03-19,2018-03-19,NULL,4683,048242,NULL,0,1247,1.0000
7673,2001720,5396,,59472.00,38768.00,NULL,2018-03-22,2018-03-19,NULL,4762,48290,NULL,0,,1.0000
7674,2002800,6470,banktransfer,4720.00,0.00,NULL,2018-03-19,2018-03-19,NULL,5746,134,NULL,0,NULL,1.0000
7675,2002808,6478,banktransfer,10773.00,0.00,NULL,2018-03-19,2018-03-19,NULL,5750,134,NULL,0,NULL,1.0000
7676,2002799,6469,banktransfer,19488.00,0.00,NULL,2018-03-19,2018-03-19,NULL,5764,134,NULL,0,NULL,1.0000
7677,2002019,5692,banktransfer,3591.00,0.00,NULL,2018-03-19,2018-03-19,NULL,4964,134,NULL,0,NULL,1.0000
7678,201269,2834,,131.50,0.00,NULL,2018-03-19,2018-03-19,NULL,2346,,NULL,0,2836,1.0000
7679,2002684,6354,banktransfer,2183.00,0.00,NULL,2018-03-19,2018-03-21,NULL,5762,"K284180780080625 ",NULL,0,1249,1.0000
7680,2002696,6366,banktransfer,3162.00,0.40,NULL,2018-03-19,2018-03-21,NULL,5765,"K284180780080625 ",NULL,0,1249,1.0000
7681,2002829,6499,banktransfer,2791.12,0.00,NULL,2018-03-21,2018-03-21,NULL,5912,SIN05451Q0154531,NULL,0,1256,1.0000
7682,200928,2480,banktransfer,17145.00,0.31,NULL,2018-03-21,2018-03-21,NULL,2003,150,NULL,0,1255,1.0000
7683,2003271,6940,banktransfer,36206.28,0.00,NULL,2018-03-20,2018-03-21,NULL,6146,HSBCN18079574033,NULL,0,1252,1.0000
7684,2001189,4866,banktransfer,40445.29,0.00,NULL,2018-03-17,2018-03-21,NULL,4316,"KKBK0000958*KKBKH18 075281000",NULL,0,1242,1.0000
7685,2001189,4866,banktransfer,6254.00,0.00,NULL,2018-03-17,2018-03-21,NULL,4946,"KKBK0000958*KKBKH18 075281000",NULL,0,1242,1.0000
7686,2001913,5587,banktransfer,136.00,0.00,NULL,2018-03-17,2018-03-21,NULL,4998,"KKBK0000958*KKBKH18 075281000",NULL,0,1242,1.0000
7687,2002477,6150,banktransfer,8385.87,0.00,NULL,2018-03-17,2018-03-21,NULL,5385,"KKBK0000958*KKBKH18 075281000",NULL,0,1242,1.0000
7688,2003060,6729,banktransfer,11061.84,136.36,NULL,2018-03-17,2018-03-21,NULL,6294,"KKBK0000958*KKBKH18 075281000",NULL,0,1242,1.0000
7689,2003216,6885,banktransfer,62317.18,682.82,NULL,2018-03-20,2018-03-21,NULL,6383,135,NULL,0,2852,1.0000
7690,2003216,6885,bankcharges,682.82,0.00,NULL,2018-03-20,2018-03-21,NULL,6383,135,NULL,0,2852,1.0000
7691,2003119,6788,banktransfer,70032.64,767.36,NULL,2018-03-20,2018-03-21,NULL,6326,135,NULL,0,2853,1.0000
7692,2003119,6788,bankcharges,767.36,0.00,NULL,2018-03-20,2018-03-21,NULL,6326,135,NULL,0,2853,1.0000
7693,2001818,5494,banktransfer,344.90,1.23,NULL,2018-03-20,2018-03-21,NULL,6012,135,NULL,0,2854,1.0000
7694,2001818,5494,bankcharges,1.23,0.00,NULL,2018-03-20,2018-03-21,NULL,6012,135,NULL,0,2854,1.0000
7695,2001873,5547,banktransfer,188.13,0.67,NULL,2018-03-20,2018-03-21,NULL,6013,135,NULL,0,2855,1.0000
7696,2001873,5547,bankcharges,0.67,0.00,NULL,2018-03-20,2018-03-21,NULL,6013,135,NULL,0,2855,1.0000
7697,2001817,5493,banktransfer,348.75,1.25,NULL,2018-03-20,2018-03-21,NULL,6014,135,NULL,0,2856,1.0000
7698,2001817,5493,bankcharges,1.25,0.00,NULL,2018-03-20,2018-03-21,NULL,6014,135,NULL,0,2856,1.0000
7699,2003528,7197,banktransfer,4131.14,0.00,NULL,2018-02-09,2018-03-22,NULL,6519,SAA332121502,NULL,0,1101,1.0000
7700,2000280,3962,banktransfer,105182.00,0.00,NULL,2018-03-20,2018-03-22,NULL,5038,332,NULL,0,1253,1.0000
7701,2001982,5655,,1.00,0.10,NULL,2017-12-27,2018-03-23,NULL,6892,315,NULL,0,,1.0000
7702,2000976,4654,checkmo,5913.60,0.00,NULL,2018-03-22,2018-03-23,NULL,4966,155899,NULL,0,1258,1.0000
7703,200893,2446,banktransfer,6996.00,0.00,NULL,2018-01-29,2018-03-23,NULL,1963,HSBCR22018012904551584,NULL,0,1026,1.0000
7704,200441,1991,banktransfer,2904.82,592.40,NULL,2018-01-29,2018-03-23,NULL,1590,HSBCR22018012904551584,NULL,0,1026,1.0000
7705,2002966,6636,banktransfer,38693.00,0.44,NULL,2018-03-22,2018-03-24,NULL,5895,N081180501385196,NULL,0,1263,1.0000
7706,2002949,6619,banktransfer,7493.00,0.00,NULL,2018-03-22,2018-03-24,NULL,5896,N081180501385196,NULL,0,1263,1.0000
7707,2002968,6638,banktransfer,116723.59,0.00,NULL,2018-03-22,2018-03-24,NULL,5903,N081180501385196,NULL,0,1263,1.0000
7708,2003022,6691,banktransfer,85320.00,0.02,NULL,2018-03-22,2018-03-24,NULL,5962,N081180501385196,NULL,0,1263,1.0000
7709,2003200,6869,banktransfer,377921.55,0.00,NULL,2018-03-22,2018-03-24,NULL,6123,N081180501385196,NULL,0,1263,1.0000
7710,2003179,6848,banktransfer,46079.00,0.12,NULL,2018-03-22,2018-03-24,NULL,6124,N081180501385196,NULL,0,1263,1.0000
7711,2003084,6753,banktransfer,13062.60,0.00,NULL,2018-03-22,2018-03-24,NULL,6036,N081180501385196,NULL,0,1263,1.0000
7712,2003131,6800,banktransfer,48929.88,0.00,NULL,2018-03-22,2018-03-24,NULL,6070,N081180501385196,NULL,0,1263,1.0000
7713,2003120,6789,,79650.00,357521.36,NULL,2018-03-22,2018-03-24,NULL,6039,,NULL,0,,1.0000
7714,2003083,6752,creditnote,39825.00,63461.58,NULL,2018-03-22,2018-03-24,NULL,6035,NULL,NULL,0,MH17/18-022,1.0000
7715,0,7847,Cheque,0.00,0.00,NULL,2018-03-24,2018-03-24,NULL,13121,New,1969-12-31,NULL,NULL,1.0000
7716,2002845,6515,banktransfer,3531.04,0.00,NULL,2018-03-22,2018-03-24,NULL,5911,150,NULL,0,1262,1.0000
7717,2003095,6764,banktransfer,112770.00,0.00,NULL,2018-03-22,2018-03-24,NULL,6015,150,NULL,0,1262,1.0000
7718,2002943,6613,banktransfer,9671.32,0.00,NULL,2018-03-22,2018-03-24,NULL,6181,150,NULL,0,1260,1.0000
7719,2002862,6532,banktransfer,7029.07,0.00,NULL,2018-03-23,2018-03-24,NULL,6159,124,NULL,0,1269,1.0000
7720,2002276,5949,banktransfer,8844.29,0.00,NULL,2018-03-23,2018-03-24,NULL,5542,150,NULL,0,1270,1.0000
7721,2002008,5681,checkmo,8482689.00,0.40,NULL,2018-03-23,2018-03-24,NULL,6024,136,NULL,0,1273,1.0000
7722,2003058,6727,banktransfer,28154.12,0.00,NULL,2018-03-23,2018-03-26,NULL,6186,HSBCN18082820987,NULL,0,1272,1.0000
7723,2002812,6482,banktransfer,12050.49,0.00,NULL,2018-03-23,2018-03-26,NULL,6193,HSBCN18082820987,NULL,0,1272,1.0000
7724,10200081,7514,banktransfer,33630.00,0.00,NULL,2018-03-26,2018-03-26,NULL,6788,178,NULL,0,1274,1.0000
7725,2002846,6516,banktransfer,33346.80,0.00,NULL,2018-03-26,2018-03-26,NULL,5801,247,NULL,0,NULL,1.0000
7726,2002819,6489,banktransfer,15899.10,0.00,NULL,2018-03-26,2018-03-26,NULL,5899,247,NULL,0,NULL,1.0000
7727,2002978,6648,banktransfer,16520.00,0.00,NULL,2018-03-26,2018-03-26,NULL,5993,247,NULL,0,NULL,1.0000
7728,100000283,375,roundoff,1.50,0.00,NULL,2018-03-26,2018-03-26,NULL,978,NULL,NULL,0,NULL,1.0000
7729,100000858,950,roundoff,27.51,0.00,NULL,2018-03-26,2018-03-26,NULL,1086,NULL,NULL,0,NULL,1.0000
7730,200488,2038,roundoff,0.38,0.00,NULL,2018-03-26,2018-03-26,NULL,1612,NULL,NULL,0,NULL,1.0000
7731,200460,2053,roundoff,0.44,0.00,NULL,2018-03-26,2018-03-26,NULL,1662,NULL,NULL,0,NULL,1.0000
7732,200460,2053,roundoff,0.33,0.00,NULL,2018-03-26,2018-03-26,NULL,1729,NULL,NULL,0,NULL,1.0000
7733,2003492,7161,checkmo,7000.00,0.00,NULL,2018-03-23,2018-03-26,TDS,6459,TDS,NULL,0,2968,1.0000
7734,10300065,7808,checkmo,8791.00,0.00,NULL,2017-11-06,2018-03-26,NULL,12158,168640,NULL,0,NULL,1.0000
7735,2002258,5931,checkmo,13463.80,0.00,NULL,2018-02-21,2018-03-27,NULL,7438,962716,NULL,0,NULL,1.0000
7736,2003181,6850,banktransfer,34833.00,0.60,NULL,2018-02-08,2018-03-27,NULL,6837,SID02485Q0004160,NULL,0,1086,1.0000
7737,2003181,6850,roundoff,0.60,0.00,NULL,2018-03-27,2018-03-27,NULL,6837,NULL,NULL,0,NULL,1.0000
7738,2002842,6512,banktransfer,1812204.00,1751797.20,NULL,2018-01-04,2018-03-27,NULL,6902,N004180446188543,NULL,0,941,1.0000
7739,2002741,6411,,1.00,0.00,NULL,2018-03-26,2018-03-27,NULL,6078,,NULL,0,,1.0000
7740,200643,2231,roundoff,101.33,0.00,NULL,2018-03-27,2018-03-27,NULL,1715,NULL,NULL,0,3007,1.0000
7741,2003021,6690,banktransfer,14160.00,0.00,NULL,2018-03-26,2018-03-28,NULL,6536,CITIN18837556216,NULL,0,1281,1.0000
7742,2002806,6476,checkmo,7612.89,0.00,NULL,2018-03-27,2018-03-28,NULL,5802,537552,NULL,0,1287,1.0000
7743,2003204,6873,checkmo,767.00,0.00,NULL,2018-03-27,2018-03-28,NULL,6148,537552,NULL,0,1287,1.0000
7744,2003059,6728,banktransfer,31052.63,0.00,NULL,2018-03-27,2018-03-28,NULL,6222,256,NULL,0,1293,1.0000
7745,2003160,6829,banktransfer,8338.26,0.00,NULL,2018-03-27,2018-03-28,NULL,6263,256,NULL,0,1293,1.0000
7746,2003081,6750,banktransfer,257736.84,0.00,NULL,2018-03-27,2018-03-28,NULL,6275,256,NULL,0,1293,1.0000
7747,2003186,6855,banktransfer,6419.18,0.00,NULL,2018-03-27,2018-03-28,NULL,6217,256,NULL,0,1293,1.0000
7748,2002667,6338,banktransfer,22595.75,0.00,NULL,2018-03-27,2018-03-28,NULL,5732,256,NULL,0,1293,1.0000
7749,2002492,6165,banktransfer,5609.43,0.00,NULL,2018-03-27,2018-03-28,NULL,5617,256,NULL,0,1293,1.0000
7750,2002139,5812,banktransfer,43582.35,0.00,NULL,2018-03-27,2018-03-28,NULL,6122,N086180504349804,NULL,0,1291,1.0000
7751,2001821,5497,checkmo,3823.20,0.00,NULL,2018-03-20,2018-03-28,NULL,4798,048242,NULL,0,1093,1.0000
7752,2001977,5650,checkmo,16880.80,161535.20,NULL,2018-03-20,2018-03-28,NULL,5007,048242,NULL,0,1093,1.0000
7753,2001977,5650,checkmo,100000.00,61535.20,NULL,2018-03-27,2018-03-28,NULL,5007,048243,NULL,0,1147,1.0000
7754,2000280,3962,banktransfer,382491.60,0.00,NULL,2018-03-27,2018-03-28,NULL,5128,349,NULL,0,1289,1.0000
7755,2000713,4392,checkmo,11424.00,0.00,NULL,2018-03-27,2018-03-28,NULL,3677,044857,NULL,0,1288,1.0000
7756,2003385,7054,checkmo,2832.00,0.00,NULL,2018-03-31,2018-03-29,NULL,6287,001263,NULL,0,1304,1.0000
7757,2003385,7054,checkmo,93413.52,0.00,NULL,2018-03-31,2018-03-29,NULL,6309,001263,NULL,0,1304,1.0000
7758,2003385,7054,checkmo,158120.00,0.00,NULL,2018-03-31,2018-03-29,NULL,6327,001263,NULL,0,1304,1.0000
7759,2003385,7054,checkmo,11800.00,0.00,NULL,2018-03-31,2018-03-29,NULL,6416,001263,NULL,0,1304,1.0000
7760,2003385,7054,checkmo,7386.80,0.00,NULL,2018-03-31,2018-03-29,NULL,6318,001263,NULL,0,1304,1.0000
7761,2003527,7196,,2449.68,0.00,NULL,2018-03-29,2018-03-29,NULL,6472,N088180506706031,NULL,0,1304,1.0000
7762,200093,2552,checkmo,1573.78,0.00,NULL,2018-03-15,2018-03-30,NULL,2129,349,NULL,0,2882,1.0000
7763,200093,2552,writeoff,10440.56,0.00,NULL,2018-03-15,2018-03-30,NULL,2128,349,NULL,0,2882,1.0000
7764,200093,2552,writeoff,5980.23,0.00,NULL,2018-03-15,2018-03-30,NULL,2126,349,NULL,0,2882,1.0000
7765,100000884,977,writeoff,2131.20,0.00,NULL,2018-03-15,2018-03-30,NULL,366,349,NULL,0,2882,1.0000
7766,2003399,7068,banktransfer,2449.68,0.00,NULL,2018-03-29,2018-03-30,NULL,6298,N088180506768135,NULL,0,1312,1.0000
7767,2003398,7067,banktransfer,2449.68,0.00,NULL,2018-03-29,2018-03-30,NULL,6300,N088180506768135,NULL,0,1312,1.0000
7768,2003363,7032,banktransfer,2449.68,0.00,NULL,2018-03-29,2018-03-30,NULL,6430,N088180506730913,NULL,0,1310,1.0000
7769,2003235,6904,checkmo,2449.68,0.00,NULL,2018-03-29,2018-03-30,NULL,6262,N088180506730463,NULL,0,1309,1.0000
7770,2003236,6905,banktransfer,4082.80,0.00,NULL,2018-03-29,2018-03-30,NULL,6268,N088180506744121,NULL,0,1308,1.0000
7771,2003291,6960,banktransfer,9798.72,0.00,NULL,2018-03-29,2018-03-30,NULL,6252,N088180506754500,NULL,0,1307,1.0000
7772,2003404,7073,banktransfer,816.56,0.00,NULL,2018-03-29,2018-03-30,NULL,6436,N088180506706013,NULL,0,1305,1.0000
7773,2003478,7147,banktransfer,2449.68,0.00,NULL,2018-03-29,2018-03-30,NULL,6475,N088180506706013,NULL,0,1305,1.0000
7774,2003526,7195,banktransfer,2449.68,0.00,NULL,2018-03-29,2018-03-30,NULL,6476,N088180506706031,NULL,0,1304,1.0000
7775,2003234,6903,banktransfer,4899.36,0.00,NULL,2018-03-09,2018-03-30,NULL,6149,N088180506762859,NULL,0,152,1.0000
