product_id,bm_number,product_name,category_name,brand_name
44085,BM9Z8R4,CUTTING-DISC,Office Supplies,BOSCH
34887,BM9L3H3,Fume Exhauster Cum Air Blower ( GBL620 ),Accessories,BOSCH
34888,BM9L3H4,Fume Exhauster Cum Air Blower ( GBL800E ),Accessories,BOSCH
42732,BM9R8U1,"Grinder machine-Make. BoschPart no- GWS 6-100,100MM ",Office Supplies,BOSCH
44086,BM9R7R9,Grinding Wheel,Office Supplies,BOSCH
45697,BM9Q7T7,Hand Blower  GHG 180,Root Catalog,BOSCH
45698,BM9R7M1,Hand Blower  GHG 180,Root Catalog,BOSCH
42733,BM9R8T6,HAND DRILL MACHINEMake—BOSCHPart no-500W 500 RE KIT,Office Supplies,BOSCH
44279,BM9W2E6,Jigsaw GST 150 BCE,Office Supplies,BOSCH
3008,BM0O4D2,Part # GBL800E - Air Blower Make:-Bosch,Accessories,BOSCH
3012,BM0Z1F0,Portable Vacuum Cleaner Bosch Gas 15 L Professional,Vacuum Cleaners,BOSCH
42977,BM9R1X4,Steering Angle Sensor,Office Supplies,BOSCH
45489,BM9P9E5,Bose sole 5 Sounder Speakers ( Black ),Boxes,BOSE
43275,BM9X9E6,"Bourns Series Audio Potentiometer with a 3.17 mm Dia. Shaft, 1kΩ, ±20%, 0.25W, ±1000ppm/°C",Office Supplies,BOURNS
43491,BM9Y7Z4,"POTENTIOMETER, ROTARY, 10KOHM, 9MM, 20%; Track ResSTK US 21 LT1WK",Office Supplies,BOURNS
44397,BM9R8K4,CABLE GLAND DC 20 MM,Office Supplies,BRACO
44345,BM9Y6E6,CABLE GLAND DOUBLE COMPRESSION 28 SQMM,Office Supplies,BRACO
44333,BM9R2N9,CABLE GLAND DOUBLE COMPRESSION SIZE:19MM,Office Supplies,BRACO
39829,BM9P1S7,Britax mini LED light bar – A451.00.LMV,Vehicle Light Bars,BRITAX
40978,BM9V3X4,IGBT GATE DRIVER OPTOCOUPLER; ACPL-H312-000E Make: BROADCOM LIMITED,Office Supplies,BROADCOM LIMITED
40979,BM9X7L9,V OPTOCOUPLER 1-CHANNEL HCNW4506-300E; Make: BROADCOM LIMITED,Office Supplies,BROADCOM LIMITED
44244,BM9S6H4,Tap set M 12,Office Supplies,BUCKETVAC
41759,BM9P5P9,LT Motor (up to 200 kW) Bearing Puller,Bearings,Bul
37365,BM9M7S4,Light Fitting TPS 498/228  28W(TPS 498/228 D6 EBD DIR P3236 (WITH) EBT 228 LAMP 2*TL5 28W 240 V-50HZ),Distribution Equipment,BULK MRO APPROVED
37364,BM9M7S3,CT60/5 A CL 3 VA1FSF 24 DC 1 AMPVEPL 301(60/5 A CL 3 VA1FSF 24 DC 1 AMP),Distribution Equipment,BULK MRO APPROVED
37370,BM9M7S9,Inst Killer LightACTINIC BL (HQ)(ACTINIC BL (HQ)),Electronic Bug Killers,BULK MRO APPROVED
37348,BM9M7Q2,ANNUAL MAINTENANCE CONTRACT FOR QFOGSR. NO. 16-1401-46-CCT600,Maintenance,BULK MRO APPROVED
37346,BM9M7P9,ANNUAL MAINTENANCE CONTRACT FOR QUV/SESR.NO. 16-1961-85-SE,Maintenance,BULK MRO APPROVED
37431,BM9M7Y3,Annual Maintenance Contract for your Model S450xp Salt SprayTest Chamber from Ascott Analytical Equipment Ltd. U.K.,Testing,BULK MRO APPROVED
44609,3923,358.22,Office Supplies,BULK MRO APPROVED
44608,84145190,6648,Office Supplies,BULK MRO APPROVED
34889,BM9L3H5,"""ROBOTIC CABLE 4 mtr (pryor) - BM9L3H5",Specialty Cables,BULK MRO APPROVED
31255,BM9H9U8,"""ROBOTIC CABLE FOR P130-40 MODEL, Marks Pryor",Specialty Cables,BULK MRO APPROVED
47967,BM9R6S5,#4 Frame for Tri-Roll Thread Comparator,Push Buttons,BULK MRO APPROVED
44718,BM9P8P2,"(“Techtrol” Float & Dial Gauge) model num-FDG –2TN1M4WW, output-WP IP 66 x Analog x 2 switches, Process Flange Size-3"" NB, ANSI 150# Flange, Range -0 - 4 mtrs, Switch Output-5A, 230 VAC, Min Density-0.8 kg/cm3, Max. Temperature-100 C",Sealants,BULK MRO APPROVED
3071,BM0L8P2,(Hanger Packing)-Allen Key Set (inch Sizes) Black Finish-Length mm -Least Max. Opening mm -Std,Hex and Torx Keys and Sets,BULK MRO APPROVED
43565,BM9V2S8,0 to 500V (96MM) AC Voltmeter,Office Supplies,BULK MRO APPROVED
43568,BM9U2B1,0 to 60A (96MM) AC Ammeter,Office Supplies,BULK MRO APPROVED
33552,BM9K5B2,0.03mm x 12.7mm FEELER STRIP 300mm LONG,Feeler Gauges,BULK MRO APPROVED
33553,BM9K5B3,0.05mm x 12.7mm FEELER STRIP 300mm LONG,Feeler Gauges,BULK MRO APPROVED
31898,BM9J4F8,0.1 N iodine solution Quantity: 125 ml,Accessories,BULK MRO APPROVED
31901,BM9J4G2,0.1N Sodium Thiosulphate Quantity: 500 ml,Accessories,BULK MRO APPROVED
2835,BM1A9B3,0.4mm Thikness Fibre Glass Fire Blanket (1.8 X 1.2 Mtr Size),Accessories,BULK MRO APPROVED
40879,BM9P3T8,050/0300 CHROM.TEL.CYL.2ST.ISO MALE,Hydraulic System Components,BULK MRO APPROVED
29908,BM9G8Z3,"1 1/4"" dia BSPPF Swivel 90 Deg Swept Elbow to 1 1/4"" BSPPF Swivel Straight Suction Rated Hose for TC148 oIl rig supply purpose, 
Length-950mm,",Stainless Steel Pipe Fittings,BULK MRO APPROVED
32718,BM9J8W8,1 BSP nipple (gi) - BM9J8W8,Stainless Steel Pipe Fittings,BULK MRO APPROVED
44693,BM9R2M1,1 Gal( 3.7 ltrs Bottle ) MOQ-2 bottles,Lab Chemicals,BULK MRO APPROVED
43089,BM9Q3U2,1 PCS POLE MTD GARBAGE BKT 110 W/ DOME LID,Office Supplies,BULK MRO APPROVED
32719,BM9J8W9,1 pipe union (gi) - BM9J8W9,Stainless Steel Pipe Fittings,BULK MRO APPROVED
35961,BM9L9M1,1 Set of 3 nos kiosk encloser with instruction at naroda plant,Accessories,BULK MRO APPROVED
33793,BM9K6J9,1 sq mm x 4 Core copper armoured FRLSRed cable,Specialty Cables,BULK MRO APPROVED
21539,BM1G2D3,"1 TON D SHACKLE 3/8"" DIA",Shackles,BULK MRO APPROVED
33610,BM9K5H7,"1"" WIDE RADIATOR BRUSH",Accessories,BULK MRO APPROVED
43889,BM9Y1Q7,"1""ID x 1 mtr. Long (Overall Length),Teflon Lined Hose with outer Double Steel Wire Braiding and outer Thermoplastic Cover, suitable for Working Pressure of 200 Bar and Burst Pressure of 800 Bar, complete with both ends 1"" BSP female swivel nuts in SS304",Office Supplies,BULK MRO APPROVED
43890,BM9V5V1,"1""ID x 2 mtr. Long (Overall Length),Teflon Lined Hose with outer Double Steel Wire Braiding and outer Thermoplastic Cover, suitable for Working Pressure of 200 Bar and Burst Pressure of 800 Bar, complete with both ends 1"" BSP female swivel nuts in SS304",Office Supplies,BULK MRO APPROVED
21459,BM0O5W5,"1""PSW GREEN JACKET (SAFETY VEST)",High Visibility Jackets,BULK MRO APPROVED
21460,BM0O5W6,"1""PSW ORANGE JACKET (SAFETY VEST)",High Visibility Jackets,BULK MRO APPROVED
43083,BM9W9Y3,1)Machine Resistant Brazing Machine 2)Purpose Brazing of PICC thickness min.5mmx1mm to 20mmx3mm 3)Material to be Welded Rectangular Copper and Aluminum strips 4)Transformer rating 15 KVA  5)Supply voltage In-p,Office Supplies,BULK MRO APPROVED
42864,BM9P5Z5,"1, 30 mm  x 150/170 mm long taper reamer x shank mt,(MOQ - 2 Nos)",Office Supplies,BULK MRO APPROVED
40829,BM9T5D3,"1.1 KW / 1.5 HP 1450 rpm,IE2, TEFC, NON FLP, CGL/BBL motor",Pump Motors,BULK MRO APPROVED
34262,BM9K8X3,"1.5 METER * 5 TON DUPLEX WEBBING LIFTING SLING STRAP STROP, 60 MM WIDE WITH LOAD TEST CERTIFICATE",Stainless Steel Pipe Fittings,BULK MRO APPROVED
44257,BM9R6Y5,"1.5 Sqmm copper ring type lugs, 4.2mm",Office Supplies,BULK MRO APPROVED
44263,BM9T8W6,"1.5 Sqmm copper ring type lugs, 5.2mm",Office Supplies,BULK MRO APPROVED
44259,BM9U2R3,"1.5 Sqmm copper ring type lugs, 6.4mm",Office Supplies,BULK MRO APPROVED
44987,BM9Z9C2,"1.5"" Clamp",Bathroom Equipment and Accessories,BULK MRO APPROVED
44129,BM9R2K6,1/2 BSPP nipple with cone (Male),Office Supplies,BULK MRO APPROVED
5793,BM0P0S6,1/2 inch BSP Male to 1/4 inch MPT female adaptor,Stainless Steel Pipe Fittings,BULK MRO APPROVED
5794,BM0P0S7,1/2 inch BSP Male to 1/4 inch MPT male adaptor,Stainless Steel Pipe Fittings,BULK MRO APPROVED
8283,BM0O9Y0,"1/2"" Filter, Regulator & Lubricator Unit",Stainless Steel Pipe Fittings,BULK MRO APPROVED
29203,BM9G5M8,"1/2"" Nut commercial",Miscellaneous Nuts,BULK MRO APPROVED
6176,BM1Z9R4,"1/2"" Square Drive Rachet Spanner Sockets Set, No of Pieces 16 3603100026",Ratcheting Wrenches,BULK MRO APPROVED
29202,BM9G5M7,"1/2"" x 4"" bolt",Miscellaneous Bolts,BULK MRO APPROVED
44218,BM9S6R1,"1/4 Braided hose Clamp""",Office Supplies,BULK MRO APPROVED
44130,BM9V9E2,1/4 BSPP nipple with cone (Male),Office Supplies,BULK MRO APPROVED
44136,BM9Y5S4,1/4 BSPP socket (Female),Office Supplies,BULK MRO APPROVED
44140,BM9R1M6,1/4 BSPP T fitting (Female),Office Supplies,BULK MRO APPROVED
44224,BM9Q7Z4,"1/4 Collar""",Office Supplies,BULK MRO APPROVED
39810,BM9P1R1,"1/4"" Quick Response Coupling",Quick Connect Air Couplings,BULK MRO APPROVED
39809,BM9P1Q9,"1/4"" Quick Response Valve",Power Saws and Accessories,BULK MRO APPROVED
33624,BM9K5K3,"1/4"" Shank-Mount Light Cleaning Brush, 1-1/2"" Diameter with 0.01"" Diameter Steel Bristles",Stainless Steel Pipe Fittings,BULK MRO APPROVED
33625,BM9K5K4,"1/4"" Shank-Mount Light Cleaning Brush, 2"" Diameter with 0.012"" Diameter Steel Bristles",Stainless Steel Pipe Fittings,BULK MRO APPROVED
44223,BM9U8P6,"1/4"" Valve Nipple without Nut",Office Supplies,BULK MRO APPROVED
33522,BM9K4X8,1/4LTR POLYETHYLENE MEASURE - BM9K4X8,Stainless Steel Pipe Fittings,BULK MRO APPROVED
33531,BM9K4Y8,1/4LTR POLYETHYLENE MEASURE - BM9K4Y8,Stainless Steel Pipe Fittings,BULK MRO APPROVED
40982,BM9P3X2,1:1 HCL 500ml,Reagents and Solvents,BULK MRO APPROVED
44429,BM9Z6F3,10 LTR WHITE CONTAINER < BUCKET> 516,Office Supplies,BULK MRO APPROVED
3540,BM1A6L7,10 Men Avaition Heli- Raft And Ancillary Equipment,Accessories,BULK MRO APPROVED
22023,BM9C3U9,"10 Micron Spun Filter Cartridge, Dia 2.5"", Length 40""",Filter Cartridges,BULK MRO APPROVED
40319,BM9U8A2,10 MM MS PLATE,"Stainless Steel Blanks, Flats, Bars, Plates, and Sheet Stock",BULK MRO APPROVED
6335,BM0Z0M7,"10 Orifice Based Gas Custody Transfer Metering Skid with DGMS Approved Flow Computer with Manifold , Needle Valve & Tubing ,Fitting and other suitable accessories.",Needle Valves,BULK MRO APPROVED
18958,BM0Z0W3,10 pin molex connector,Cables and Adapters,BULK MRO APPROVED
38342,BM9N2X8,10 Red Roses of Bouquet,Bags and Bag Accessories,BULK MRO APPROVED
44269,BM9V4U2,"10 Sqmm copper ring type lugs, 10.2mm",Office Supplies,BULK MRO APPROVED
44266,BM9P8M6,"10 Sqmm copper ring type lugs, 10.7mm",Office Supplies,BULK MRO APPROVED
44265,BM9W5X4,"10 Sqmm copper ring type lugs, 5.2mm",Office Supplies,BULK MRO APPROVED
44267,BM9Z3M8,"10 Sqmm copper ring type lugs, 8.2mm",Office Supplies,BULK MRO APPROVED
18900,BM1G1F1,"10"" # 80 Flange",Other Components,BULK MRO APPROVED
33588,BM9K5F3,10.0mm (SET OF 27) LETTER PUNCHES,Accessories,BULK MRO APPROVED
4425,BM0O7N7,10.2 mm Metric Drill Bit High Speed Steel J 10.2,Tap and Drill Sets,BULK MRO APPROVED
4426,BM0O7N8,10.8 mm Metric Drill Bit High Speed Steel J 10.8,Tap and Drill Sets,BULK MRO APPROVED
2350,BM1A5R7,100 X 32mm Fix Caster / Pu Wheels,Caster Wheels,BULK MRO APPROVED
2349,BM1A5R6,100 X 32mm Rev Caster With Brake/Pu Wheels,Caster Wheels,BULK MRO APPROVED
35234,BM9L5G7,"100% cotton half sleeve Round neck t shirt with logo on front side,Color black,Size L",Shirts and T-Shirts,BULK MRO APPROVED
35235,BM9L5G8,"100% cotton half sleeve Round neck t shirt with logo on front side,Color black,Size XL",Shirts and T-Shirts,BULK MRO APPROVED
3094,BM1A7V5,"100003489 Gauge, Pressure",Pressure Gauges,BULK MRO APPROVED
3095,BM1A7V4,"100026135 Gauge, Pressure",Pressure Gauges,BULK MRO APPROVED
3100,BM1A7U9,"100035597 Gauge, Pressure",Pressure Gauges,BULK MRO APPROVED
3098,BM1A7V1,"100042471 Gauge, Pressure",Pressure Gauges,BULK MRO APPROVED
3102,BM1A7U7,"100042473 Gauge, Pressure",Pressure Gauges,BULK MRO APPROVED
3280,BM1A8C1,"100047773 Bolt, Machine, X000D_Diameter, M16, Length, 90 mm",Machine Bolts,BULK MRO APPROVED
3279,BM1A8C2,"100047775 Bolt, Machine, X000D_Diameter, M16, Length, 50 mm",Machine Bolts,BULK MRO APPROVED
3278,BM1A8C3,"100047776 Bolt, Machine, X000D_Diameter, M16, Length, 45 mm",Machine Bolts,BULK MRO APPROVED
3277,BM1A8C4,"100047779 Bolt, Machine, X000D_Diameter, M16, Length, 245 mm",Machine Bolts,BULK MRO APPROVED
3276,BM1A8C5,"100047780 Bolt, Machine, X000D_Diameter, 6 mm, Length, 40 mm",Machine Bolts,BULK MRO APPROVED
3281,BM1A8C0,"100047859 Washer, Flat, X000D, Peripheral Shape Style: Plain,_X000D Nominal",Flat Washers,BULK MRO APPROVED
3097,BM1A7V2,"100051410 Gauge, Pressure",Pressure Gauges,BULK MRO APPROVED
3101,BM1A7U8,"100053564 Gauge, Pressure",Pressure Gauges,BULK MRO APPROVED
3275,BM1A8C6,"100065353 Wire, Electrical, X000D_Type: Stay",Continous Flexing Cables,BULK MRO APPROVED
3099,BM1A7V0,"100077695 Gauge, Pressure",Pressure Gauges,BULK MRO APPROVED
3274,BM1A8C7,"100097292 Pin, X000D_Material: Forged Steel",Accessories,BULK MRO APPROVED
33541,BM9K4Z9,1000ml INDUSTRIAL HAND SPRAYER HEAVY DUTY,Accessories,BULK MRO APPROVED
3272,BM1A8C9,"100110292 Insulator, X000D_Type: Disc, Potential: 11 KV",Insulation Displacement Connectors,BULK MRO APPROVED
3271,BM1A8D0,"100110293 Insulator, X000D_Type: Pin , Potential: 33 KV",Insulation Displacement Connectors,BULK MRO APPROVED
3273,BM1A8C8,"100136617 Clamp, Parallel Groove, X000D_Conductor",Clamp Meters,BULK MRO APPROVED
29454,BM9G6N6,100K OHM CARBON FILM RESISTORS .25 WATT TOLERANCE 5% pack 100,Accessories,BULK MRO APPROVED
33611,BM9K5H8,"100mm/4"" MINI ROLLER M/PILE SLEEVE - EMULSION (10)",Accessories,BULK MRO APPROVED
33532,BM9K4Y9,100x13x2mm AL/OX FINE SILVERSMITHS STONE,Accessories,BULK MRO APPROVED
4130,1BHXH,"100X16X6 4"" Angle grinder Wheel set of 25 pcs",Miscellaneous Cordless Tools,BULK MRO APPROVED
33536,BM9K4Z4,100x50x6mm NYLON FINISHING WHEEL FINE,Accessories,BULK MRO APPROVED
32800,BM9J9G8,"10154648, Helisert - M6X1D",Milling Inserts,BULK MRO APPROVED
32803,BM9J9H2,"10154649, Helisert - M10X1.5D",Milling Inserts,BULK MRO APPROVED
32801,BM9J9G9,"10156923, Helisert - M8X1.5D",Milling Inserts,BULK MRO APPROVED
32805,BM9J9H4,"10163001, Helisert - M8X1D",Milling Inserts,BULK MRO APPROVED
32802,BM9J9H1,"10163005, Helisert - M12X1D",Milling Inserts,BULK MRO APPROVED
32806,BM9J9H5,"10163006, Helisert - M12X1.5D",Milling Inserts,BULK MRO APPROVED
32804,BM9J9H3,"10163007, Helisert - M16X1D",Milling Inserts,BULK MRO APPROVED
43144,BM9T5C5,1080P HD Male to VGA Female Video Converter Adapter Cable,Office Supplies,BULK MRO APPROVED
42015,BM9P5D5,"1086 R, DIGITAL IND, 8MM STEM 2""/50 MM, SELECTABLE RES, F.B.",Batteries,BULK MRO APPROVED
43566,BM9Z6J3,10A SP MCB 10KA,Office Supplies,BULK MRO APPROVED
3671,BM1A6C7,10mm X 25 Mtrs Roll,Accessories,BULK MRO APPROVED
33544,BM9K5A3,10mmx19mm ROUND TREE CARBIDE BURR DBL CUT,Accessories,BULK MRO APPROVED
43730,BM9R1U6,11  mtr Octagonal pole,Office Supplies,BULK MRO APPROVED
43090,BM9W5V8,1100 LTR WHEEL DUSTBIN,Office Supplies,BULK MRO APPROVED
43700,BM9X4G7,11mm drill tool,Office Supplies,BULK MRO APPROVED
5765,BM0P0P7,12 lead ECG Machine with accessaries.,Accessories,BULK MRO APPROVED
4427,BM0O7N9,12 mm Metric Drill Bit High Speed Steel J 12,Tap and Drill Sets,BULK MRO APPROVED
44177,BM9Y4U7,12 Piece combinationSpanner Set,Office Supplies,BULK MRO APPROVED
2716,BM1A3T6,12 V 100 W Halogen Bulb Fits Into This Connector,Accessories,BULK MRO APPROVED
8282,BM0O9X9,12 X 16 Recoil Hose Length 10.67 mtrs,Other Hoses,BULK MRO APPROVED
44903,BM9R8H5,"12"" Connection pipe with Brass cap",Pipe and Tubing,BULK MRO APPROVED
18929,BM0Z0N6,"12"" WOODEN SPINTS",Splints,BULK MRO APPROVED
35677,BM9L7Z3,12.09 GRADE M 30 X 180 MM   ,Stainless Steel Pipe Fittings,BULK MRO APPROVED
33530,BM9K4Y7,12.70mm FELT BOB BALL TYPE 3mm SHANK,Accessories,BULK MRO APPROVED
29427,BM9G6K1,"1200 MM X 50 MICRON,VARIATION : In Size","Plastic Sheets, Film, and Flat Stock",BULK MRO APPROVED
37024,BM9M6A2,"1200498 591628 Sump pump electric - max. 28 mtr. - max. 0,50m3/min - 2"" Dreno APE/2/200/G50H (400V/3Ph-50Hz)",Sump Pump Accessories,BULK MRO APPROVED
33669,BM9K5S8,1270 CORDED EAR PLUG(EAR PLUG(REUSABLE) ( MOQ - 4000 ),Plug Adapters,BULK MRO APPROVED
33589,BM9K5F4,12mm 30SWG FLAT END DE-CARB BRUSH,Accessories,BULK MRO APPROVED
33597,BM9K5G3,13x610mm AL/OX FILE BELTS P100,Accessories,BULK MRO APPROVED
33598,BM9K5G4,13x610mm AL/OX FILE BELTS P120,Accessories,BULK MRO APPROVED
33595,BM9K5G1,13x610mm AL/OX FILE BELTS P60,Accessories,BULK MRO APPROVED
33596,BM9K5G2,13x610mm AL/OX FILE BELTS P80,Accessories,BULK MRO APPROVED
35032,BM9L4D4,"14"" Cut off wheel",Grinding Wheels,BULK MRO APPROVED
2946,BM1A8G0,"14"" Ms E Table Flanges",Other Components,BULK MRO APPROVED
2948,BM1A8F8,"14"" SS 304 Shedule 10 Pipe. 1 Mtrs Length Welded",Stainless Steel Pipe Fittings,BULK MRO APPROVED
3490,BM1A6P8,1442010 8 Pk 1900 Hutchinson Make ( France ) V-Belt,Accessories,BULK MRO APPROVED
30963,BM9H8B8,"150 micron PP Filter Bag
 Size : 4""""X 17""""
 Capacity : 1 m3
 Working Pressure : 4 Bar - BM9H8B8",Filter Accessories,BULK MRO APPROVED
21671,BM0Z0V0,150mm Cable Tie Black - Reputed Brand -  BM0Z0V0,Conduit Fittings,BULK MRO APPROVED
40317,BM9S2H3,150NB Butterfly Valve,Butterfly Valves,BULK MRO APPROVED
35743,BM9L8J2,15mm PVC steel wire pipe,Specialty Cables,BULK MRO APPROVED
3507,BM1A6P2,16 Gms Carbon Dioxide Cylinder For Aviation Life Jacket,Welding Jackets,BULK MRO APPROVED
3632,BM1A4P1,16 Persons Capacity Liferaft With Cylinder,Cylinders,BULK MRO APPROVED
44258,BM9W7Z1,"16 Sqmm copper ring type lugs, 10.2mm",Office Supplies,BULK MRO APPROVED
44261,BM9Q8K6,"16 Sqmm copper ring type lugs, 8.2mm",Office Supplies,BULK MRO APPROVED
43561,BM9Z4C3,16A SP MCB 10 KA ,Office Supplies,BULK MRO APPROVED
33616,BM9K5J4,16cm CUT 2 ASSORTED NEEDLE FILE SET (6),Miscellaneous,BULK MRO APPROVED
33548,BM9K5A7,16x25mm CONICAL SHAPE CARBIDE BURR DBL CUT,Accessories,BULK MRO APPROVED
41839,BM9V5A3,17 mm Long Shocket suitable for 1/2 inch gun,Office Supplies,BULK MRO APPROVED
2247,BM1A5W2,170 Liters Refrigerator EBP183,Accessories,BULK MRO APPROVED
35858,BM9L8Y7,17-4 PH scrap,Accessories,BULK MRO APPROVED
44902,BM9W2W1,"18"" Connection pipe with Brass cap",Pipe and Tubing,BULK MRO APPROVED
37066,BM9M6E8,180GFZ1-Intelligent Universal Circuit Breaker Panel - Optional,Panel Mount Circuit Breakers,BULK MRO APPROVED
37065,BM9M6E7,180GFZ1-PwT 180KW NATURAL GAS GENSET 415V 50HZ,"Standby Generators, Air-Cooled",BULK MRO APPROVED
37067,BM9M6E9,180GFZ1-Silencer and Exhaust pipes (Material:stainless steel) - Optional,Intake Filters and Silencers,BULK MRO APPROVED
3396,BM1A6Y4,180mm Large Angle Grinder,Miscellaneous Cordless Tools,BULK MRO APPROVED
33547,BM9K5A6,19x16mm INVERTED CONE C/B BURR CUT 9,Accessories,BULK MRO APPROVED
4470,BM0O8I3,1Kg DCP Stored Pressure (Abc) Type Fire Extinguisher,Blood Pressure Monitors,BULK MRO APPROVED
6332,BM1B2A7,1Kva online rack mountable ups,Accessories,BULK MRO APPROVED
33603,BM9K5G9,1LTR POLYETHYLENE MEASURE,Accessories,BULK MRO APPROVED
34604,BM9L1Q2,"2 1/2"" VALVE AUTOMATION
2 1/2"" (65MM ) CS / 3 WAY / L PORT
BALL VALVE / FLANGED
65MM J.D. MAKE
WITH QTF110
DOUBALE ACTING ACTUATO
RTX1000-RD-HD",Ball Valves,BULK MRO APPROVED
40226,BM9X7R7,2 inch Manual Crimping tool for Metal cap seals,Crimpers,BULK MRO APPROVED
40553,BM9S2K2,2 Inch Manual Crimping tool for Metal cap seals,Crimping Die,BULK MRO APPROVED
36827,BM9M5B6,"2 LEGGED CHAIN SLING WITH O-RING ON TOP & HOOK AT BOTTOM  - CAPACITY AT 90° :- 4.2 TON - CAPACITY AT 0° :-6 TON  - LEG LENGTH :-3 MTRS - O-RING DIA  :-32 X 135 MM - CHAIN DIA :-10 MM, GR-80 A/S - HOOK CAPACITY:-3 TON – GR-80 A/S.",Chain Slings,BULK MRO APPROVED
6334,BM0Z0L2,"2 Orifice Based Gas Custody Transfer Metering Skid with DGMS Approved Flow Computer with Manifold , Needle/Ball Valve & Tubing ,Fitting and other suitable accessories. (All Manifold , Needle/Ball Valve , Fittings will be of GIC/Thermal or equivalent",Ball Valves,BULK MRO APPROVED
3206,BM1A7X1,"2 Point X 1-1/2"" 100 Plus Phillips Tip Stubby Screwdriver",Screwdrivers,BULK MRO APPROVED
21540,BM1G2D5,"2 TON D SHACKLE 1/2"" DIA",Shackles,BULK MRO APPROVED
43258,BM9P6M2,"2"" Black Electrical Tape",Office Supplies,BULK MRO APPROVED
29910,BM9G8Z5,"2"" dia BSPPF Swivel 90 Deg Swept Elbow to 2"" BSPPF Swivel Straight Suction Rated Hose for TC149 Dyno rig supply purpose, 
Length-1900mm",Stainless Steel Pipe Fittings,BULK MRO APPROVED
29909,BM9G8Z4,"2"" dia BSPPF Swivel 90 Deg Swept Elbow to 2"" BSPPF Swivel Straight Suction Rated Hose for TC149 Dyno rig supply purpose, 
Length-2600mm",Stainless Steel Pipe Fittings,BULK MRO APPROVED
3240,BM1A8A4,"2"" Open Mouth, Perfect For Carrying Hand Tools",Accessories,BULK MRO APPROVED
4416,BM0O7M8,2.05 MM Metric Drill Bit High Speed Steel J 2.05,Tap and Drill Sets,BULK MRO APPROVED
4417,BM0O7M9,2.5 mm Metric Drill Bit High Speed Steel J 2.5,Tap and Drill Sets,BULK MRO APPROVED
46219,BM9W9A1,2.5 SQ MM FLEXIBLE WIRE - Black Super Rex,Wire and Cable,BULK MRO APPROVED
46220,BM9V2J6,2.5 SQ MM FLEXIBLE WIRE - Red Super Rex,Wire and Cable,BULK MRO APPROVED
44260,BM9S1C5,"2.5 Sqmm copper ring type lugs, 4.2mm",Office Supplies,BULK MRO APPROVED
44256,BM9W2B3,"2.5 Sqmm copper ring type lugs, 5.2mm",Office Supplies,BULK MRO APPROVED
44262,BM9Z3S6,"2.5 Sqmm copper ring type lugs, 8.2mm",Office Supplies,BULK MRO APPROVED
43104,BM9X6K9,"2.5-inch SS 304 Seamless Pipe (4mm thickness,6 meters long)",Office Supplies,BULK MRO APPROVED
43105,BM9V4Z6,"2.5-inch SS 316 Seamless Pipe (4mm thickness,6 meters long)",Office Supplies,BULK MRO APPROVED
43697,BM9Z8X5,2.5mm drill tool,Office Supplies,BULK MRO APPROVED
4418,BM0O7N0,2.9 mm Metric Drill Bit High Speed Steel J 2.9,Tap and Drill Sets,BULK MRO APPROVED
43851,BM9W3S5,20 L  BUCKET WTH SPOUT FOR NATURAL BLUE,Office Supplies,BULK MRO APPROVED
44428,BM9S4G5,20 LTR WHITE CONTAINER <BUCKET> DRI LOC,Office Supplies,BULK MRO APPROVED
44072,BM9P7M9,20 Ltrs. Blue Square Jerrycan,Office Supplies,BULK MRO APPROVED
30965,BM9H8C1,"20 micron PP Pleated Filter Cartridge
 Size : 2.5”X 20”
 Capacity : 1 m3
 Working Pre - BM9H8C1",Accessories,BULK MRO APPROVED
47093,BM9T7U7,200 PAGE SCHOOL NOTE BOOKS,Office Supplies,BULK MRO APPROVED
41183,BM9Q4X5,2009 EDGE BINDING TAPE 22X.8MM MAT,Hardware Supplies,BULK MRO APPROVED
47224,BM9Q2F7,"20KVA UPS on rental basis -
3PH/3PH",Maintenance,BULK MRO APPROVED
47222,BM9Q2F4,20KVA UPS on rental basis -3PH/3PH,Freight,BULK MRO APPROVED
3399,BM1A6Y1,20mm Rotary Hammer,Specialty Punches,BULK MRO APPROVED
33601,BM9K5G7,20x520mm AL/OX FILE BELTS P100,Accessories,BULK MRO APPROVED
33602,BM9K5G8,20x520mm AL/OX FILE BELTS P120,Accessories,BULK MRO APPROVED
33600,BM9K5G6,20x520mm AL/OX FILE BELTS P80,Accessories,BULK MRO APPROVED
33599,BM9K5G5,20x520mm AL/OX FILE BELTSP60,Accessories,BULK MRO APPROVED
40728,BM9P3P8,"220V/240V 50/60Hz 0.22A 38W AC Fan,Cooling Fan",Cooling Fans,BULK MRO APPROVED
3636,BM1A3M6,"2321 Red Wing Women Slip-On Black"" Indian Standardsize-6",Accessories,BULK MRO APPROVED
34216,BM9K8S2,"24 Pc  3/8 inch Drive Metric Socket Set
(Socket : 6mm to 24mm – 19Pc)
(5 Pc 3/8 drive Accessories:
Extension: 75, 150 mm,
Universal Joint,
Sliding T-Bar,
Professional Ratchet.",Sockets,BULK MRO APPROVED
