idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
2179,371,"Amazon Online Sales","No GST Number",NULL,"Preethi Residency, F1, Plot No 4, 7/545A Nesamani Nagar Extn",CHENNAI,515,"Tamil Nadu",IN,600100,8939744043,NULL,NULL,NULL,NULL,NULL,NULL,"Balasekar ",Natarajan,,NULL,NULL,
2182,371,"Amazon Online Sales","No GST Number",NULL,"1067 Anugraha Padvekar Colony Patwardhan Wadi Road, Udyam Nagar",Ratnagiri,505,Maharashtra,IN,415612,9421137803,NULL,NULL,NULL,NULL,NULL,NULL,"Swarup M Jalisatgi ",Naik,,NULL,NULL,
2185,371,"Amazon Online Sales","No GST Number",NULL,"No.236, 3rd Main Road.
Burma Colony, Perungudi",Chennai,515,"Tamil Nadu",IN,600096,9940681918,NULL,NULL,NULL,NULL,NULL,NULL,"M.VENKATESAN ","C/o M/s. DURAPAK",,NULL,NULL,
2187,371,"Amazon Online Sales","No GST Number",NULL,"1/22.
Nehru colony (N.S.C BOSE road)",Kolkata,519,"West Bengal",IN,700040,7686906488,NULL,NULL,NULL,NULL,NULL,NULL,"Dhananjoy ",Roy,,NULL,NULL,
2188,371,"Amazon Online Sales","No GST Number",NULL,"Deer Wood 37, Nirvana Country
Sector 50",GURUGRAM,497,Haryana,IN,122018,9560877878,NULL,NULL,NULL,NULL,NULL,NULL,"Avneesh ",Makkar,,NULL,NULL,
2189,371,"Amazon Online Sales","No GST Number",NULL,"HNO. 783, Sec - 7
Urban Estate","Ambala City",497,Haryana,IN,134003,9802222212,NULL,NULL,NULL,NULL,NULL,NULL,"Siddharth ",Nagi,,NULL,NULL,
2190,371,"Amazon Online Sales","No GST Number",NULL,"medinfosys internet café, mul road mayur hotel",chandrapur,505,Maharashtra,IN,442401,9049379007,NULL,NULL,NULL,NULL,NULL,NULL,kamlesh,mandal,,NULL,NULL,
2191,371,"Amazon Online Sales","No GST Number",NULL,"231-D, POCKET-C,
SIDDHARTH EXTENSION","New Delhi",494,Delhi,IN,110014,9911792688,NULL,NULL,NULL,NULL,NULL,NULL,"Sanjeev ",Goswami,,NULL,NULL,
2204,371,"Amazon Online Sales","No GST Number",NULL,"Adtran networks India Pvt Ltd, 3rd floor, NCC building Survey#64, near Inorbit mall, Durgam Cheruvu, Madhapur",HYDERABAD,870,Telangana,IN,500081,7893330858,NULL,NULL,NULL,NULL,NULL,NULL,"Adtran networks India ","Pvt Ltd",,NULL,NULL,
2211,371,"Amazon Online Sales","No GST Number",NULL,"GV 73 The Palm Springs Dlf Golf Course Road Phase V Sector 53 ",GURGAON,497,Haryana,IN,122003,7042748998,NULL,NULL,NULL,NULL,NULL,NULL,"Akshay ",Kamboj,,NULL,NULL,
2212,371,"Amazon Online Sales","No GST Number",NULL,"GV 73 The Palm Springs Dlf Golf Course Road Phase V Sector 53 ",GURGAON,497,Haryana,IN,122003,7042748998,NULL,NULL,NULL,NULL,NULL,NULL,"Akshay ",Kamboj,,NULL,NULL,
2214,371,"Amazon Online Sales","No GST Number",NULL,"402 - Pakshiraj Apartments
Sainathapuram, Officers' Colony, Dr.A.S.Rao Nagar",Hyderabad,486,"Andhra Pradesh",IN,500062,9849382691,NULL,NULL,NULL,NULL,NULL,NULL,"Ayyagari Lakshmi ",Narayana,,NULL,NULL,
2215,371,"Amazon Online Sales","No GST Number",NULL,"GV 73 The Palm Springs Dlf Golf Course Road Phase V Sector 53",GURGAON,497,Haryana,IN,122003,7042748998,NULL,NULL,NULL,NULL,NULL,NULL,"Akshay ",Kamboj,,NULL,NULL,
2217,371,"Amazon Online Sales","No GST Number",NULL,"402  Pakshiraj Apartments
Sainathapuram, Officers Colony, Dr.A.S.Rao Nagar",Hyderabad,486,"Andhra Pradesh",IN,500062,9849382691,NULL,NULL,NULL,NULL,NULL,NULL,"Ayyagari Lakshmi ",Narayana,,NULL,NULL,
2218,371,"Amazon Online Sales","No GST Number",NULL,"GV 73 The Palm Springs Dlf Golf Course Road Phase V Sector 53",GURGAON,497,Haryana,IN,122003,7042748998,NULL,NULL,NULL,NULL,NULL,NULL,"Akshay ",Kamboj,,NULL,NULL,
2220,371,"Amazon Online Sales","No GST Number",NULL,"1075/H 10th Main 5th Cross HAL 2nd Stage,Indiranagar",Bangalore,501,Karnataka,IN,560008,9845907582,NULL,NULL,NULL,NULL,NULL,NULL,"Tarun ",Sardesai,,NULL,NULL,
2221,371,"Amazon Online Sales","No GST Number",NULL,"Oasis medical centre, dawara P.O. dobhi
District kulu",Kulu,498,"Himachal Pradesh",IN,175129,9816132224,NULL,NULL,NULL,NULL,NULL,NULL,"Dr. Sher Singh ",Bodh,,NULL,NULL,
2222,371,"Amazon Online Sales","No GST Number",NULL,"C/o Sushil Kumar Sharma & Co., H No. 117
Sawarkar Ward, Nai Basti
District kulu","MURWARA KATNI",504,"Madhya Pradesh",IN,483501,9757070731,NULL,NULL,NULL,NULL,NULL,NULL,"Abhyuday ",Sharma,,NULL,NULL,
2223,371,"Amazon Online Sales","No GST Number",NULL,"#209, 15th 'B' cross, 6th main, 2nd stage, 2nd phase,
Mahalaxmi layout",Bengaluru,501,Karnataka,IN,560086,9620271707,NULL,NULL,NULL,NULL,NULL,NULL,"Muralidhar ","B V",,NULL,NULL,
2224,371,"Amazon Online Sales","No GST Number",NULL,"209, 15th B cross, 6th main, 2nd stage, 2nd phase,
Mahalaxmi layout",Bengaluru,501,Karnataka,IN,560086,9620271707,NULL,NULL,NULL,NULL,NULL,NULL,"Muralidhar ","B V",,NULL,NULL,
2226,371,"Amazon Online Sales","No GST Number",NULL,"112,sarvmangala complex
Manik Chowk
Mahalaxmi layout",Jhansi,517,"Uttar Pradesh",IN,284002,9559321191,NULL,NULL,NULL,NULL,NULL,NULL,"Avinash ",Dixit,,NULL,NULL,
2227,371,"Amazon Online Sales","No GST Number",NULL,"Krupajal Engineering College Peasants Vihar, Pubasasan, Kausalyaganga",BHUBANESWAR,510,Odisha,IN,751002,9937022262,NULL,NULL,NULL,NULL,NULL,NULL,"Pratap ",Nayak,,NULL,NULL,
2228,371,"Amazon Online Sales","No GST Number",NULL,"j-17 Ramesh marg C schme",JAIPUR,513,Rajasthan,IN,302001,9887846066,NULL,NULL,NULL,NULL,NULL,NULL,"Hindustan machine ",Automation,,NULL,NULL,
2229,371,"Amazon Online Sales","No GST Number",NULL,"S.No. 24/5/2, Plot No. 2, Yashwant Colony
Near Devi Colony, Visawa Naka, Godoli",Satara,505,Maharashtra,IN,415001,8308049455,NULL,NULL,NULL,NULL,NULL,NULL,"Saurabh Shivaji ",Nalawade,,NULL,NULL,
2231,371,"Amazon Online Sales","No GST Number",NULL,"185, Rainbow Residency Junnasandra, Sarjapur Road",BENGALURU,501,Karnataka,IN,560035,9980921206,NULL,NULL,NULL,NULL,NULL,NULL,"Vivek ",Pandey,,NULL,NULL,
2234,371,"Amazon Online Sales","No GST Number",NULL,"R P STONE CLINIC PVT LTD
SCF 30 and  31 , Sector-11, Huda, Urban Estate",Panipat,497,Haryana,IN,132103,8930003271,NULL,NULL,NULL,NULL,NULL,NULL,"ABHINAV ",GUPTA,,NULL,NULL,
2236,371,"Amazon Online Sales","No GST Number",NULL,"61 Srishti Garden Ring Road No.1 Opps Airtel office Telibandha",Raipur,491,Chhattisgarh,IN,492006,9893141363,NULL,NULL,NULL,NULL,NULL,NULL,"Vishnu ",Kant,,NULL,NULL,
2239,371,"Amazon Online Sales","No GST Number",NULL,"R P STONE CLINIC PVT LTD
SCF 30 and  31 , Sector-11, Huda, Urban Estate",Panipat,497,Haryana,IN,132103,8930003271,NULL,NULL,NULL,NULL,NULL,NULL,"ABHINAV ",GUPTA,,NULL,NULL,
2240,371,"Amazon Online Sales","No GST Number",NULL,"No 204/2 , HAWA NAGAR, 1ST CROSS STREET,
Mittanamalli, IAF, AVADI",Chennai,515,"Tamil Nadu",IN,600055,9841330446,NULL,NULL,NULL,NULL,NULL,NULL,N,Jagan,,NULL,NULL,
2241,371,"Amazon Online Sales","No GST Number",NULL,"Priyadarshini Kandath 2nd Cross Urwa Stores ",Mangalore,501,Karnataka,IN,575006,9448814195,NULL,NULL,NULL,NULL,NULL,NULL,Rajashekar.G.,Acharya,,NULL,NULL,
2242,371,"Amazon Online Sales","No GST Number",NULL,"House no 25
mahespura near medical college ",Jammu,499,"Jammu and Kashmir",IN,180001,9858926886,NULL,NULL,NULL,NULL,NULL,NULL,"Mamta ",Sharma,,NULL,NULL,
2243,371,"Amazon Online Sales","No GST Number",NULL,"S.No. 24/5/2, Plot No. 2, Yashwant Colony
Near Devi Colony, Visawa Naka, Godoli",Satara,505,Maharashtra,IN,415001,8308049455,NULL,NULL,NULL,NULL,NULL,NULL,"Saurabh Shivaji ",Nalawade,,NULL,NULL,
2244,371,"Amazon Online Sales","No GST Number",NULL,"602 Breezy Heights, Rizvi Complex, Sherly Rajan Road, Off Carter Road, bandra",Mumbai,505,Maharashtra,IN,400050,9820228320,NULL,NULL,NULL,NULL,NULL,NULL,"Perseus ",Bandrawalla,,NULL,NULL,
2245,371,"Amazon Online Sales","No GST Number",NULL,"803 C1, Parsvnath Exotica Sector 53",GURUGRAM,497,Haryana,IN,122011,9810670637,NULL,NULL,NULL,NULL,NULL,NULL,"Ashish ",Bista,,NULL,NULL,
2287,371,"Amazon Online Sales","No GST Number",NULL,"Stuti Niwas
P.O. Nagod",SATNA,504,"Madhya Pradesh",IN,485446,9425173154,NULL,NULL,NULL,NULL,NULL,NULL,"Chandra Kant ",Shourie,,NULL,NULL,
2289,371,"Amazon Online Sales","No GST Number",NULL,"1101/1102 Astoria, Raheja Gardens
LBS Marg, Near Teen Haath Naka",Thane,505,Maharashtra,IN,400604,9820096638,NULL,NULL,NULL,NULL,NULL,NULL,Suresh," Kumar S",,NULL,NULL,
2290,371,"Amazon Online Sales","No GST Number",NULL,"House No 2/105, ZH Hall
IIT Kharagpur",Kharagpur,519,"West Bengal",IN,721302,9797404488,NULL,NULL,NULL,NULL,NULL,NULL,"Saurabh ",Singh,,NULL,NULL,
2295,371,"Amazon Online Sales","No GST Number",NULL,"V 11/2 DLF CITY PHASE 3",Gurgaon,497,Haryana,IN,721302,9999916925,NULL,NULL,NULL,NULL,NULL,NULL,"Varuna ",Patney,,NULL,NULL,
2300,371,"Amazon Online Sales","No GST Number",NULL,"92
3rd cross, SREE RANGA NAGAR,BSK 3RD STAGE,HOSAKEREHALLI",Bengaluru,501,Karnataka,IN,560085,7624806906,NULL,NULL,NULL,NULL,NULL,NULL,Prathap,NULL,,NULL,NULL,
2303,371,"Amazon Online Sales","No GST Number",NULL,"92
3rd cross, SREE RANGA NAGAR,BSK 3RD STAGE,HOSAKEREHALLI",Bengaluru,501,Karnataka,IN,560085,7624806906,NULL,NULL,NULL,NULL,NULL,NULL,Prathap,.,,NULL,NULL,
2306,371,"Amazon Online Sales","No GST Number",NULL,"No 35, 16th cross oil mill road, Mangala layout,
Kammanahalli",Bengaluru,501,Karnataka,IN,560084,9663509818,NULL,NULL,NULL,NULL,NULL,NULL,Viswanath,.,,NULL,NULL,
2307,371,"Amazon Online Sales","No GST Number",NULL,"601 Iris, Salcon The Verandas
DLF Golf Course Road, Near Suncity, Sector 54",Gurgaon,497,Haryana,IN,122003,9999158713,NULL,NULL,NULL,NULL,NULL,NULL,"Viksit ",Arora,,NULL,NULL,
2309,371,"Amazon Online Sales","No GST Number",NULL,"71, Shivaji complex, Vindhyanagar Singarauli Indira Chowk,NTPC Township","NTPC Township",504,"Madhya Pradesh",IN,486885,7526035680,NULL,NULL,NULL,NULL,NULL,NULL,"Viksit ",Arora,,NULL,NULL,
2311,371,"Amazon Online Sales","No GST Number",NULL,"71, Shivaji complex, Vindhyanagar Singarauli Indira Chowk,NTPC Township","NTPC Township",504,"Madhya Pradesh",IN,486885,7526035680,NULL,NULL,NULL,NULL,NULL,NULL,"Sharda Engineering ","& Sales Corporation",,NULL,NULL,
2313,371,"Amazon Online Sales","No GST Number",NULL,"#24, Venkatnarayana Road, Exotica 6th Floor,
T.Nagar",Chennai,515,"Tamil Nadu",IN,600017,9884567988,NULL,NULL,NULL,NULL,NULL,NULL,R.D.,Associates,,NULL,NULL,
2317,371,"Amazon Online Sales","No GST Number",NULL,"177 B, Sector - 12, Ukkunagaram",VISAKHAPATNAM,486,"Andhra Pradesh",IN,530032,9949755508,NULL,NULL,NULL,NULL,NULL,NULL,"Ayon ",Sarkar,,NULL,NULL,
2318,371,"Amazon Online Sales","No GST Number",NULL,"TYPE 'C', 26/08, TAPS 3 & 4 - ANUVIKAS TOWNSHIP, DISTRICT, TALUKA - PALGHAR, Via - BOISAR (W. Rly.)",BOISAR,505,Maharashtra,IN,401501,9422486940,NULL,NULL,NULL,NULL,NULL,NULL,"AMIT M. ",MANDAVKAR,,NULL,NULL,
2320,371,"Amazon Online Sales","No GST Number",NULL,"C, 26/08, TAPS 3 & 4 - ANUVIKAS TOWNSHIP, DISTRICT, TALUKA - PALGHAR, Via - BOISAR W. Rly.",BOISAR,505,Maharashtra,IN,401501,9422486940,NULL,NULL,NULL,NULL,NULL,NULL,"AMIT M",MANDAVKAR,,NULL,NULL,
2335,371,"Amazon Online Sales","No GST Number",NULL,"PLOT NO 29A 4TH STREET KARTHIKEYAPURAM MADIPAKKAM",CHENNAI,515,"Tamil Nadu",IN,600091,9444438616,NULL,NULL,NULL,NULL,NULL,NULL,"DEIVASIGAMANI ",E,,NULL,NULL,
2336,371,"Amazon Online Sales","No GST Number",NULL,"1H Prakash Emerald 4th Main Sultanpalya",Bangalore,501,Karnataka,IN,560032,9880304487,NULL,NULL,NULL,NULL,NULL,NULL,"Vivek ",Kudva,,NULL,NULL,
2342,371,"Amazon Online Sales","No GST Number",NULL,"near by shree krishna aashram malad west marve road malvani church",MUMBAI,505,Maharashtra,IN,400095,9004041081,NULL,NULL,NULL,NULL,NULL,NULL,"manish ",koli,,NULL,NULL,
2345,371,"Amazon Online Sales","No GST Number",NULL,"F1803, 18TH FLOOR, TOWER-F NIMBUS - THE HYDE PARK, SECTOR 78",NOIDA,517,"Uttar Pradesh",IN,201301,9911420968,NULL,NULL,NULL,NULL,NULL,NULL,Rakesh," Mahatha",,NULL,NULL,
2346,371,"Amazon Online Sales","No GST Number",NULL,"POLIGOF MICRO HYGIENE INDIA PVT LTD MASAT INDUSTRIAL ESTATE, MASAT, SAMARWANI",SILVASSA,492,"Dadar and Nagar Haveli",IN,396230,9974607902,NULL,NULL,NULL,NULL,NULL,NULL,"Habibul ",Rahaman,,NULL,NULL,
2347,371,"Amazon Online Sales","No GST Number",NULL,"House No. B-8/328, Near Annapurna Mandir, Kot Kishan Chand ",JALANDHAR,512,Punjab,IN,144001,9988157222,NULL,NULL,NULL,NULL,NULL,NULL,"Manish ",Sahay,,NULL,NULL,
2348,371,"Amazon Online Sales","No GST Number",NULL,"Rapid Computer Services 694, C/7, Sahar Complex, Opp Bus Stand, Vallioor",TIRUNELVELI,515,"Tamil Nadu",IN,627117,9965502979,NULL,NULL,NULL,NULL,NULL,NULL,"Ravikumar ",V,,NULL,NULL,
2349,371,"Amazon Online Sales","No GST Number",NULL,"No.1, 3rd Floor, Tejasvi Flat, 14th Main, Brindavan Nagar Mathikere",BENGALURU,501,Karnataka,IN,560054,989800559,NULL,NULL,NULL,NULL,NULL,NULL,"Amit ",Sharma,,NULL,NULL,
2350,371,"Amazon Online Sales","No GST Number",NULL,"4, EMPRESS GARDEN VIEW CHS, B/H EMPRESS GARDEN, OPP: LA-CRESTA APTS, WANAWADI, SOPAN BAUG",PUNE,505,Maharashtra,IN,411001,9850996120,NULL,NULL,NULL,NULL,NULL,NULL,VIVEK," MOHINDRA",,NULL,NULL,
2351,371,"Amazon Online Sales","No GST Number",NULL,"IMMANUEL BEN'S TWO WHEELER SPARE PARTS TUIKUAL B TUICHHUNCHHUAH BAZAR BUL MAI",AIZAWL,508,Mizoram,IN,796001,8415882196,NULL,NULL,NULL,NULL,NULL,NULL,Immanuel,.,,NULL,NULL,
2352,371,"Amazon Online Sales","No GST Number",NULL,"19 15th cross 2nd Main Road Lakkasandra",Bangalore,501,Karnataka,IN,560030,9880551381,NULL,NULL,NULL,NULL,NULL,NULL,Guruprasad,j,,NULL,NULL,
2354,371,"Amazon Online Sales","No GST Number",NULL,"plot no - 261 sec - 8 imt manesar",MANESAR,497,Haryana,IN,122050,9910337691,NULL,NULL,NULL,NULL,NULL,NULL,"bharat ",deep,,NULL,NULL,
2357,371,"Amazon Online Sales","No GST Number",NULL,"Mani Villa, Nehru Road,Vile Parle East",Mumbai,505,Maharashtra,IN,400057,9820529262,NULL,NULL,NULL,NULL,NULL,NULL,"Sagar ",Jani,,NULL,NULL,
2358,371,"Amazon Online Sales","No GST Number",NULL,"Union Bank Bhavan, Regional Office, Station Road, Sayajiganj, Vadodara",VADODARA,496,Gujarat,IN,390005,9820218919,NULL,NULL,NULL,NULL,NULL,NULL,"Diwakar ",Kamath,,NULL,NULL,
2359,371,"Amazon Online Sales","No GST Number",NULL,"1-2B Ponnar Sankar Nagar Periyappatti Road, S.P.Pudur",Namakkal,515,"Tamil Nadu",IN,637001,9443374707,NULL,NULL,NULL,NULL,NULL,NULL,"anand ",subramanian,,NULL,NULL,
2360,371,"Amazon Online Sales","No GST Number",NULL,"Lab#16 BSBE IIT kanpur",KANPUR,517,"Uttar Pradesh",IN,208016,8052587065,NULL,NULL,NULL,NULL,NULL,NULL,"Arijit ",Battacharjee,,NULL,NULL,
2363,371,"Amazon Online Sales","No GST Number",NULL,"Emerson Innovation Centre, Plot no 23 Rajiv Gandhi Infotech Park, Phase 2, Hinjewadi",Pune,505,Maharashtra,IN,411057,7709008381,NULL,NULL,NULL,NULL,NULL,NULL,"vishal Subhash ",Jagtap,,NULL,NULL,
2364,371,"Amazon Online Sales","No GST Number",NULL,"IMMANUEL BENS TWO WHEELER SPARE PARTS TUIKUAL B TUICHHUNCHHUAH BAZAR BUL MAI",AIZAWL,508,Mizoram,IN,796001,8415882196,NULL,NULL,NULL,NULL,NULL,NULL,Immanuel,.,,NULL,NULL,
2365,371,"Amazon Online Sales","No GST Number",NULL,"19 15th cross 2nd Main Road Lakkasandra",Bangalore,501,Karnataka,IN,560030,9880551381,NULL,NULL,NULL,NULL,NULL,NULL,Guruprasad,j,,NULL,NULL,
2366,371,"Amazon Online Sales","No GST Number",NULL,"SGS INDIA PVT PLOT NO-21, SECTOR-3, IMT MANESAR",GURGAON,497,Haryana,IN,122050,9871791448,NULL,NULL,NULL,NULL,NULL,NULL,"JEEVENDRA ",SHARMA,,NULL,NULL,
2368,371,"Amazon Online Sales","No GST Number",NULL,"Vattamattom house Kollad Po Kottayam same as above",KOTTAYAM,502,Kerala,IN,686004,9961062468,NULL,NULL,NULL,NULL,NULL,NULL,"Shine ",Vattamattom,,NULL,NULL,
2369,371,"Amazon Online Sales","No GST Number",NULL,"J3/75, ground floor bhavya kunj Khidki extension , malviya nagar","NEW DELHI",494,Delhi,IN,110017,9445599371,NULL,NULL,NULL,NULL,NULL,NULL,"Sachin ",bansal,,NULL,NULL,
2370,371,"Amazon Online Sales","No GST Number",NULL,"1075/H 10th Main 5th Cross HAL 2nd Stage, Indiranagar",Bangalore,501,Karnataka,IN,560008,9845907582,NULL,NULL,NULL,NULL,NULL,NULL,"Tarun ",Sardesai,,NULL,NULL,
2371,371,"Amazon Online Sales","No GST Number",NULL,"A /12 Shama society VEJALPUR VILLAGE",AHMEDABAD,496,Gujarat,IN,380051,9919209552,NULL,NULL,NULL,NULL,NULL,NULL,"Neeraj ",singh,,NULL,NULL,
2373,371,"Amazon Online Sales","No GST Number",NULL,"shri hari krupa 3rd cross near bala bharathi school, gandhinagar, Bellary",BELLARY,501,Karnataka,IN,583102,9482960161,NULL,NULL,NULL,NULL,NULL,NULL,"vinayaka ",joshi,,NULL,NULL,
2374,371,"Amazon Online Sales","No GST Number",NULL,"A 301 Marvel Ritz (West) Sadesatranali, Hadapsar",Pune,505,Maharashtra,IN,411028,9820202047,NULL,NULL,NULL,NULL,NULL,NULL,Farhad,.,,NULL,NULL,
2375,371,"Amazon Online Sales","No GST Number",NULL,"10/15, 7th Main Road, Teachers colony, Kolathur",Chennai,515,"Tamil Nadu",IN,600099,9790926203,NULL,NULL,NULL,NULL,NULL,NULL,Balaji,.,,NULL,NULL,
2376,371,"Amazon Online Sales","No GST Number",NULL,"C-2, GANESH KUTIR,OPP. SHIV TEMPLE, DEVJEET SOCIETY, NEAR CHANDLODIA TALAV",AHMEDABAD,496,Gujarat,IN,382481,9725204677,NULL,NULL,NULL,NULL,NULL,NULL,"AMIT ",CHAUHAN,,NULL,NULL,
2377,371,"Amazon Online Sales","No GST Number",NULL,"B-207,1st FLOOR, OKHLA INDUSTRIAL AREA, PHASE-1",DELHI,494,Delhi,IN,110020,9891601995,NULL,NULL,NULL,NULL,NULL,NULL,utkal,.,,NULL,NULL,
2378,371,"Amazon Online Sales","No GST Number",NULL,"CSM Software, Gayathri Lake front, Survey #118, Outer ring road, Hebbal",bangalore,501,Karnataka,IN,560024,9886538662,NULL,NULL,NULL,NULL,NULL,NULL,saravanan,.,,NULL,NULL,
2381,371,"Amazon Online Sales","No GST Number",NULL,"Infosys , Gate 6 Infosys Gate 6, Electronic city phase 1 ",BENGALURU,501,Karnataka,IN,560100,9886601948,NULL,NULL,NULL,NULL,NULL,NULL,sathya,.,,NULL,NULL,
2382,371,"Amazon Online Sales","No GST Number",NULL,"135, Tapasya, Sri Aurobindo Ashram, Gate-6, Sri Aurobindo Marg","New Delhi",494,Delhi,IN,110016,9871060404,NULL,NULL,NULL,NULL,NULL,NULL,"Dr. Sunil ",Chumber,,NULL,NULL,
2383,371,"Amazon Online Sales","No GST Number",NULL,"135, Tapasya, Sri Aurobindo Ashram, Gate-6, Sri Aurobindo Marg","New Delhi",494,Delhi,IN,110016,9871060404,NULL,NULL,NULL,NULL,NULL,NULL,"Dr. Sunil ",Chumber,,NULL,NULL,
2385,371,"Amazon Online Sales","No GST Number",NULL,"M/S Suravi Bhandar,128/1/1,Raja Rammohan Sarani OLD NAME AMHERST STREET",KOLKATA,519,"West Bengal",IN,700009,9748017357,NULL,NULL,NULL,NULL,NULL,NULL,"Suvendu ",Chatterjee,,NULL,NULL,
2392,371,"Amazon Online Sales","No GST Number",NULL,"Emerson Innovation Centre, Plot no 23 Rajiv Gandhi Infotech Park, Phase 2, Hinjewadi",Pune,505,Maharashtra,IN,411057,7709008381,NULL,NULL,NULL,NULL,NULL,NULL,"vishal Subhash ",Jagtap,,NULL,NULL,
2399,371,"Amazon Online Sales","No GST Number",NULL,"23 house no 72 road no, west punjabi bagh","NEW DELHI",494,Delhi,IN,110026,9811244162,NULL,NULL,NULL,NULL,NULL,NULL,vidushi,.,,NULL,NULL,
2402,371,"Amazon Online Sales","No GST Number",NULL,"Sachin More Gat No. 94/1, Jyotiba Nagar, Talawade",PUNE,505,Maharashtra,IN,412114,9422005642,NULL,NULL,NULL,NULL,NULL,NULL,"Aqua Clean","systems Pvt. Ltd.",,NULL,NULL,
2404,371,"Amazon Online Sales","No GST Number",NULL,"No. 59 B, A.V.N. Garden, Vanagaram",Chennai,515,"Tamil Nadu",IN,600095,9791054099,NULL,NULL,NULL,NULL,NULL,NULL,Harsha," P",,NULL,NULL,
2408,371,"Amazon Online Sales","No GST Number",NULL,"POLIGOF MICRO HYGIENE INDIA PVT LTD MASAT INDUSTRIAL ESTATE, MASAT, SAMARWANI",SILVASSA,492,"Dadar and Nagar Haveli",IN,396230,9974607902,NULL,NULL,NULL,NULL,NULL,NULL,"Habibul ",Rahaman,,NULL,NULL,
2410,371,"Amazon Online Sales","No GST Number",NULL,"2870, orion building bagmane constellation business park Outer Ring Road,Doddanekundi, marathahalli",BENGALURU,501,Karnataka,IN,560037,9916805979,NULL,NULL,NULL,NULL,NULL,NULL,"Manish ",Rathod,,NULL,NULL,
2412,371,"Amazon Online Sales","No GST Number",NULL,"Grace Community ","Auroville ",515,"Tamil Nadu",IN,650101,9751830699,NULL,NULL,NULL,NULL,NULL,NULL,antonio,scirocco,,NULL,NULL,
2414,371,"Amazon Online Sales","No GST Number",NULL,"202, 2nd floor DDA Tower,Plot no.2, Sector-5 Rohini","NEW DELHI",494,Delhi,IN,110085,9810601243,NULL,NULL,NULL,NULL,NULL,NULL,"Sky IT Infratech Pvt Ltd. ","C/o Raj Kumar Singh",,NULL,NULL,
2415,371,"Amazon Online Sales","No GST Number",NULL,"Shop no 2,Samrudhi Complex,Arga Bus Stop",KARWAR,501,Karnataka,IN,581301,9590308450,NULL,NULL,NULL,NULL,NULL,NULL,Dashrath,.,,NULL,NULL,
2416,371,"Amazon Online Sales","No GST Number",NULL,"RG-1, Supreme St. Anthony Complex, Near Pandava Church Behind Somany Tiles, Aquem","SOUTH GOA",495,Goa,IN,403601,9011387874,NULL,NULL,NULL,NULL,NULL,NULL,Siddhant," Nadkarni",,NULL,NULL,
2417,371,"Amazon Online Sales","No GST Number",NULL,"1H Prakash Emerald 4th Main Sultanpalya",Bangalore,501,Karnataka,IN,560032,9880304487,NULL,NULL,NULL,NULL,NULL,NULL,"Vivek ",Kudva,,NULL,NULL,
2420,371,"Amazon Online Sales","No GST Number",NULL,"F_17,2nd floor,2/4,Aashirwad CHS, Sector 29,Vashi","Navi Mumbai",505,Maharashtra,IN,400703,9004476002,NULL,NULL,NULL,NULL,NULL,NULL,madhu,.,,NULL,NULL,
2422,371,"Amazon Online Sales","No GST Number",NULL,"F_17,2nd floor,2/4,Aashirwad CHS, Sector 29,Vashi","Navi Mumbai",505,Maharashtra,IN,400703,9004476002,NULL,NULL,NULL,NULL,NULL,NULL,madhu,.,,NULL,NULL,
2434,371,"Amazon Online Sales","No GST Number",NULL,"FLAT No 401, SUKSHETRA EASTPOINT COLONY",VISAKHAPATNAM,486,"Andhra Pradesh",IN,530017,9989122337,NULL,NULL,NULL,NULL,NULL,NULL,"addala ",srinivas,,NULL,NULL,
2435,371,"Amazon Online Sales","No GST Number",NULL,"461, 8th main 4th Block, Koramangala",BENGALURU,501,Karnataka,IN,560034,9845089530,NULL,NULL,NULL,NULL,NULL,NULL,"Keshav ",chintamani,,NULL,NULL,
2436,371,"Amazon Online Sales","No GST Number",NULL,"PLOT NO 29A 4TH STREET KARTHIKEYAPURAM MADIPAKKAM",CHENNAI,515,"Tamil Nadu",IN,600091,9444438616,NULL,NULL,NULL,NULL,NULL,NULL,DEIVASIGAMANI,E,,NULL,NULL,
2438,371,"Amazon Online Sales","No GST Number",NULL,"county C-01 eagleton golf village",Bidadi,501,Karnataka,IN,562109,9343866527,NULL,NULL,NULL,NULL,NULL,NULL,"Lalitha ",Raghunathan,,NULL,NULL,
2439,371,"Amazon Online Sales","No GST Number",NULL,"Samwon Mould India Pvt Ltd., Survey No.257,1B1,1C1,1D Vayalur Road, Kiloy Village, Vayalur Post",SRIPERUMBUDUR,515,"Tamil Nadu",IN,602105,7708161888,NULL,NULL,NULL,NULL,NULL,NULL,Balamurugan,.,,NULL,NULL,
2440,371,"Amazon Online Sales","No GST Number",NULL,"RZ F 12 WEST SAGARPUR","NEW DELHI",494,Delhi,IN,110046,7065836005,NULL,NULL,NULL,NULL,NULL,NULL,"Anil kumar",.,,NULL,NULL,
2441,371,"Amazon Online Sales","No GST Number",NULL,"POLICE STATION BATAULI SURGUJA BATAULI",LUNDRA,491,Chhattisgarh,IN,497101,9479099448,NULL,NULL,NULL,NULL,NULL,NULL,"Avinash ",singh,,NULL,NULL,
