Chapter,Heading,Subheading,Description,Code,Internal Key,Is Service
5503,90,20,"SYNTHETIC STAPLE FIBRES, NOT CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING - OTHER : POLYVINYL CHLORIDE STAPLE FIB",55039020,18278,FALSE
5503,90,90,"SYNTHETIC STAPLE FIBRES, NOT CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING - OTHER : OTHER",55039090,18279,FALSE
5504,,,"ARTIFICIAL STAPLE FIBRES, NOT CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING",5504,18280,FALSE
5504,10,,OF VISCOSE RAYON,550410,18281,FALSE
5504,10,10,OBTAINED FROM WOOD OTHER THAN BAMBOO,55041010,18283,FALSE
5504,10,20,OBTAINED FROM BAMBOO,55041020,18284,FALSE
5504,10,90,OTHER,55041090,18285,FALSE
5504,90,,OTHER,550490,18286,FALSE
5504,90,10,"ARTIFICIAL STAPLE FIBRES, NOT CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING - OTHER ACETATE RAYON STAPLE FIBRE",55049010,18287,FALSE
5504,90,20,"ARTIFICIAL STAPLE FIBRES, NOT CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING - OTHER POLYNOSIC STAPLE FIBRE",55049020,18288,FALSE
5504,90,30,"ARTIFICIAL STAPLE FIBRES, NOT CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING - OTHER HIGH WET MODULUS STAPLE FIBRE",55049030,18289,FALSE
5504,90,90,"ARTIFICIAL STAPLE FIBRES, NOT CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING - OTHER OTHER",55049090,18290,FALSE
5505,,,"WASTE (INCLUDING NOILS, YARN WASTE AND GARNETTED STOCK) OF MAN-MADE FIBRES",5505,18291,FALSE
5505,10,,OF SYNTHETIC FIBERS,550510,18292,FALSE
5505,10,10,"WASTE (INCLUDING NOILS, YARN WASTE AND GARNETTED STOCK) OF MAN-MADE FIBRES - OF SYNTHETIC FIBERS : OF ACRYLIC",55051010,18293,FALSE
5505,10,90,"WASTE (INCLUDING NOILS, YARN WASTE AND GARNETTED STOCK) OF MAN-MADE FIBRES - OF SYNTHETIC FIBERS : OTHER",55051090,18294,FALSE
5506,,,"SYNTHETIC STAPLE FIBRES, CARDED COMBED OR OTHERWISE PROCESSED FOR SPINNING",5506,18296,FALSE
5506,90,,OTHER,550690,18301,FALSE
5506,90,10,"SYNTHETIC STAPLE FIBRES, CARDED COMBED OR OTHERWISE PROCESSED FOR SPINNING - OTHER : POLYPROPYLENE TOPS",55069010,18302,FALSE
5506,90,90,"SYNTHETIC STAPLE FIBRES, CARDED COMBED OR OTHERWISE PROCESSED FOR SPINNING - OTHER : OTHER",55069090,18303,FALSE
5507,,,"ARTIFICIAL STAPLE FIBRES, CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING",5507,18304,FALSE
5508,,,"SEWING THREAD OF MAN-MADE STAPLE FIBRES, WHETHER OR NOT PUT UP FOR RETAIL SALE",5508,18311,FALSE
5509,,,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEIG",5509,18314,FALSE
5509,41,,SINGLE YARN,550941,18321,FALSE
5509,41,10,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, CONTAINING 85% OR",55094110,18322,FALSE
5509,41,20,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, CONTAINING 85% OR",55094120,18323,FALSE
5509,41,30,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, CONTAINING 85% OR",55094130,18324,FALSE
5509,41,90,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, CONTAINING 85% OR",55094190,18325,FALSE
5509,42,,MULTIPLE (FOLDED) OR CABLED YARN,550942,18326,FALSE
5509,42,10,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, CONTAINING 85% OR",55094210,18327,FALSE
5509,42,20,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, CONTAINING 85% OR",55094220,18328,FALSE
5509,42,30,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, CONTAINING 85% OR",55094230,18329,FALSE
5509,42,90,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, CONTAINING 85% OR",55094290,18330,FALSE
5510,,,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEI",5510,18341,FALSE
5510,11,,SINGLE YARN,551011,18342,FALSE
5510,11,10,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEI",55101110,18343,FALSE
5510,11,20,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEI",55101120,18344,FALSE
5510,11,90,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEI",55101190,18345,FALSE
5510,12,,MULTIPLE (FOLDED) OR CABLED YARN,551012,18346,FALSE
5510,12,10,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEI",55101210,18347,FALSE
5510,12,20,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEI",55101220,18348,FALSE
5510,12,90,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEI",55101290,18349,FALSE
5510,20,,"OTHER YARN, MIXED MAINLY OR SOLELY WITH WOOL OR FINE ANIMAL HAIR",551020,18350,FALSE
5510,20,10,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, MIXED MAINLY OR S",55102010,18351,FALSE
5510,20,20,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, MIXED MAINLY OR S",55102020,18352,FALSE
5510,20,90,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, MIXED MAINLY OR S",55102090,18353,FALSE
5510,30,,"OTHER YARN, MIXED MAINLY OR SOLELY WITH COTTON",551030,18354,FALSE
5510,30,10,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, MIXED MAINLY OR S",55103010,18355,FALSE
5510,30,20,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, MIXED MAINLY OR S",55103020,18356,FALSE
5510,30,90,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN, MIXED MAINLY OR S",55103090,18357,FALSE
5510,90,,OTHER YARN,551090,18358,FALSE
5510,90,10,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN : VISCOSE RAYON SP",55109010,18359,FALSE
5510,90,20,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN : ACETATE RAYON SP",55109020,18360,FALSE
5510,90,90,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - OTHER YARN : OTHER",55109090,18361,FALSE
5511,,,"YARN (OTHER THAN SEWING THREAD) OF MAN-MADE STAPLE FIBRES, PUT UP FOR RETAIL SALE",5511,18362,FALSE
5511,30,,OF ARTIFICIAL STAPLE FIBRES,551130,18365,FALSE
5511,30,10,"YARN (OTHER THAN SEWING THREAD) OF MANMADE STAPLE FIBRES, PUT UP FOR RETAIL SALE - OF ARTIFICIAL STAPLE FIBRES : CONTAI",55113010,18366,FALSE
5511,30,90,"YARN (OTHER THAN SEWING THREAD) OF MANMADE STAPLE FIBRES, PUT UP FOR RETAIL SALE - OF ARTIFICIAL STAPLE FIBRES : OTHER",55113090,18367,FALSE
5512,,,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",5512,18368,FALSE
5512,11,,UNBLEACHED OR BLEACHED,551211,18369,FALSE
5512,11,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55121110,18370,FALSE
5512,11,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55121120,18371,FALSE
5512,19,,OTHER,551219,18372,FALSE
5512,19,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55121910,18373,FALSE
5512,19,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55121920,18374,FALSE
5512,19,90,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55121990,18375,FALSE
5512,21,,UNBLEACHED OR BLEACHED,551221,18376,FALSE
5512,21,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55122110,18377,FALSE
5512,21,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55122120,18378,FALSE
5512,29,,OTHER,551229,18379,FALSE
5512,29,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55122910,18380,FALSE
5512,29,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55122920,18381,FALSE
5512,29,90,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - CONTAINING 85%",55122990,18382,FALSE
5512,91,,UNBLEACHED OR BLEACHED,551291,18383,FALSE
5512,91,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - OTHER : UNBLEAC",55129110,18384,FALSE
5512,91,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - OTHER : UNBLEAC",55129120,18385,FALSE
5512,99,,OTHER,551299,18386,FALSE
5512,99,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - OTHER : OTHER :",55129910,18387,FALSE
5512,99,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - OTHER : OTHER :",55129920,18388,FALSE
5512,99,90,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBRES - OTHER : OTHER :",55129990,18389,FALSE
5513,,,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",5513,18390,FALSE
5513,11,,"OF POLYESTER STAPLE FIBRES, PLAIN WEAVE",551311,18391,FALSE
5513,11,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55131110,18392,FALSE
5513,11,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55131120,18393,FALSE
5513,12,,"3-THREAD OR 4-THREAD TWILL, INCLUDING CROSS TWILL, OF POLYESTER STAPLE FIBRES",551312,18394,FALSE
5513,12,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55131210,18395,FALSE
5513,12,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55131220,18396,FALSE
5513,13,,OTHER WOVEN FABRICS OF POLYESTER STAPLE FIBRES,551313,18397,FALSE
5513,13,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55131310,18398,FALSE
5513,13,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55131320,18399,FALSE
5513,19,,OTHER WOVEN FABRICS,551319,18400,FALSE
5513,19,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55131910,18401,FALSE
5513,19,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55131920,18402,FALSE
5514,,,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",5514,18415,FALSE
5514,11,,"OF POLYESTER STAPLE FIBRES, PLAIN WEAVE",551411,18416,FALSE
5514,11,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55141110,18417,FALSE
5514,11,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55141120,18418,FALSE
5514,12,,"3-THREAD OR 4-THREAD TWILL, INCLUDING CROSS TWILL, OF POLYESTER STAPLE FIBRES",551412,18419,FALSE
5514,12,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55141210,18420,FALSE
5514,12,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55141220,18421,FALSE
5514,13,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55141310,18422,FALSE
5514,13,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55141320,18423,FALSE
5514,19,,OTHER,551419,18424,FALSE
5514,19,10,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55141910,18425,FALSE
5514,19,20,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55141920,18426,FALSE
5514,30,,OF YARNS OF DIFFERENT COLOURS,551430,18431,FALSE
5514,30,11,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55143011,18432,FALSE
5514,30,12,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55143012,18433,FALSE
5514,30,13,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55143013,18434,FALSE
5514,30,19,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBRES, MIXED MAINLY OR SOLELY WIT",55143019,18435,FALSE
5515,,,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES,5515,18444,FALSE
5515,11,,MIXED MAINLY OR SOLELY WITH VISCOS RAYON STAPLE FIBRES,551511,18445,FALSE
5515,11,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH VISCOSE RAYON,55151110,18446,FALSE
5515,11,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH VISCOSE RAYON,55151120,18447,FALSE
5515,11,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH VISCOSE RAYON,55151130,18448,FALSE
5515,11,40,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH VISCOSE RAYON,55151140,18449,FALSE
5515,11,90,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH VISCOSE RAYON,55151190,18450,FALSE
5515,12,,MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS,551512,18451,FALSE
5515,12,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH MAN-MADE FILA,55151210,18452,FALSE
5515,12,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH MAN-MADE FILA,55151220,18453,FALSE
5515,12,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH MAN-MADE FILA,55151230,18454,FALSE
5515,12,40,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH MAN-MADE FILA,55151240,18455,FALSE
5515,12,90,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH MAN-MADE FILA,55151290,18456,FALSE
5515,13,,MIXED MAINLY OR SOLELY WITH WOOL OR FINE ANIMAL HAIR,551513,18457,FALSE
5515,13,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH WOOL OR FINE,55151310,18458,FALSE
5515,13,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH WOOL OR FINE,55151320,18459,FALSE
5515,13,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH WOOL OR FINE,55151330,18460,FALSE
5515,13,40,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH WOOL OR FINE,55151340,18461,FALSE
5515,13,90,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH WOOL OR FINE,55151390,18462,FALSE
5515,19,,OTHER,551519,18463,FALSE
5515,19,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : OTHER : UNBLEACHED,55151910,18464,FALSE
5515,19,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : OTHER : BLEACHED,55151920,18465,FALSE
5515,19,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : OTHER : DYED,55151930,18466,FALSE
5515,19,40,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : OTHER : PRINTED,55151940,18467,FALSE
5515,19,90,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF POLYESTER STAPLE FIBRES : OTHER : OTHER,55151990,18468,FALSE
5515,21,,MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS,551521,18469,FALSE
5515,21,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH M,55152110,18470,FALSE
5515,21,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH M,55152120,18471,FALSE
5515,21,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH M,55152130,18472,FALSE
5515,21,40,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH M,55152140,18473,FALSE
5515,21,90,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH M,55152190,18474,FALSE
5515,22,,MIXED MAINLY OR SOLELY WITH WOOL OR FINE ANIMAL HAIR,551522,18475,FALSE
5515,22,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH W,55152210,18476,FALSE
5515,22,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH W,55152220,18477,FALSE
5515,22,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH W,55152230,18478,FALSE
5515,22,40,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH W,55152240,18479,FALSE
5515,22,90,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : MIXED MAINLY OR SOLELY WITH W,55152290,18480,FALSE
5515,29,,OTHER,551529,18481,FALSE
5515,29,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : OTHER : UNBLEACHED,55152910,18482,FALSE
5515,29,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : OTHER : BLEACHED,55152920,18483,FALSE
5515,29,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : OTHER : DYED,55152930,18484,FALSE
5515,29,40,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : OTHER : PRINTED,55152940,18485,FALSE
5515,29,90,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OF ACRYLIC OR MODACRYLIC STAPLE FIBRES : OTHER : OTHER,55152990,18486,FALSE
5515,91,,MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS,551591,18487,FALSE
5515,91,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OTHER WOVEN FABRICS : MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS :,55159110,18488,FALSE
5515,91,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OTHER WOVEN FABRICS : MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS :,55159120,18489,FALSE
5515,91,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OTHER WOVEN FABRICS : MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS :,55159130,18490,FALSE
5515,91,40,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OTHER WOVEN FABRICS : MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS :,55159140,18491,FALSE
5515,91,90,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OTHER WOVEN FABRICS : MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS :,55159190,18492,FALSE
5515,92,10,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OTHER WOVEN FABRICS : MIXED MAINLY OR SOLELY WITH WOOL OR FINE ANIMAL,55159210,18493,FALSE
5515,92,20,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OTHER WOVEN FABRICS : MIXED MAINLY OR SOLELY WITH WOOL OR FINE ANIMAL,55159220,18494,FALSE
5515,92,30,OTHER WOVEN FABRICS OF SYNTHETIC STAPLE FIBRES - OTHER WOVEN FABRICS : MIXED MAINLY OR SOLELY WITH WOOL OR FINE ANIMAL,55159230,18495,FALSE
