Chapter,Heading,Subheading,Description,,Internal Key,Code,,,,,,,,,,,,,,
2917,14,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.14.00,25265,29171400,,,,,,,,,,,,,,
2917,20,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.20.00,25266,29172000,,,,,,,,,,,,,,
2917,31,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.31.00,25267,29173100,,,,,,,,,,,,,,
2917,32,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.32.00,25268,29173200,,,,,,,,,,,,,,
2917,33,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.33.00,25269,29173300,,,,,,,,,,,,,,
2917,34,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.34.00,25270,29173400,,,,,,,,,,,,,,
2917,35,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.35.00,25271,29173500,,,,,,,,,,,,,,
2917,36,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.36.00,25272,29173600,,,,,,,,,,,,,,
2917,37,0,"POLYCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGENATED, SULPHONATED, NITRATED OR",2917.37.00,25273,29173700,,,,,,,,,,,,,,
2918,12,0,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGE",2918.12.00,25274,29181200,,,,,,,,,,,,,,
2918,14,0,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGE",2918.14.00,25275,29181400,,,,,,,,,,,,,,
2918,17,0,"2, 2-DIPHENYL-2-HYDROXYACETIC ACID (BENZILIC ACID)",2918.17.00,25276,29181700,,,,,,,,,,,,,,
2918,18,0,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGE",2918.18.00,25277,29181800,,,,,,,,,,,,,,
2918,19,0,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGE",2918.19.00,25278,29181900,,,,,,,,,,,,,,
2918,22,0,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGE",2918.22.00,25279,29182200,,,,,,,,,,,,,,
2918,90,0,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGE",2918.90.00,25280,29189000,,,,,,,,,,,,,,
2918,91,0,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGE",2918.91.00,25281,29189100,,,,,,,,,,,,,,
2918,99,0,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS  THEIR HALOGE",2918.99.00,25282,29189900,,,,,,,,,,,,,,
2919,0,10,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES  THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DE",2919.00.10,25283,29190010,,,,,,,,,,,,,,
2919,0,20,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES  THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DE",2919.00.20,25284,29190020,,,,,,,,,,,,,,
2919,0,30,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES  THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DE",2919.00.30,25285,29190030,,,,,,,,,,,,,,
2919,0,40,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES  THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DE",2919.00.40,25286,29190040,,,,,,,,,,,,,,
2919,0,50,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES  THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DE",2919.00.50,25287,29190050,,,,,,,,,,,,,,
2919,0,90,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES  THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DE",2919.00.90,25288,29190090,,,,,,,,,,,,,,
2919,10,0,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATES  THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED D",2919.10.00,25289,29191000,,,,,,,,,,,,,,
2920,10,0,ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN HALIDES) AND THEIR SALTS  THEIR HALOGENATED,2920.10.00,25290,29201000,,,,,,,,, FLUORSPAR,2529..,11788,,,
2920,11,0,ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN ALLIEDS) AND THEIR SALTS  THEIR HALOGENATED,2920.11.00,25291,29201100,,,,,,,,,,,,,,
2920,21,0,DIMETHYL PHOSPHITE,2920.21.00,25292,29202100,,,,,,,,,,,,,,
2920,22,0,DIETHYL PHOSPHITE,2920.22.00,25293,29202200,,,,,,,,,,,,,,
2920,23,0,TRIMETHYL PHOSPHITE,2920.23.00,25294,29202300,,,,,,,,,,,,,,
2920,24,0,TRIETHYL PHOSPHITE,2920.24.00,25295,29202400,,,,,,,,,,,,,,
2920,30,0,ENDOSULFAN (ISO),2920.30.00,25296,29203000,,,,,,,,,,,,,,
2920,90,0,OTHER,2920.90.00,25297,29209000,,,,,,,,,,,,,,
2921,12,0,AMINE- FUNCTION COMPOUNDS - ACYCLIC MONOAMINES AND THEIR DERIVATIVES  SALTS THEREOF : DIETHYLAMINE AND ITS SALTS,2921.12.00,25298,29211200,,,,,,,,,,,,,,
2921,13,0,"2-(N, N-DIETHYLAMINO)ETHYLCHLORIDE HYDROCHLORIDE",2921.13.00,25299,29211300,,,,,,,,,,,,,,
2921,14,0,"2-(N, N-DIISOPROPYLAMINO)ETHYLCHLORIDE HYDROCHLORIDE",2921.14.00,25300,29211400,,,,,,,,,,,,,,
2921,19,0,AMINE- FUNCTION COMPOUNDS - ACYCLIC MONOAMINES AND THEIR DERIVATIVES  SALTS THEREOF : OTHER,2921.19.00,25301,29211900,,,,,,,,,,,,,,
2921,21,0,AMINE- FUNCTION COMPOUNDS - ACYCLIC POLYAMINES AND THEIR DERIVATIVES  SALTS THEREOF : ETHYLENEDIAMINE AND ITS SALTS,2921.21.00,25302,29212100,,,,,,,,,,,,,,
2921,22,0,AMINE- FUNCTION COMPOUNDS - ACYCLIC POLYAMINES AND THEIR DERIVATIVES  SALTS THEREOF : HEXAMETHYLENEDIAMINE AND ITS SALT,2921.22.00,25303,29212200,,,,,,,,,,,,,,
2921,46,0,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES  SALTS THEREOF : AMFETAMINE (INN), BENZFETAMINE (",2921.46.00,25304,29214600,,,,,,,,,,,,,,
2922,11,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ALCOHOLS, OTHER THAN THOSE CONTAINING MORE THAN ONE KIND OF OXYGEN FUNCTION, TH",2922.11.00,25305,29221100,,,,,,,,,,,,,,
2922,12,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ALCOHOLS, OTHER THAN THOSE CONTAINING MORE THAN ONE KIND OF OXYGEN FUNCTION, TH",2922.12.00,25306,29221200,,,,,,,,,,,,,,
2922,14,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ALCOHOLS, OTHER THAN THOSE CONTAINING MORE THAN ONE KIND OF OXYGEN FUNCTION, TH",2922.14.00,25307,29221400,,,,,,,,,,,,,,
2922,15,0,TRIETHANOLAMINE,2922.15.00,25308,29221500,,,,,,,,,,,,,,
2922,16,0,DIETHANOLAMMONIUM PERFLUOROOCTANE SULPHONATE,2922.16.00,25309,29221600,,,,,,,,,,,,,,
2922,18,0,"2-(N, N-DIISOPROPYLAMINO) ETHANOL",2922.18.00,25310,29221800,,,,,,,,,,,,,,
2922,19,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ALCOHOLS, OTHER THAN THOSE CONTAINING MORE THAN ONE KIND OF OXYGEN FUNCTION, TH",2922.19.00,25311,29221900,,,,,,,,,,,,,,
2922,31,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ALDEHYDES , AMINO-KETONES AND AMINOQUINONES, OTHER THAN THOSE CONTAINING MORE T",2922.31.00,25312,29223100,,,,,,,,,,,,,,
2922,39,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ALDEHYDES , AMINO-KETONES AND AMINOQUINONES, OTHER THAN THOSE CONTAINING MORE T",2922.39.00,25313,29223900,,,,,,,,,,,,,,
2922,41,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ACIDS, OTHER THAN THOSE CONTAINING MORE THAN ONE KIND OF OXYGEN FUNCTION, AND T",2922.41.00,25314,29224100,,,,,,,,,,,,,,
2922,43,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ACIDS, OTHER THAN THOSE CONTAINING MORE THAN ONE KIND OF OXYGEN FUNCTION, AND T",2922.43.00,25315,29224300,,,,,,,,,,,,,,
2922,44,0,"OXYGEN-FUNCTION AMINO-COMPOUNDS - AMINO-ACIDS, OTHER THAN THOSE CONTAINING MORE THAN ONE KIND OF OXYGEN FUNCTION, AND T",2922.44.00,25316,29224400,,,,,,,,,,,,,,
2923,10,0,"QUATERNARY AMMONIUM SALTS AND HYDROXIDES  LECITHINS AND OTHER PHOSPHOAMINOLIPIDS, WHETHER OR NOT CHEMICALLY DEFINED CHO",2923.10.00,25317,29231000,,,,,,,,,,,,,,
2923,30,0,TETRAETHYLAMMONIUM PERFLUOROOCTANE SULPHONATE,2923.30.00,25318,29233000,,,,,,,,,,,,,,
2923,40,0,DIDECYLDIMETHYLAMMONIUM PERFLUOROOCTANE SULPHONATE,2923.40.00,25319,29234000,,,,,,,,,,,,,,
2923,90,0,"QUATERNARY AMMONIUM SALTS AND HYDROXIDES  LECITHINS AND OTHER PHOSPHOAMINOLIPIDS, WHETHER OR NOT CHEMICALLY DEFINED OTH",2923.90.00,25320,29239000,,,,,,,,,,,,,,
2924,11,0,CARBOXYAMIDE-FUNCTION COMPOUNDS  AMIDE-FUNCTION COMPOUNDS OF CARBONIC ACID - ACYCLIC AMIDES (INCLUDING ACYCLIC CARBAMAT,2924.11.00,25321,29241100,,,,,,,,,,,,,,
2924,12,0,CARBOXYAMIDE-FUNCTION COMPOUNDS  AMIDE-FUNCTION COMPOUNDS OF CARBONIC ACID - ACYCLIC AMIDES (INCLUDING ACYCLIC CARBAMAT,2924.12.00,25322,29241200,,,,,,,,,,,,,,
2924,19,0,CARBOXYAMIDE-FUNCTION COMPOUNDS  AMIDE-FUNCTION COMPOUNDS OF CARBONIC ACID - ACYCLIC AMIDES (INCLUDING ACYCLIC CARBAMAT,2924.19.00,25323,29241900,,,,,,,,,,,,,,
2924,23,0,CARBOXYAMIDE-FUNCTION COMPOUNDS  AMIDE-FUNCTION COMPOUNDS OF CARBONIC ACID - CYCLIC AMIDES (INCLUDING CYCLIC CARBAMATES,2924.23.00,25324,29242300,,,,,,,,,,,,,,
2924,24,0,CARBOXYAMIDE-FUNCTION COMPOUNDS  AMIDE-FUNCTION COMPOUNDS OF CARBONIC ACID - CYCLIC AMIDES (INCLUDING CYCLIC CARBAMATES,2924.24.00,25325,29242400,,,,,,,,,,,,,,
2924,25,0,ALACHLOR (ISO),2924.25.00,25326,29242500,,,,,,,,,,,,,,
2925,11,0,CARBOXYIMIDE-FUNCTION COMPOUNDS (INCLUDING SACCHARIN AND ITS SALTS) AND IMINE-FUNCTION COMPOUNDS - IMIDES AND THEIR DER,2925.11.00,25327,29251100,,,,,,,,,,,,,,
2925,12,0,CARBOXYIMIDE-FUNCTION COMPOUNDS (INCLUDING SACCHARIN AND ITS SALTS) AND IMINE-FUNCTION COMPOUNDS - IMIDES AND THEIR DER,2925.12.00,25328,29251200,,,,,,,,,,,,,,
2925,19,0,CARBOXYIMIDE-FUNCTION COMPOUNDS (INCLUDING SACCHARIN AND ITS SALTS) AND IMINE-FUNCTION COMPOUNDS - IMIDES AND THEIR DER,2925.19.00,25329,29251900,,,,,,,,,,,,,,
2925,21,0,CARBOXYIMIDE-FUNCTION COMPOUNDS (INCLUDING SACCHARIN AND ITS SALTS) AND IMINE-FUNCTION COMPOUNDS - IMINES AND THEIR DER,2925.21.00,25330,29252100,,,,,,,,,,,,,,
2926,10,0,NITRILE-FUNCTION COMPOUNDS ACRYLONITRILE,2926.10.00,25331,29261000,,,,,,,,,,,,,,
2926,20,0,NITRILE-FUNCTION COMPOUNDS 1-CYANOGUANIDINE (DICYANDIAMIDE),2926.20.00,25332,29262000,,,,,,,,,,,,,,
2926,30,0,NITRILE-FUNCTION COMPOUNDS FENPROPOREX (INN) AND ITS SALTS,2926.30.00,25333,29263000,,,,,,,,,,,,,,
2926,40,0,ALPHA-PHENYLACETOACETONITRILE,2926.40.00,25334,29264000,,,,,,,,,,,,,,
2926,90,0,NITRILE-FUNCTION COMPOUNDS OTHER,2926.90.00,25335,29269000,,,,,,,,,,,,,,
2927,0,10,"DIAZO-, AZO- OR AZOXY-COMPOUNDS - DIAZO-, AZO- OR AZOXY- COMPOUNDS : PARA AMINO-AZO-BENZENE",2927.00.10,25336,29270010,,,,,,,,,,,,,,
2927,0,90,"DIAZO-, AZO- OR AZOXY-COMPOUNDS - DIAZO-, AZO- OR AZOXY- COMPOUNDS : OTHER",2927.00.90,25337,29270090,,,,,,,,,2833..,12353,,,,
2928,0,,ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE,2928.00.,25338,292800,,,,,,,,,,,,,,
2928,0,10,ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE - ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE : ISONIAZID,2928.00.10,25339,29280010,,,,,,,,,,,,,,
2928,0,90,ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE - ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE : OTHER,2928.00.90,25340,29280090,,,,,,,,,,,,,,
2930,10,0,ORGANO-SULPHUR COMPOUNDS - DITHIOCARBONATES (XANTHATES),2930.10.00,25341,29301000,,,,,,,,,,,,,,
2930,20,0,ORGANO-SULPHUR COMPOUNDS - THIOCARBAMATES AND DITHIOCARBAMATES,2930.20.00,25342,29302000,,,,,,,,,,,,,,
2930,30,0,"ORGANO-SULPHUR COMPOUNDS - THIURAM MONO-, DI OR TETRASULPHIDES",2930.30.00,25343,29303000,,,,,,,,,,,,,,
2930,40,0,ORGANO-SULPHUR COMPOUNDS - METHIONINE,2930.40.00,25344,29304000,,,,,,,,,,,,,,
2930,50,0,ORGANOSULPHUR COMPOUNDS CAPTAFOL ISO AND METHAMIDOPHOS ISO,2930.50.00,25345,29305000,,,,,,,,,,,,,,
2930,60,0,"2-(N, N-DIETHYLAMINO)ETHANETHIOL",2930.60.00,25346,29306000,,,,,,,,,,,,,,
2930,70,0,BIS(2-HYDROXYETHYL)SULFIDE (THIODIGLYCOL (INN)),2930.70.00,25347,29307000,,,,,,,,,,,,,,
2930,80,0,"ALDICARB (ISO), CAPTAFOL (ISO) AND METHAMIDOPHOS (ISO)",2930.80.00,25348,29308000,,,,,,,,,,,,,,
2931,0,,OTHER ORGANO-INORGANIC COMPOUNDS,2931.00.,25349,293100,,,,,,,,,,,,,,
2931,0,10,OTHER ORGANO-INORGANIC COMPOUNDS - OTHER ORGANO-INORGANIC COMPOUNDS : ORGANO-MERCURY COMPOUNDS,2931.00.10,25350,29310010,,,,,,,,,,,,,,
2931,0,41,"PHOSPHONIC ACID,METHYL -",2931.00.41,25351,29310041,,,,,,,,,,,,,,
2931,0,42,"PHOSPHONIC ACID,ETHYL",2931.00.42,25352,29310042,,,,,,,,,,,,,,
2931,0,43,"PHOSPHONIC ACID,PROPYL",2931.00.43,25353,29310043,,,,,,,,,,,,,,
2931,0,44,"PHOSPHINIC ACID,METHYL-",2931.00.44,25354,29310044,,,,,,,,,,,,,,
2931,0,51,"PHOSPONIC ACIDE,[METHYL-(5-ETHYL-2-METHYL 2-OXIDO- 1,3,2-DIOXAPHOSPHORINAN-5-YL) METHYL]ESTER",2931.00.51,25355,29310051,,,,,,,,,,,,,,
2931,0,52,"PHOSPHONIC ACIDE,[METHYL-BIS (5-ETHYL-2-METHYL 2-OXIDO- 1,3,2-DIOXAPHOSPHORINAN-5-YL) METHYL] ESTER",2931.00.52,25356,29310052,,,,,,,,,,,,,,
2931,0,53,"PHOSPHONIC ACID,METHYL,DIMETHYL ESTER",2931.00.53,25357,29310053,,,,,,,,,,,,,,
2931,0,54,PHOSPHONIC ACID PROPYL DIMETHYL ESTER,2931.00.54,25358,29310054,,,,,,,,,,,,,,
2931,0,55,PHOSPHONIC ACID ETHYL-DIETHYL ESTER,2931.00.55,25359,29310055,,,,,,,,,,,,,,
2931,0,56,"PHOSPHONOCHLORIDIC ACID METHYL-,METHYL ESTER",2931.00.56,25360,29310056,,,,,,,,,,,,,,
2931,0,57,PHOSPHONOUS ACID- METHYL DIETHYL ESTER,2931.00.57,25361,29310057,,,,,,,,,,,,,,
2931,0,61,"1 PROPANAMINIUM N,N,N TRIMETHYL 3-[1-OXO-9-OCTADECENYL AMINO] -(Z)-METHYL METHYL PHOSPHONATE",2931.00.61,25362,29310061,,,,,,,,,,,,,,
2931,0,62,"O,O-DIMETHYL METHYL PHOSPHONATE",2931.00.62,25363,29310062,,,,,,,,,,,,,,
2931,0,71,"PHOSPHONOTHIOIC DICHLORIDE,ETHYL-",2931.00.71,25364,29310071,,,,,,,,,,,,,,
2931,0,72,"PHOSPHONIC DICHLORIDE,METHYL",2931.00.72,25365,29310072,,,,,,,,,,,,,,
2931,0,73,"PHOSPHONOUS DICHLORIDE,METHYL-",2931.00.73,25366,29310073,,,,,,,,,,,,,,
2931,20,0,OTHER ORGANO-INORGANIC COMPOUNDS -TRIBUTYLTIN COMPOUNDS,2931.20.00,25367,29312000,,,,,,,,,,,,,,
2931,31,0,DIMETHYL METHYLPHOSPHONATE,2931.31.00,25368,29313100,,,,,,,,,,,,,,
2931,32,0,DIMETHYL PROPYLPHOSPHONATE,2931.32.00,25369,29313200,,,,,,,,,12788,,,,,
2931,33,0,DIETHYL ETHYLPHOSPHONATE,2931.33.00,25370,29313300,,,,,,,,,,,,,,
2931,34,0,SODIUM 3-(TRIHYDROXYSILYL)PROPYL METHYLPHOSPHONATE,2931.34.00,25371,29313400,,,,,,,,,,,,,,
2931,35,0,"2, 4, 6-TRIPROPYL-1, 3, 5, 2, 4, 6-TRIOXATRIPHOSPHINANE 2, 4, 6-TRIOXIDE",2931.35.00,25372,29313500,,,,,,,,,,,,,,
2931,36,0,"(5-ETHYL-2-METHYL-2-OXIDO-1, 3, 2-DIOXAPHOSPHINAN-5-YL)METHYL METHYLPHOSPHONATE",2931.36.00,25373,29313600,,,,,,,,,,,,,,
2931,37,0,"BIS[(5-ETHYL-2-METHYL-2-OXIDO-1, 3, 2-DIOXAPHOSPHINAN-5-YL) METHYL] METHYLPHOSPHONATE",2931.37.00,25374,29313700,,,,,,,,,,,,,,
2931,38,0,SALT OF METHYLPHOSPHONIC ACID AND (AMINOIMINOMETHYL)UREA (1 1),2931.38.00,25375,29313800,,,,,,,,,,,,,,
2931,39,0,OTHER,2931.39.00,25376,29313900,,,,,,,,,,,,,,
2932,11,0,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HY,2932.11.00,25377,29321100,,,,,,,,,,,,,,
2932,12,0,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HY,2932.12.00,25378,29321200,,,,,,,,,,,,,,
2932,13,0,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HY,2932.13.00,25379,29321300,,,,,,,,,,,,,,
2932,14,0,SUCRALOSE,2932.14.00,25380,29321400,,,,,,,,,,,,,,
2932,91,0,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : ISOSAFROLE,2932.91.00,25381,29329100,,,,,,,,,,,,,,
2932,92,0,"HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : 1-(1,3-BENZODIOXOL-5-YL) PROPAN-2-ONE",2932.92.00,25382,29329200,,,,,,,,,,,,,,
2932,93,0,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : PIPERONAL,2932.93.00,25383,29329300,,,,,,,,,,,,,,
2932,94,0,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : SAFROLE,2932.94.00,25384,29329400,,,,,,,,,,,,,,
2932,95,0,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : TETRAHYDROCANNABINOLS (ALL ISOMERS),2932.95.00,25385,29329500,,,,,,,,,,,,,,
2932,99,0,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : OTHER,2932.99.00,25386,29329900,,,,,,,,,,,,,,
2933,11,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NO,2933.11.00,25387,29331100,,,,,,,,,,,,,,
2933,21,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED IMIDAZOLE RING (WHETHER OR N,2933.21.00,25388,29332100,,,,,,,,,,,,,,
2933,31,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT ,2933.31.00,25389,29333100,,,,,,,,,,,,,,
2933,32,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT ,2933.32.00,25390,29333200,,,,,,,,,,,,,,
2933,33,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT ,2933.33.00,25391,29333300,,,,,,,,,,,,,,
2933,41,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING IN THE STRUCTURE A QUINOLINE OR ISOQUIN,2933.41.00,25392,29334100,,,,,,,,,,,,,,
2933,49,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING IN THE STRUCTURE A QUINOLINE OR ISOQUIN,2933.49.00,25393,29334900,,,,,,,,,,,,,,
2933,52,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDRO,2933.52.00,25394,29335200,,,,,,,,,,,,,,
2933,53,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDRO,2933.53.00,25395,29335300,,,,,,,,,,,,,,
2933,54,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDRO,2933.54.00,25396,29335400,,,,,,,,,,,,,,
2933,55,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDRO,2933.55.00,25397,29335500,,,,,,,,,,,,,,
2933,61,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED TRIAZINE RING (WHETHER OR NO,2933.61.00,25398,29336100,,,,,,,,,,,,,,
2933,71,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - LACTAMS : 6-HEXANELACTAM (EPSILON-CAPROLACTAM),2933.71.00,25399,29337100,,,,,,,,,,,,,,
2933,72,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - LACTAMS : CLOBAZAM (INN) AND METHYPRYLON (INN),2933.72.00,25400,29337200,,,,,,,,,13207,,,,,
2933,79,0,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - LACTAMS : OTHER LACTAMS,2933.79.00,25401,29337900,,,,,,,,,,,,,,
2933,91,0,"HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - OTHER : ALPRAZOLAM (INN), CAMAZEPAM (INN) CHLORIDIAZEPOXIDE ",2933.91.00,25402,29339100,,,,,,,,,,,,,,
2933,92,0,AZINPHOS-METHYL (ISO),2933.92.00,25403,29339200,,,,,,,,,,,,,,
2934,10,0,NUCLEIC ACIDS AND THEIR SALTS  WHETHER OR NOT CHEMICALLY DEFINED  OTHER HETEROCYCLIC COMPOUNDS COMPOUNDS CONTAINING AN ,2934.10.00,25404,29341000,,,,,,,,,,,,,,
2934,20,0,NUCLEIC ACIDS AND THEIR SALTS  WHETHER OR NOT CHEMICALLY DEFINED  OTHER HETEROCYCLIC COMPOUNDS COMPOUNDS CONTAINING IN ,2934.20.00,25405,29342000,,,,,,,,,,,,,,
2934,30,0,NUCLEIC ACIDS AND THEIR SALTS  WHETHER OR NOT CHEMICALLY DEFINED  OTHER HETEROCYCLIC COMPOUNDS COMPOUNDS CONTAINING IN ,2934.30.00,25406,29343000,,,,,,,,,,,,,,
